name,ocean_ms,status
1138_bus,0.18732480027247217,ok
494_bus,0.1969184002839029,ok
662_bus,0.21874560003634544,ok
685_bus,0.20616959969047455,ok
arc130,0.3685951991239562,ok
ash292,0.22041599978692833,ok
ash85,0.20391359864734115,ok
bcspwr01,0.19728319968562574,ok
bcspwr02,0.19714239994063973,ok
bcspwr03,0.20962880067527292,ok
bcspwr04,0.35587839791551235,ok
bcspwr05,0.21462080106139184,ok
bcspwr06,0.21662080022506414,ok
bcspwr07,0.2055775997461751,ok
bcspwr08,0.2195712013170123,ok
bcspwr09,0.2298047987744212,ok
bcspwr10,0.2353343996452168,ok
bcsstk01,0.313392000226304,ok
bcsstk02,0.8477952011395247,ok
bcsstk03,0.17705920001026243,ok
bcsstk04,0.5173631981946527,ok
bcsstk05,0.340307199023664,ok
bcsstk06,0.3355519992299378,ok
bcsstk07,0.3094751984113827,ok
bcsstk08,0.4191264003515243,ok
bcsstk09,0.3360863997600973,ok
bcsstk10,0.4985343997133896,ok
bcsstk11,0.5406303984578699,ok
bcsstk12,0.5015808009076863,ok
bcsstk13,0.7070303978631274,ok
bcsstk14,0.5921887962613255,ok
bcsstk15,0.4372832000022755,ok
bcsstk16,0.7808191983262077,ok
bcsstk17,0.8110879972809926,ok
bcsstk18,0.4543328016530722,ok
bcsstk19,0.3424736011307687,ok
bcsstk20,0.21797759991604831,ok
bcsstk21,0.22689280004706236,ok
bcsstk22,0.40521280020475386,ok
bcsstk23,0.3401567997410893,ok
bcsstk24,0.6389344015857205,ok
bcsstk25,0.47279360149987043,ok
bcsstk26,0.38540159845724703,ok
bcsstk27,0.5414048017002643,ok
bcsstk28,0.6779423984698951,ok
bcsstk29,0.9635519993724301,ok
bcsstk30,2.4232448016759007,ok
bcsstk31,1.287459196988493,ok
bcsstk32,1.796780805871822,ok
bcsstk33,1.5800352056743576,ok
bcsstm01,0.1727328007807955,ok
bcsstm02,0.16870080197695642,ok
bcsstm03,0.17072320005390795,ok
bcsstm04,0.17457599977497013,ok
bcsstm05,0.15881919942330572,ok
bcsstm06,0.17033599971327928,ok
bcsstm07,0.31230720062740147,ok
bcsstm08,0.1738816005876288,ok
bcsstm09,0.17192640008870513,ok
bcsstm10,0.4453279982320964,ok
bcsstm11,0.17190720008220522,ok
bcsstm12,0.36337919989600775,ok
bcsstm13,0.44846400057431307,ok
bcsstm19,0.15636799966450782,ok
bcsstm20,0.17372800060547888,ok
bcsstm21,0.17524479930289089,ok
bcsstm22,0.1715871995082125,ok
bcsstm23,0.17517119948752224,ok
bcsstm24,0.17593279902357606,ok
bcsstm25,0.18619839926250278,ok
bcsstm26,0.18066880134865643,ok
bcsstm27,0.5418335996568203,ok
blckhole,0.22476160039659587,ok
bp_0,0.2449568016687408,ok
bp_1000,0.26193599968682973,ok
bp_1200,0.26398399875033646,ok
bp_1400,0.2610623992281034,ok
bp_1600,0.2646560000488534,ok
bp_200,0.2516576005844399,ok
bp_400,0.2403072006767616,ok
bp_600,0.26209920006804166,ok
bp_800,0.25787519994191827,ok
can_1054,0.36228480036370453,ok
can_1072,0.36045440037269144,ok
can_144,0.32681599925272165,ok
can_161,0.3298784007085488,ok
can_187,0.32642880033236,ok
can_229,0.3233664004132152,ok
can_24,0.20165120007004592,ok
can_256,0.345513599156402,ok
can_268,0.34315840031486006,ok
can_292,0.306358400802128,ok
can_445,0.3319999992148951,ok
can_61,0.32011519921943543,ok
can_62,0.19767040077131243,ok
can_634,0.35613119890913364,ok
can_715,0.3781760000856593,ok
can_73,0.2018720013089478,ok
can_838,0.3583104017190635,ok
can_96,0.3198911995394155,ok
