name,ocean_ms,status
1138_bus,0.2070240017492324,ok
494_bus,0.20240959997754543,ok
662_bus,0.20225279880687597,ok
685_bus,0.20404800074175,ok
arc130,0.33883840022608636,ok
ash292,0.19918080072384325,ok
ash85,0.19197759905364364,ok
bcspwr01,0.18273920041974634,ok
bcspwr02,0.1830271996324882,ok
bcspwr03,0.17608320049475878,ok
bcspwr04,0.21061119982041418,ok
bcspwr05,0.20646079962607475,ok
bcspwr06,0.20458560015540567,ok
bcspwr07,0.22287039831280708,ok
bcspwr08,0.20853439916390928,ok
bcspwr09,0.21317439873237162,ok
bcspwr10,0.2367488001473248,ok
bcsstk01,0.2865535998251289,ok
bcsstk02,0.7858016062295063,ok
bcsstk03,0.16054080005269497,ok
bcsstk04,0.4613919987808913,ok
bcsstk05,0.3061503986362368,ok
bcsstk06,0.3117376010399312,ok
bcsstk07,0.31637759990990166,ok
bcsstk08,0.4268799992278218,ok
bcsstk09,0.3079999999376014,ok
bcsstk10,0.44614399990532544,ok
bcsstk11,0.4869280004408211,ok
bcsstk12,0.48676799992099407,ok
bcsstk13,0.6476191983325407,ok
bcsstk14,0.541699200333096,ok
bcsstk15,0.40006400041747836,ok
bcsstk16,0.8400544041069226,ok
bcsstk17,0.7595552001148462,ok
bcsstk18,0.41789120172616095,ok
bcsstk19,0.3103776008123532,ok
bcsstk20,0.20317759905010463,ok
bcsstk21,0.21005119995679708,ok
bcsstk22,0.19863679967820647,ok
bcsstk23,0.33552640012931084,ok
bcsstk24,0.5906367996474727,ok
bcsstk25,0.4425663996022195,ok
bcsstk26,0.34819520066957926,ok
bcsstk27,0.48709440033417195,ok
bcsstk28,0.6753760015591979,ok
bcsstk29,0.98058879931923,ok
bcsstk30,2.356723199109547,ok
bcsstk31,1.2314271946204827,ok
bcsstk32,1.736937593226321,ok
bcsstk33,1.5110463986871765,ok
bcsstm01,0.15007360007148235,ok
bcsstm02,0.15252160003874451,ok
bcsstm03,0.15437760066706688,ok
bcsstm04,0.15532480063848197,ok
bcsstm05,0.1563232004642487,ok
bcsstm06,0.15649279963690788,ok
bcsstm07,0.30729600009508434,ok
bcsstm08,0.15846719935070724,ok
bcsstm09,0.1567872002720833,ok
bcsstm10,0.44615360177122054,ok
bcsstm11,0.1590207997476682,ok
bcsstm12,0.3324511998333037,ok
bcsstm13,0.4183423985261471,ok
bcsstm19,0.1560415997868404,ok
bcsstm20,0.15593599933199584,ok
bcsstm21,0.1625408012419939,ok
bcsstm22,0.15532480045221747,ok
bcsstm23,0.16404479942284528,ok
bcsstm24,0.16505600069649518,ok
bcsstm25,0.17295999994967132,ok
bcsstm26,0.17100800059270113,ok
bcsstm27,0.4882496003294364,ok
blckhole,0.22479999931529165,ok
bp_0,0.2320575990015641,ok
bp_1000,0.25732479919679463,ok
bp_1200,0.2449248011689633,ok
bp_1400,0.2655680009163916,ok
bp_1600,0.2511168007738888,ok
bp_200,0.2408031998435035,ok
bp_400,0.23893120016437025,ok
bp_600,0.2398079996695742,ok
bp_800,0.2604224014794454,ok
can_1054,0.3309151999419555,ok
can_1072,0.36389760107267644,ok
can_144,0.2922880012309179,ok
can_161,0.2995391994714737,ok
can_187,0.2921151994494722,ok
can_229,0.2922079995740205,ok
can_24,0.18627520131412895,ok
can_256,0.3144799992674962,ok
can_268,0.307993600028567,ok
can_292,0.3095968004083261,ok
can_445,0.30163520015776163,ok
can_61,0.29054719912819565,ok
can_62,0.18299200024921447,ok
can_634,0.33373760080430653,ok
can_715,0.3491839982569218,ok
can_73,0.20089280004613103,ok
can_838,0.3226400006562471,ok
can_96,0.2911711998982355,ok
