class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,merge3_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,merge3_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,merge3_compute_t,phases,cublas_ms,ocean_ms
Dense,bcsstk02,66,4356,100.0,4356,4356,4356,4356,4356,0.0,,0.056999999999902684,0.21600000000000819,0.05200000000002092,0.09699999999997999,0.3249999999999318,0.593,,,,,1.062,1.885,0.862,0.359,,0.34399999999993724,0.8170000000000073,1.7019999999999982,0.6849999999999454,0.16899999999998272,"{('cu', 'start'): 684.489, ('cu', 'h2dmalloc'): 684.549, ('cu', 'h2d'): 684.565, ('cu', 'workest'): 684.622, ('cu', 'compute'): 684.838, ('cu', 'copy'): 684.89, ('cu', 'pack'): 684.909, ('cu', 'd2h'): 685.006, ('gust', 'start'): 685.093, ('gust', 'h2d'): 685.171, ('gust', 'count'): 685.201, ('gust', 'scan'): 685.249, ('gust', 'expand'): 685.359, ('gust', 'sort'): 685.613, ('gust', 'reduce'): 685.774, ('gust', 'final'): 685.962, ('gust', 'pack'): 685.988, ('gust', 'd2h'): 686.008, ('merge', 'start'): 686.16, ('merge', 'h2d'): 686.249, ('merge', 'count'): 686.279, ('merge', 'scan'): 686.321, ('merge', 'expand'): 686.793, ('merge', 'merge'): 687.673, ('merge', 'final'): 687.787, ('merge', 'compact'): 687.926, ('merge', 'pack'): 687.951, ('merge', 'd2h'): 687.965, ('mrg2', 'start'): 688.059, ('mrg2', 'h2d'): 688.134, ('mrg2', 'count'): 688.16, ('mrg2', 'scan'): 688.197, ('mrg2', 'merge'): 688.656, ('mrg2', 'final'): 688.703, ('mrg2', 'compact'): 688.797, ('mrg2', 'pack'): 688.819, ('mrg2', 'd2h'): 688.835, ('mrg3', 'start'): 688.926, ('mrg3', 'h2d'): 689.003, ('mrg3', 'count'): 689.043, ('mrg3', 'scan'): 689.099, ('mrg3', 'merge'): 689.149, ('mrg3', 'pack'): 689.172, ('mrg3', 'd2h'): 689.185}",0.048649962991476,0.7858016062295063
Dense,can_24,24,160,27.77777777777778,336,336,336,336,336,0.0,,0.057999999999992724,0.15800000000001546,0.05899999999996908,0.024999999999977263,0.27499999999997726,0.495,,,,,0.453,0.412,0.355,0.289,,0.30700000000001637,0.2660000000000764,0.2339999999999236,0.18200000000001637,0.125,"{('cu', 'start'): 645.227, ('cu', 'h2dmalloc'): 645.288, ('cu', 'h2d'): 645.302, ('cu', 'workest'): 645.36, ('cu', 'compute'): 645.518, ('cu', 'copy'): 645.577, ('cu', 'pack'): 645.609, ('cu', 'd2h'): 645.634, ('gust', 'start'): 645.735, ('gust', 'h2d'): 645.814, ('gust', 'count'): 645.838, ('gust', 'scan'): 645.879, ('gust', 'expand'): 645.904, ('gust', 'sort'): 645.954, ('gust', 'reduce'): 645.999, ('gust', 'final'): 646.057, ('gust', 'pack'): 646.08, ('gust', 'd2h'): 646.089, ('merge', 'start'): 646.197, ('merge', 'h2d'): 646.268, ('merge', 'count'): 646.29, ('merge', 'scan'): 646.332, ('merge', 'expand'): 646.365, ('merge', 'merge'): 646.414, ('merge', 'final'): 646.457, ('merge', 'compact'): 646.484, ('merge', 'pack'): 646.502, ('merge', 'd2h'): 646.514, ('mrg2', 'start'): 646.619, ('mrg2', 'h2d'): 646.691, ('mrg2', 'count'): 646.715, ('mrg2', 'scan'): 646.753, ('mrg2', 'merge'): 646.79, ('mrg2', 'final'): 646.825, ('mrg2', 'compact'): 646.854, ('mrg2', 'pack'): 646.873, ('mrg2', 'd2h'): 646.887, ('mrg3', 'start'): 646.981, ('mrg3', 'h2d'): 647.05, ('mrg3', 'count'): 647.077, ('mrg3', 'scan'): 647.127, ('mrg3', 'merge'): 647.157, ('mrg3', 'pack'): 647.175, ('mrg3', 'd2h'): 647.186}",0.0485549680888652,0.1862752013141289
Dense,bcsstk04,132,3648,20.9366391184573,11968,11968,11968,11968,11968,0.0,,0.06600000000003092,0.2620000000000573,0.06299999999998818,0.11599999999998545,0.3910000000000764,0.699,,,,,0.872,1.377,0.506,0.385,,0.41400000000010095,0.6510000000000673,1.18100000000004,0.2980000000000018,0.17899999999997362,"{('cu', 'start'): 692.217, ('cu', 'h2dmalloc'): 692.282, ('cu', 'h2d'): 692.3, ('cu', 'workest'): 692.366, ('cu', 'compute'): 692.628, ('cu', 'copy'): 692.691, ('cu', 'pack'): 692.714, ('cu', 'd2h'): 692.83, ('gust', 'start'): 692.925, ('gust', 'h2d'): 693.015, ('gust', 'count'): 693.04, ('gust', 'scan'): 693.082, ('gust', 'expand'): 693.122, ('gust', 'sort'): 693.393, ('gust', 'reduce'): 693.505, ('gust', 'final'): 693.641, ('gust', 'pack'): 693.666, ('gust', 'd2h'): 693.694, ('merge', 'start'): 693.803, ('merge', 'h2d'): 693.881, ('merge', 'count'): 693.906, ('merge', 'scan'): 693.95, ('merge', 'expand'): 694.131, ('merge', 'merge'): 694.867, ('merge', 'final'): 694.917, ('merge', 'compact'): 695.036, ('merge', 'pack'): 695.062, ('merge', 'd2h'): 695.08, ('mrg2', 'start'): 695.189, ('mrg2', 'h2d'): 695.27, ('mrg2', 'count'): 695.294, ('mrg2', 'scan'): 695.337, ('mrg2', 'merge'): 695.487, ('mrg2', 'final'): 695.525, ('mrg2', 'compact'): 695.549, ('mrg2', 'pack'): 695.568, ('mrg2', 'd2h'): 695.586, ('mrg3', 'start'): 695.702, ('mrg3', 'h2d'): 695.78, ('mrg3', 'count'): 695.827, ('mrg3', 'scan'): 695.883, ('mrg3', 'merge'): 695.941, ('mrg3', 'pack'): 695.959, ('mrg3', 'd2h'): 695.978}",0.032111071050167,0.4613919987808913
Dense,bcsstk01,48,400,17.36111111111111,1292,1292,1292,1292,1292,0.0,,0.05499999999994998,0.15600000000006276,0.056999999999902684,0.029999999999972715,0.2679999999999154,0.481,,,,,0.523,0.445,0.382,0.301,,0.2899999999999636,0.3289999999999509,0.26900000000000546,0.19600000000002638,0.1290000000000191,"{('cu', 'start'): 666.911, ('cu', 'h2dmalloc'): 666.973, ('cu', 'h2d'): 666.989, ('cu', 'workest'): 667.044, ('cu', 'compute'): 667.2, ('cu', 'copy'): 667.257, ('cu', 'pack'): 667.279, ('cu', 'd2h'): 667.309, ('gust', 'start'): 667.401, ('gust', 'h2d'): 667.488, ('gust', 'count'): 667.514, ('gust', 'scan'): 667.553, ('gust', 'expand'): 667.58, ('gust', 'sort'): 667.693, ('gust', 'reduce'): 667.736, ('gust', 'final'): 667.794, ('gust', 'pack'): 667.817, ('gust', 'd2h'): 667.828, ('merge', 'start'): 667.933, ('merge', 'h2d'): 668.009, ('merge', 'count'): 668.034, ('merge', 'scan'): 668.071, ('merge', 'expand'): 668.113, ('merge', 'merge'): 668.187, ('merge', 'final'): 668.227, ('merge', 'compact'): 668.259, ('merge', 'pack'): 668.278, ('merge', 'd2h'): 668.29, ('mrg2', 'start'): 668.385, ('mrg2', 'h2d'): 668.467, ('mrg2', 'count'): 668.492, ('mrg2', 'scan'): 668.529, ('mrg2', 'merge'): 668.576, ('mrg2', 'final'): 668.617, ('mrg2', 'compact'): 668.645, ('mrg2', 'pack'): 668.663, ('mrg2', 'd2h'): 668.674, ('mrg3', 'start'): 668.774, ('mrg3', 'h2d'): 668.846, ('mrg3', 'count'): 668.875, ('mrg3', 'scan'): 668.925, ('mrg3', 'merge'): 668.956, ('mrg3', 'pack'): 668.975, ('mrg3', 'd2h'): 668.986}",0.0481798779219388,0.2865535998251289
Dense,can_61,61,557,14.969094329481322,1793,1793,1793,1793,1793,0.0,,0.07200000000000273,0.18600000000003547,0.06799999999998363,0.02500000000009095,0.32600000000002183,0.557,,,,,0.564,0.575,0.399,0.331,,0.3509999999999991,0.35999999999989996,0.37000000000000455,0.21299999999996544,0.14800000000002456,"{('cu', 'start'): 702.771, ('cu', 'h2dmalloc'): 702.834, ('cu', 'h2d'): 702.853, ('cu', 'workest'): 702.925, ('cu', 'compute'): 703.111, ('cu', 'copy'): 703.179, ('cu', 'pack'): 703.204, ('cu', 'd2h'): 703.229, ('gust', 'start'): 703.338, ('gust', 'h2d'): 703.421, ('gust', 'count'): 703.445, ('gust', 'scan'): 703.491, ('gust', 'expand'): 703.521, ('gust', 'sort'): 703.646, ('gust', 'reduce'): 703.693, ('gust', 'final'): 703.756, ('gust', 'pack'): 703.781, ('gust', 'd2h'): 703.793, ('merge', 'start'): 703.908, ('merge', 'h2d'): 703.989, ('merge', 'count'): 704.022, ('merge', 'scan'): 704.066, ('merge', 'expand'): 704.114, ('merge', 'merge'): 704.267, ('merge', 'final'): 704.312, ('merge', 'compact'): 704.336, ('merge', 'pack'): 704.359, ('merge', 'd2h'): 704.371, ('mrg2', 'start'): 704.49, ('mrg2', 'h2d'): 704.567, ('mrg2', 'count'): 704.592, ('mrg2', 'scan'): 704.633, ('mrg2', 'merge'): 704.691, ('mrg2', 'final'): 704.732, ('mrg2', 'compact'): 704.757, ('mrg2', 'pack'): 704.78, ('mrg2', 'd2h'): 704.792, ('mrg3', 'start'): 704.895, ('mrg3', 'h2d'): 704.97, ('mrg3', 'count'): 705.001, ('mrg3', 'scan'): 705.06, ('mrg3', 'merge'): 705.098, ('mrg3', 'pack'): 705.118, ('mrg3', 'd2h'): 705.13}",0.0485938508063554,0.2905471991281956
Dense,bcsstk05,153,2423,10.350719808620616,7245,7245,7245,7245,7245,0.0,,0.08299999999996999,0.20400000000006457,0.06999999999993634,0.029999999999972715,0.3569999999999709,0.62,,,,,0.667,0.655,0.483,0.413,,0.3809999999999718,0.4089999999999918,0.42600000000004457,0.25699999999994816,0.19099999999991724,"{('cu', 'start'): 698.609, ('cu', 'h2dmalloc'): 698.68, ('cu', 'h2d'): 698.711, ('cu', 'workest'): 698.794, ('cu', 'compute'): 698.998, ('cu', 'copy'): 699.068, ('cu', 'pack'): 699.092, ('cu', 'd2h'): 699.122, ('gust', 'start'): 699.241, ('gust', 'h2d'): 699.35, ('gust', 'count'): 699.383, ('gust', 'scan'): 699.433, ('gust', 'expand'): 699.469, ('gust', 'sort'): 699.611, ('gust', 'reduce'): 699.66, ('gust', 'final'): 699.733, ('gust', 'pack'): 699.759, ('gust', 'd2h'): 699.783, ('merge', 'start'): 699.915, ('merge', 'h2d'): 700.019, ('merge', 'count'): 700.051, ('merge', 'scan'): 700.1, ('merge', 'expand'): 700.168, ('merge', 'merge'): 700.344, ('merge', 'final'): 700.391, ('merge', 'compact'): 700.422, ('merge', 'pack'): 700.445, ('merge', 'd2h'): 700.461, ('mrg2', 'start'): 700.578, ('mrg2', 'h2d'): 700.676, ('mrg2', 'count'): 700.706, ('mrg2', 'scan'): 700.753, ('mrg2', 'merge'): 700.82, ('mrg2', 'final'): 700.87, ('mrg2', 'compact'): 700.904, ('mrg2', 'pack'): 700.933, ('mrg2', 'd2h'): 700.948, ('mrg3', 'start'): 701.069, ('mrg3', 'h2d'): 701.167, ('mrg3', 'count'): 701.212, ('mrg3', 'scan'): 701.281, ('mrg3', 'merge'): 701.333, ('mrg3', 'pack'): 701.358, ('mrg3', 'd2h'): 701.374}",0.0504700001329183,0.3061503986362368
Mildly sparse,bcspwr01,39,131,8.61275476660092,275,275,275,275,275,0.0,,0.06299999999998818,0.14600000000007185,0.05700000000001637,0.028999999999996362,0.2660000000000764,0.481,,,,,0.461,0.388,0.367,0.296,,0.2880000000000109,0.26900000000000546,0.21299999999996544,0.18899999999996453,0.12199999999995725,"{('cu', 'start'): 677.109, ('cu', 'h2dmalloc'): 677.175, ('cu', 'h2d'): 677.189, ('cu', 'workest'): 677.252, ('cu', 'compute'): 677.398, ('cu', 'copy'): 677.455, ('cu', 'pack'): 677.477, ('cu', 'd2h'): 677.506, ('gust', 'start'): 677.611, ('gust', 'h2d'): 677.694, ('gust', 'count'): 677.726, ('gust', 'scan'): 677.764, ('gust', 'expand'): 677.795, ('gust', 'sort'): 677.841, ('gust', 'reduce'): 677.886, ('gust', 'final'): 677.942, ('gust', 'pack'): 677.963, ('gust', 'd2h'): 677.973, ('merge', 'start'): 678.081, ('merge', 'h2d'): 678.157, ('merge', 'count'): 678.179, ('merge', 'scan'): 678.216, ('merge', 'expand'): 678.247, ('merge', 'merge'): 678.285, ('merge', 'final'): 678.324, ('merge', 'compact'): 678.35, ('merge', 'pack'): 678.37, ('merge', 'd2h'): 678.381, ('mrg2', 'start'): 678.478, ('mrg2', 'h2d'): 678.551, ('mrg2', 'count'): 678.575, ('mrg2', 'scan'): 678.622, ('mrg2', 'merge'): 678.657, ('mrg2', 'final'): 678.693, ('mrg2', 'compact'): 678.721, ('mrg2', 'pack'): 678.74, ('mrg2', 'd2h'): 678.751, ('mrg3', 'start'): 678.852, ('mrg3', 'h2d'): 678.928, ('mrg3', 'count'): 678.955, ('mrg3', 'scan'): 679.004, ('mrg3', 'merge'): 679.033, ('mrg3', 'pack'): 679.05, ('mrg3', 'd2h'): 679.061}",0.048565911129117,0.1827392004197463
Mildly sparse,can_96,96,768,8.333333333333332,1920,1920,1920,1920,1920,0.0,,0.06299999999998818,0.17400000000009186,0.057999999999992724,0.025999999999953616,0.29500000000007276,0.526,,,,,0.539,0.427,0.367,0.32,,0.3160000000000309,0.3269999999999982,0.23500000000001364,0.18299999999999272,0.1349999999999909,"{('cu', 'start'): 689.342, ('cu', 'h2dmalloc'): 689.415, ('cu', 'h2d'): 689.434, ('cu', 'workest'): 689.497, ('cu', 'compute'): 689.671, ('cu', 'copy'): 689.729, ('cu', 'pack'): 689.75, ('cu', 'd2h'): 689.776, ('gust', 'start'): 689.878, ('gust', 'h2d'): 689.957, ('gust', 'count'): 689.981, ('gust', 'scan'): 690.022, ('gust', 'expand'): 690.045, ('gust', 'sort'): 690.16, ('gust', 'reduce'): 690.204, ('gust', 'final'): 690.261, ('gust', 'pack'): 690.284, ('gust', 'd2h'): 690.295, ('merge', 'start'): 690.422, ('merge', 'h2d'): 690.505, ('merge', 'count'): 690.529, ('merge', 'scan'): 690.567, ('merge', 'expand'): 690.6, ('merge', 'merge'): 690.654, ('merge', 'final'): 690.695, ('merge', 'compact'): 690.721, ('merge', 'pack'): 690.74, ('merge', 'd2h'): 690.751, ('mrg2', 'start'): 690.856, ('mrg2', 'h2d'): 690.932, ('mrg2', 'count'): 690.956, ('mrg2', 'scan'): 690.993, ('mrg2', 'merge'): 691.035, ('mrg2', 'final'): 691.072, ('mrg2', 'compact'): 691.096, ('mrg2', 'pack'): 691.115, ('mrg2', 'd2h'): 691.126, ('mrg3', 'start'): 691.229, ('mrg3', 'h2d'): 691.304, ('mrg3', 'count'): 691.331, ('mrg3', 'scan'): 691.391, ('mrg3', 'merge'): 691.421, ('mrg3', 'pack'): 691.439, ('mrg3', 'd2h'): 691.45}",0.0494441483169794,0.2911711998982355
Mildly sparse,arc130,130,1282,7.585798816568047,15631,15631,15631,15631,15631,0.0,,0.05899999999996908,0.18399999999996908,0.057999999999992724,0.033999999999991815,0.3009999999999309,0.512,,,,,0.573,1.719,0.528,0.397,,0.31899999999996,0.3809999999999718,1.5340000000001055,0.3490000000000464,0.21299999999996544,"{('cu', 'start'): 647.58, ('cu', 'h2dmalloc'): 647.641, ('cu', 'h2d'): 647.657, ('cu', 'workest'): 647.716, ('cu', 'compute'): 647.9, ('cu', 'copy'): 647.958, ('cu', 'pack'): 647.976, ('cu', 'd2h'): 648.01, ('gust', 'start'): 648.101, ('gust', 'h2d'): 648.176, ('gust', 'count'): 648.204, ('gust', 'scan'): 648.251, ('gust', 'expand'): 648.305, ('gust', 'sort'): 648.434, ('gust', 'reduce'): 648.479, ('gust', 'final'): 648.536, ('gust', 'pack'): 648.557, ('gust', 'd2h'): 648.585, ('merge', 'start'): 648.686, ('merge', 'h2d'): 648.762, ('merge', 'count'): 648.788, ('merge', 'scan'): 648.827, ('merge', 'expand'): 648.967, ('merge', 'merge'): 650.211, ('merge', 'final'): 650.254, ('merge', 'compact'): 650.278, ('merge', 'pack'): 650.296, ('merge', 'd2h'): 650.316, ('mrg2', 'start'): 650.413, ('mrg2', 'h2d'): 650.486, ('mrg2', 'count'): 650.512, ('mrg2', 'scan'): 650.548, ('mrg2', 'merge'): 650.758, ('mrg2', 'final'): 650.793, ('mrg2', 'compact'): 650.817, ('mrg2', 'pack'): 650.835, ('mrg2', 'd2h'): 650.855, ('mrg3', 'start'): 650.951, ('mrg3', 'h2d'): 651.024, ('mrg3', 'count'): 651.084, ('mrg3', 'scan'): 651.137, ('mrg3', 'merge'): 651.215, ('mrg3', 'pack'): 651.237, ('mrg3', 'd2h'): 651.258}",0.0415011309087276,0.3388384002260863
Mildly sparse,ash85,85,523,7.2387543252595155,1317,1317,1317,1317,1317,0.0,,0.06000000000005912,0.17699999999990723,0.05700000000001637,0.027000000000043656,0.2939999999999827,0.513,,,,,0.524,0.413,0.352,0.303,,0.3170000000000073,0.3289999999999509,0.23599999999999,0.17799999999999727,0.1349999999999909,"{('cu', 'start'): 681.939, ('cu', 'h2dmalloc'): 682.0, ('cu', 'h2d'): 682.02, ('cu', 'workest'): 682.08, ('cu', 'compute'): 682.257, ('cu', 'copy'): 682.314, ('cu', 'pack'): 682.337, ('cu', 'd2h'): 682.364, ('gust', 'start'): 682.463, ('gust', 'h2d'): 682.548, ('gust', 'count'): 682.574, ('gust', 'scan'): 682.613, ('gust', 'expand'): 682.64, ('gust', 'sort'): 682.752, ('gust', 'reduce'): 682.796, ('gust', 'final'): 682.853, ('gust', 'pack'): 682.877, ('gust', 'd2h'): 682.887, ('merge', 'start'): 682.992, ('merge', 'h2d'): 683.067, ('merge', 'count'): 683.094, ('merge', 'scan'): 683.133, ('merge', 'expand'): 683.163, ('merge', 'merge'): 683.217, ('merge', 'final'): 683.258, ('merge', 'compact'): 683.283, ('merge', 'pack'): 683.303, ('merge', 'd2h'): 683.313, ('mrg2', 'start'): 683.414, ('mrg2', 'h2d'): 683.486, ('mrg2', 'count'): 683.509, ('mrg2', 'scan'): 683.545, ('mrg2', 'merge'): 683.585, ('mrg2', 'final'): 683.618, ('mrg2', 'compact'): 683.646, ('mrg2', 'pack'): 683.664, ('mrg2', 'd2h'): 683.675, ('mrg3', 'start'): 683.772, ('mrg3', 'h2d'): 683.842, ('mrg3', 'count'): 683.873, ('mrg3', 'scan'): 683.924, ('mrg3', 'merge'): 683.959, ('mrg3', 'pack'): 683.977, ('mrg3', 'd2h'): 683.988}",0.031420961022377,0.1919775990536436
