name,ocean_ms,status
1138_bus,0.1907936004223302,ok
494_bus,0.17736640023067596,ok
662_bus,0.1738815991440788,ok
685_bus,0.18297279987018555,ok
arc130,0.2958240004489199,ok
ash292,0.1740063999313861,ok
ash85,0.1676159996073693,ok
bcspwr01,0.15706239989958704,ok
bcspwr02,0.1598144003888592,ok
bcspwr03,0.17194560000207273,ok
bcspwr04,0.17696960011962803,ok
bcspwr05,0.17237439977470786,ok
bcspwr06,0.17885439891833813,ok
bcspwr07,0.1808704000432044,ok
bcspwr08,0.1770815999712795,ok
bcspwr09,0.18054719993378968,ok
bcspwr10,0.18878720034845173,ok
bcsstk01,0.24199999931734056,ok
bcsstk02,0.677606396540068,ok
bcsstk03,0.13860159979667513,ok
bcsstk04,0.38466879855841396,ok
bcsstk05,0.2763999989489094,ok
bcsstk06,0.2656064003938809,ok
bcsstk07,0.2666560008889064,ok
bcsstk08,0.34913280026521526,ok
bcsstk09,0.2675807998515666,ok
bcsstk10,0.3767231994541362,ok
bcsstk11,0.4066624013707042,ok
bcsstk12,0.42371520148590214,ok
bcsstk13,0.5650687998160719,ok
bcsstk14,0.4565023981733248,ok
bcsstk15,0.3556511993519962,ok
bcsstk16,0.6866655961843207,ok
bcsstk17,0.6962495990796015,ok
bcsstk18,0.38180799884721633,ok
bcsstk19,0.26265280004590746,ok
bcsstk20,0.17239359999075532,ok
bcsstk21,0.17793280025944114,ok
bcsstk22,0.169747200421989,ok
bcsstk23,0.2936159989098087,ok
bcsstk24,0.5221664004726335,ok
bcsstk25,0.4411327984184027,ok
bcsstk26,0.3768031994812191,ok
bcsstk27,0.41347519916016606,ok
bcsstk28,0.5918911987449974,ok
bcsstk29,0.8540287998039275,ok
bcsstk30,2.269574377220124,ok
bcsstk31,1.141593599296175,ok
bcsstk32,1.661088007944636,ok
bcsstk33,1.4238559904042631,ok
bcsstm01,0.12752000035252423,ok
bcsstm02,0.13248000009916722,ok
bcsstm03,0.13275839979760348,ok
bcsstm04,0.13421759991906582,ok
bcsstm05,0.13448000070638955,ok
bcsstm06,0.1356608006870374,ok
bcsstm07,0.2610431996174157,ok
bcsstm08,0.13585279991384597,ok
bcsstm09,0.14257920023519546,ok
bcsstm10,0.37514880057424305,ok
bcsstm11,0.1371712002204731,ok
bcsstm12,0.2832703995984047,ok
bcsstm13,0.3662431984208524,ok
bcsstm19,0.13542399961734192,ok
bcsstm20,0.1350367994280532,ok
bcsstm21,0.13812799979932605,ok
bcsstm22,0.135264000040479,ok
bcsstm23,0.13823039999697356,ok
bcsstm24,0.15825599981471897,ok
bcsstm25,0.1479616000317037,ok
bcsstm26,0.14367679979186504,ok
bcsstm27,0.5366688014706597,ok
blckhole,0.22425920066889377,ok
bp_0,0.2457440013764426,ok
bp_1000,0.21771519910544157,ok
bp_1200,0.22524480056017637,ok
bp_1400,0.22790719987824562,ok
bp_1600,0.2258143999380991,ok
bp_200,0.21798079994041475,ok
bp_400,0.21260160091333088,ok
bp_600,0.23299840027466417,ok
bp_800,0.22250879884231833,ok
can_1054,0.2951264002127573,ok
can_1072,0.282537599443458,ok
can_144,0.2819264001911506,ok
can_161,0.5718527990859001,ok
can_187,0.24953920028638094,ok
can_229,0.30038720029406246,ok
can_24,0.18607040049973878,ok
can_256,0.2756832015234977,ok
can_268,0.27539200030732897,ok
can_292,0.2638720005750656,ok
can_445,0.25538559947162864,ok
can_61,0.24814079969655725,ok
can_62,0.15893760030157864,ok
can_634,0.27645120073575524,ok
can_715,0.3009311998030171,ok
can_73,0.16538559917826204,ok
can_838,0.27961920041125266,ok
can_96,0.24789760007988662,ok
