class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,merge3_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,merge3_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,merge3_compute_t,phases,cublas_ms,ocean_ms
Dense,bcsstk02,66,4356,100.0,4356,4356,4356,4356,4356,0.0,,0.05700000000001637,0.2199999999999136,0.05000000000006821,0.09900000000004638,0.3269999999999982,0.596,,,,,1.027,1.855,0.552,0.314,,0.34699999999998,0.7899999999999636,1.6759999999999309,0.3830000000000382,0.14400000000000546,"{('cu', 'start'): 706.618, ('cu', 'h2dmalloc'): 706.678, ('cu', 'h2d'): 706.696, ('cu', 'workest'): 706.753, ('cu', 'compute'): 706.973, ('cu', 'copy'): 707.023, ('cu', 'pack'): 707.043, ('cu', 'd2h'): 707.142, ('gust', 'start'): 707.221, ('gust', 'h2d'): 707.296, ('gust', 'count'): 707.325, ('gust', 'scan'): 707.367, ('gust', 'expand'): 707.47, ('gust', 'sort'): 707.725, ('gust', 'reduce'): 707.881, ('gust', 'final'): 708.063, ('gust', 'pack'): 708.086, ('gust', 'd2h'): 708.106, ('merge', 'start'): 708.254, ('merge', 'h2d'): 708.339, ('merge', 'count'): 708.366, ('merge', 'scan'): 708.407, ('merge', 'expand'): 708.869, ('merge', 'merge'): 709.739, ('merge', 'final'): 709.852, ('merge', 'compact'): 709.991, ('merge', 'pack'): 710.015, ('merge', 'd2h'): 710.028, ('mrg2', 'start'): 710.117, ('mrg2', 'h2d'): 710.192, ('mrg2', 'count'): 710.216, ('mrg2', 'scan'): 710.253, ('mrg2', 'merge'): 710.429, ('mrg2', 'final'): 710.467, ('mrg2', 'compact'): 710.555, ('mrg2', 'pack'): 710.575, ('mrg2', 'd2h'): 710.588, ('mrg3', 'start'): 710.675, ('mrg3', 'h2d'): 710.749, ('mrg3', 'count'): 710.783, ('mrg3', 'scan'): 710.835, ('mrg3', 'merge'): 710.876, ('mrg3', 'pack'): 710.893, ('mrg3', 'd2h'): 710.906}",0.048649962991476,0.8383808018872514
Dense,can_24,24,160,27.77777777777778,336,336,336,336,336,0.0,,0.05600000000004002,0.16499999999996362,0.053999999999973625,0.02400000000000091,0.27499999999997726,0.474,,,,,0.439,0.388,0.347,0.305,,0.29500000000007276,0.25700000000006185,0.21900000000005093,0.1710000000000491,0.1310000000000855,"{('cu', 'start'): 679.521, ('cu', 'h2dmalloc'): 679.582, ('cu', 'h2d'): 679.597, ('cu', 'workest'): 679.653, ('cu', 'compute'): 679.818, ('cu', 'copy'): 679.872, ('cu', 'pack'): 679.892, ('cu', 'd2h'): 679.916, ('gust', 'start'): 680.005, ('gust', 'h2d'): 680.079, ('gust', 'count'): 680.101, ('gust', 'scan'): 680.139, ('gust', 'expand'): 680.172, ('gust', 'sort'): 680.222, ('gust', 'reduce'): 680.263, ('gust', 'final'): 680.317, ('gust', 'pack'): 680.336, ('gust', 'd2h'): 680.346, ('merge', 'start'): 680.45, ('merge', 'h2d'): 680.524, ('merge', 'count'): 680.546, ('merge', 'scan'): 680.582, ('merge', 'expand'): 680.614, ('merge', 'merge'): 680.661, ('merge', 'final'): 680.7, ('merge', 'compact'): 680.725, ('merge', 'pack'): 680.743, ('merge', 'd2h'): 680.753, ('mrg2', 'start'): 680.843, ('mrg2', 'h2d'): 680.914, ('mrg2', 'count'): 680.935, ('mrg2', 'scan'): 680.97, ('mrg2', 'merge'): 681.006, ('mrg2', 'final'): 681.041, ('mrg2', 'compact'): 681.066, ('mrg2', 'pack'): 681.085, ('mrg2', 'd2h'): 681.095, ('mrg3', 'start'): 681.197, ('mrg3', 'h2d'): 681.271, ('mrg3', 'count'): 681.296, ('mrg3', 'scan'): 681.347, ('mrg3', 'merge'): 681.373, ('mrg3', 'pack'): 681.402, ('mrg3', 'd2h'): 681.416}",0.0485549680888652,0.2038816010579466
Dense,bcsstk04,132,3648,20.9366391184573,11968,11968,11968,11968,11968,0.0,,0.05499999999994998,0.2459999999999809,0.06799999999998363,0.11400000000003274,0.3689999999999145,0.653,,,,,0.783,1.266,0.455,0.35,,0.39199999999993906,0.59699999999998,1.0850000000000364,0.2799999999999727,0.16800000000000637,"{('cu', 'start'): 680.374, ('cu', 'h2dmalloc'): 680.433, ('cu', 'h2d'): 680.45, ('cu', 'workest'): 680.505, ('cu', 'compute'): 680.751, ('cu', 'copy'): 680.819, ('cu', 'pack'): 680.842, ('cu', 'd2h'): 680.956, ('gust', 'start'): 681.038, ('gust', 'h2d'): 681.114, ('gust', 'count'): 681.138, ('gust', 'scan'): 681.176, ('gust', 'expand'): 681.217, ('gust', 'sort'): 681.467, ('gust', 'reduce'): 681.572, ('gust', 'final'): 681.689, ('gust', 'pack'): 681.711, ('gust', 'd2h'): 681.736, ('merge', 'start'): 681.825, ('merge', 'h2d'): 681.906, ('merge', 'count'): 681.931, ('merge', 'scan'): 681.97, ('merge', 'expand'): 682.14, ('merge', 'merge'): 682.838, ('merge', 'final'): 682.878, ('merge', 'compact'): 682.969, ('merge', 'pack'): 682.991, ('merge', 'd2h'): 683.009, ('mrg2', 'start'): 683.097, ('mrg2', 'h2d'): 683.169, ('mrg2', 'count'): 683.191, ('mrg2', 'scan'): 683.228, ('mrg2', 'merge'): 683.374, ('mrg2', 'final'): 683.409, ('mrg2', 'compact'): 683.431, ('mrg2', 'pack'): 683.449, ('mrg2', 'd2h'): 683.467, ('mrg3', 'start'): 683.559, ('mrg3', 'h2d'): 683.63, ('mrg3', 'count'): 683.668, ('mrg3', 'scan'): 683.731, ('mrg3', 'merge'): 683.778, ('mrg3', 'pack'): 683.798, ('mrg3', 'd2h'): 683.815}",0.032111071050167,0.5100480002583936
Dense,bcsstk01,48,400,17.36111111111111,1292,1292,1292,1292,1292,0.0,,0.06899999999995998,0.17300000000000182,0.07000000000005002,0.03899999999998727,0.3120000000000118,0.587,,,,,0.607,0.539,0.446,0.385,,0.3410000000000082,0.37599999999997635,0.30500000000006366,0.2279999999999518,0.15800000000001546,"{('cu', 'start'): 675.103, ('cu', 'h2dmalloc'): 675.185, ('cu', 'h2d'): 675.205, ('cu', 'workest'): 675.274, ('cu', 'compute'): 675.447, ('cu', 'copy'): 675.517, ('cu', 'pack'): 675.546, ('cu', 'd2h'): 675.585, ('gust', 'start'): 675.7, ('gust', 'h2d'): 675.799, ('gust', 'count'): 675.829, ('gust', 'scan'): 675.879, ('gust', 'expand'): 675.91, ('gust', 'sort'): 676.033, ('gust', 'reduce'): 676.084, ('gust', 'final'): 676.147, ('gust', 'pack'): 676.175, ('gust', 'd2h'): 676.188, ('merge', 'start'): 676.319, ('merge', 'h2d'): 676.429, ('merge', 'count'): 676.459, ('merge', 'scan'): 676.507, ('merge', 'expand'): 676.548, ('merge', 'merge'): 676.628, ('merge', 'final'): 676.676, ('merge', 'compact'): 676.707, ('merge', 'pack'): 676.734, ('merge', 'd2h'): 676.746, ('mrg2', 'start'): 676.868, ('mrg2', 'h2d'): 676.966, ('mrg2', 'count'): 676.994, ('mrg2', 'scan'): 677.041, ('mrg2', 'merge'): 677.095, ('mrg2', 'final'): 677.138, ('mrg2', 'compact'): 677.168, ('mrg2', 'pack'): 677.194, ('mrg2', 'd2h'): 677.207, ('mrg3', 'start'): 677.325, ('mrg3', 'h2d'): 677.428, ('mrg3', 'count'): 677.461, ('mrg3', 'scan'): 677.526, ('mrg3', 'merge'): 677.558, ('mrg3', 'pack'): 677.586, ('mrg3', 'd2h'): 677.598}",0.0481798779219388,0.312108799139969
Dense,can_61,61,557,14.969094329481322,1793,1793,1793,1793,1793,0.0,,0.06700000000000728,0.18399999999996908,0.06299999999998818,0.027000000000043656,0.31399999999996453,0.547,,,,,0.553,0.593,0.408,0.344,,0.33799999999996544,0.34199999999998454,0.38900000000001,0.2179999999999609,0.14699999999993452,"{('cu', 'start'): 676.494, ('cu', 'h2dmalloc'): 676.557, ('cu', 'h2d'): 676.575, ('cu', 'workest'): 676.642, ('cu', 'compute'): 676.826, ('cu', 'copy'): 676.889, ('cu', 'pack'): 676.913, ('cu', 'd2h'): 676.94, ('gust', 'start'): 677.054, ('gust', 'h2d'): 677.139, ('gust', 'count'): 677.164, ('gust', 'scan'): 677.205, ('gust', 'expand'): 677.236, ('gust', 'sort'): 677.349, ('gust', 'reduce'): 677.396, ('gust', 'final'): 677.457, ('gust', 'pack'): 677.481, ('gust', 'd2h'): 677.492, ('merge', 'start'): 677.615, ('merge', 'h2d'): 677.699, ('merge', 'count'): 677.746, ('merge', 'scan'): 677.788, ('merge', 'expand'): 677.84, ('merge', 'merge'): 677.993, ('merge', 'final'): 678.037, ('merge', 'compact'): 678.066, ('merge', 'pack'): 678.088, ('merge', 'd2h'): 678.1, ('mrg2', 'start'): 678.215, ('mrg2', 'h2d'): 678.293, ('mrg2', 'count'): 678.319, ('mrg2', 'scan'): 678.358, ('mrg2', 'merge'): 678.42, ('mrg2', 'final'): 678.461, ('mrg2', 'compact'): 678.489, ('mrg2', 'pack'): 678.511, ('mrg2', 'd2h'): 678.523, ('mrg3', 'start'): 678.632, ('mrg3', 'h2d'): 678.714, ('mrg3', 'count'): 678.754, ('mrg3', 'scan'): 678.809, ('mrg3', 'merge'): 678.842, ('mrg3', 'pack'): 678.861, ('mrg3', 'd2h'): 678.874}",0.0485938508063554,0.3231328011723234
Dense,bcsstk05,153,2423,10.350719808620616,7245,7245,7245,7245,7245,0.0,,0.06200000000001182,0.17200000000002547,0.056999999999902684,0.02800000000002001,0.29099999999994,0.505,,,,,0.536,0.567,0.398,0.324,,0.3120000000000118,0.34000000000003183,0.3849999999999909,0.21199999999998909,0.14600000000007185,"{('cu', 'start'): 679.873, ('cu', 'h2dmalloc'): 679.935, ('cu', 'h2d'): 679.956, ('cu', 'workest'): 680.018, ('cu', 'compute'): 680.19, ('cu', 'copy'): 680.247, ('cu', 'pack'): 680.268, ('cu', 'd2h'): 680.296, ('gust', 'start'): 680.385, ('gust', 'h2d'): 680.468, ('gust', 'count'): 680.489, ('gust', 'scan'): 680.528, ('gust', 'expand'): 680.555, ('gust', 'sort'): 680.682, ('gust', 'reduce'): 680.724, ('gust', 'final'): 680.789, ('gust', 'pack'): 680.808, ('gust', 'd2h'): 680.829, ('merge', 'start'): 680.928, ('merge', 'h2d'): 681.01, ('merge', 'count'): 681.034, ('merge', 'scan'): 681.072, ('merge', 'expand'): 681.137, ('merge', 'merge'): 681.307, ('merge', 'final'): 681.346, ('merge', 'compact'): 681.376, ('merge', 'pack'): 681.395, ('merge', 'd2h'): 681.409, ('mrg2', 'start'): 681.502, ('mrg2', 'h2d'): 681.587, ('mrg2', 'count'): 681.61, ('mrg2', 'scan'): 681.646, ('mrg2', 'merge'): 681.71, ('mrg2', 'final'): 681.746, ('mrg2', 'compact'): 681.779, ('mrg2', 'pack'): 681.799, ('mrg2', 'd2h'): 681.812, ('mrg3', 'start'): 681.906, ('mrg3', 'h2d'): 681.983, ('mrg3', 'count'): 682.017, ('mrg3', 'scan'): 682.068, ('mrg3', 'merge'): 682.109, ('mrg3', 'pack'): 682.129, ('mrg3', 'd2h'): 682.144}",0.0504700001329183,0.3133632011013105
Mildly sparse,bcspwr01,39,131,8.61275476660092,275,275,275,275,275,0.0,,0.045999999999935426,0.1370000000000573,0.04499999999995907,0.023000000000024556,0.2279999999999518,0.386,,,,,0.345,0.299,0.28,0.23,,0.2439999999999145,0.20600000000001728,0.16800000000000637,0.1430000000000291,0.09900000000004638,"{('cu', 'start'): 603.717, ('cu', 'h2dmalloc'): 603.766, ('cu', 'h2d'): 603.777, ('cu', 'workest'): 603.823, ('cu', 'compute'): 603.96, ('cu', 'copy'): 604.005, ('cu', 'pack'): 604.021, ('cu', 'd2h'): 604.044, ('gust', 'start'): 604.109, ('gust', 'h2d'): 604.167, ('gust', 'count'): 604.186, ('gust', 'scan'): 604.217, ('gust', 'expand'): 604.237, ('gust', 'sort'): 604.279, ('gust', 'reduce'): 604.313, ('gust', 'final'): 604.358, ('gust', 'pack'): 604.373, ('gust', 'd2h'): 604.382, ('merge', 'start'): 604.462, ('merge', 'h2d'): 604.519, ('merge', 'count'): 604.537, ('merge', 'scan'): 604.567, ('merge', 'expand'): 604.588, ('merge', 'merge'): 604.617, ('merge', 'final'): 604.65, ('merge', 'compact'): 604.673, ('merge', 'pack'): 604.687, ('merge', 'd2h'): 604.696, ('mrg2', 'start'): 604.766, ('mrg2', 'h2d'): 604.828, ('mrg2', 'count'): 604.848, ('mrg2', 'scan'): 604.878, ('mrg2', 'merge'): 604.907, ('mrg2', 'final'): 604.935, ('mrg2', 'compact'): 604.956, ('mrg2', 'pack'): 604.971, ('mrg2', 'd2h'): 604.98, ('mrg3', 'start'): 605.052, ('mrg3', 'h2d'): 605.108, ('mrg3', 'count'): 605.13, ('mrg3', 'scan'): 605.171, ('mrg3', 'merge'): 605.193, ('mrg3', 'pack'): 605.207, ('mrg3', 'd2h'): 605.216}",0.048565911129117,0.1959167994791641
Mildly sparse,can_96,96,768,8.333333333333332,1920,1920,1920,1920,1920,0.0,,0.05700000000001637,0.16200000000003456,0.053999999999973625,0.02400000000000091,0.27300000000002456,0.476,,,,,0.501,0.397,0.337,0.292,,0.2939999999999827,0.31100000000003547,0.22500000000002274,0.17199999999991178,0.11599999999998545,"{('cu', 'start'): 669.249, ('cu', 'h2dmalloc'): 669.311, ('cu', 'h2d'): 669.327, ('cu', 'workest'): 669.384, ('cu', 'compute'): 669.546, ('cu', 'copy'): 669.6, ('cu', 'pack'): 669.621, ('cu', 'd2h'): 669.645, ('gust', 'start'): 669.732, ('gust', 'h2d'): 669.808, ('gust', 'count'): 669.831, ('gust', 'scan'): 669.869, ('gust', 'expand'): 669.892, ('gust', 'sort'): 670.002, ('gust', 'reduce'): 670.042, ('gust', 'final'): 670.099, ('gust', 'pack'): 670.119, ('gust', 'd2h'): 670.13, ('merge', 'start'): 670.239, ('merge', 'h2d'): 670.319, ('merge', 'count'): 670.34, ('merge', 'scan'): 670.377, ('merge', 'expand'): 670.407, ('merge', 'merge'): 670.459, ('merge', 'final'): 670.497, ('merge', 'compact'): 670.527, ('merge', 'pack'): 670.544, ('merge', 'd2h'): 670.555, ('mrg2', 'start'): 670.643, ('mrg2', 'h2d'): 670.715, ('mrg2', 'count'): 670.737, ('mrg2', 'scan'): 670.772, ('mrg2', 'merge'): 670.813, ('mrg2', 'final'): 670.847, ('mrg2', 'compact'): 670.869, ('mrg2', 'pack'): 670.887, ('mrg2', 'd2h'): 670.898, ('mrg3', 'start'): 670.986, ('mrg3', 'h2d'): 671.057, ('mrg3', 'count'): 671.082, ('mrg3', 'scan'): 671.13, ('mrg3', 'merge'): 671.156, ('mrg3', 'pack'): 671.173, ('mrg3', 'd2h'): 671.192}",0.0494441483169794,0.3230912005528807
Mildly sparse,arc130,130,1282,7.585798816568047,15631,15631,15631,15631,15631,0.0,,0.05200000000002092,0.16200000000003456,0.049999999999954525,0.029999999999972715,0.26400000000001,0.444,,,,,0.503,1.66,0.478,0.315,,0.28100000000006276,0.34399999999993724,1.504000000000019,0.32799999999997453,0.16800000000000637,"{('cu', 'start'): 591.47, ('cu', 'h2dmalloc'): 591.52, ('cu', 'h2d'): 591.534, ('cu', 'workest'): 591.586, ('cu', 'compute'): 591.748, ('cu', 'copy'): 591.798, ('cu', 'pack'): 591.815, ('cu', 'd2h'): 591.845, ('gust', 'start'): 591.919, ('gust', 'h2d'): 591.98, ('gust', 'count'): 592.005, ('gust', 'scan'): 592.044, ('gust', 'expand'): 592.087, ('gust', 'sort'): 592.212, ('gust', 'reduce'): 592.251, ('gust', 'final'): 592.306, ('gust', 'pack'): 592.324, ('gust', 'd2h'): 592.342, ('merge', 'start'): 592.428, ('merge', 'h2d'): 592.491, ('merge', 'count'): 592.518, ('merge', 'scan'): 592.549, ('merge', 'expand'): 592.689, ('merge', 'merge'): 593.919, ('merge', 'final'): 593.956, ('merge', 'compact'): 593.98, ('merge', 'pack'): 593.995, ('merge', 'd2h'): 594.009, ('mrg2', 'start'): 594.093, ('mrg2', 'h2d'): 594.154, ('mrg2', 'count'): 594.179, ('mrg2', 'scan'): 594.212, ('mrg2', 'merge'): 594.41, ('mrg2', 'final'): 594.442, ('mrg2', 'compact'): 594.463, ('mrg2', 'pack'): 594.482, ('mrg2', 'd2h'): 594.495, ('mrg3', 'start'): 594.576, ('mrg3', 'h2d'): 594.636, ('mrg3', 'count'): 594.684, ('mrg3', 'scan'): 594.729, ('mrg3', 'merge'): 594.787, ('mrg3', 'pack'): 594.804, ('mrg3', 'd2h'): 594.818}",0.0415011309087276,0.3663840000750497
Mildly sparse,ash85,85,523,7.2387543252595155,1317,1317,1317,1317,1317,0.0,,0.04899999999997817,0.13900000000001,0.047000000000025466,0.02299999999991087,0.23500000000001364,0.393,,,,,0.423,0.331,0.279,0.239,,0.25,0.2760000000000673,0.19899999999995543,0.14800000000002456,0.10799999999994725,"{('cu', 'start'): 593.553, ('cu', 'h2dmalloc'): 593.601, ('cu', 'h2d'): 593.614, ('cu', 'workest'): 593.663, ('cu', 'compute'): 593.802, ('cu', 'copy'): 593.849, ('cu', 'pack'): 593.864, ('cu', 'd2h'): 593.887, ('gust', 'start'): 593.952, ('gust', 'h2d'): 594.011, ('gust', 'count'): 594.029, ('gust', 'scan'): 594.06, ('gust', 'expand'): 594.082, ('gust', 'sort'): 594.185, ('gust', 'reduce'): 594.221, ('gust', 'final'): 594.272, ('gust', 'pack'): 594.287, ('gust', 'd2h'): 594.296, ('merge', 'start'): 594.38, ('merge', 'h2d'): 594.438, ('merge', 'count'): 594.458, ('merge', 'scan'): 594.489, ('merge', 'expand'): 594.514, ('merge', 'merge'): 594.564, ('merge', 'final'): 594.597, ('merge', 'compact'): 594.623, ('merge', 'pack'): 594.637, ('merge', 'd2h'): 594.646, ('mrg2', 'start'): 594.716, ('mrg2', 'h2d'): 594.773, ('mrg2', 'count'): 594.791, ('mrg2', 'scan'): 594.82, ('mrg2', 'merge'): 594.856, ('mrg2', 'final'): 594.884, ('mrg2', 'compact'): 594.906, ('mrg2', 'pack'): 594.921, ('mrg2', 'd2h'): 594.929, ('mrg3', 'start'): 595.001, ('mrg3', 'h2d'): 595.056, ('mrg3', 'count'): 595.081, ('mrg3', 'scan'): 595.123, ('mrg3', 'merge'): 595.149, ('mrg3', 'pack'): 595.164, ('mrg3', 'd2h'): 595.173}",0.031420961022377,0.2024224002379924
