name,ocean_ms,status
1138_bus,0.21077760006301105,ok
494_bus,0.21711040020454675,ok
662_bus,0.21652800000738348,ok
685_bus,0.21761599967721848,ok
arc130,0.36638400007504973,ok
ash292,0.21862719901837413,ok
ash85,0.20242240023799243,ok
bcspwr01,0.19591679947916418,ok
bcspwr02,0.196870400197804,ok
bcspwr03,0.20875840103253723,ok
bcspwr04,0.2209727998357266,ok
bcspwr05,0.214393600076437,ok
bcspwr06,0.2175328003009781,ok
bcspwr07,0.41661760192364455,ok
bcspwr08,0.219145598821342,ok
bcspwr09,0.22397440024651588,ok
bcspwr10,0.23180480040609838,ok
bcsstk01,0.31210879913996903,ok
bcsstk02,0.8383808018872514,ok
bcsstk03,0.17618879990186542,ok
bcsstk04,0.5100480002583936,ok
bcsstk05,0.31336320110131055,ok
bcsstk06,0.336537600075826,ok
bcsstk07,0.31317120145540683,ok
bcsstk08,0.4224448006600141,ok
bcsstk09,0.33533439787570385,ok
bcsstk10,0.5139391984790563,ok
bcsstk11,0.5370943980989977,ok
bcsstk12,0.49537599980831143,ok
bcsstk13,0.6963264011079445,ok
bcsstk14,0.5899199981475249,ok
bcsstk15,0.43490239887032656,ok
bcsstk16,0.8259519967483357,ok
bcsstk17,0.8182207997655495,ok
bcsstk18,0.4500383977079764,ok
bcsstk19,0.3411072001093999,ok
bcsstk20,0.20287680032197386,ok
bcsstk21,0.22560960040427744,ok
bcsstk22,0.21139840062242002,ok
bcsstk23,0.41380160162225366,ok
bcsstk24,0.6420511972624809,ok
bcsstk25,0.46867519998922946,ok
bcsstk26,0.38837119911331686,ok
bcsstk27,0.5438560016220435,ok
bcsstk28,0.7406944008311257,ok
bcsstk29,0.9625759951071814,ok
bcsstk30,2.3977216099156067,ok
bcsstk31,1.2759552019881084,ok
bcsstk32,1.7920768111012877,ok
bcsstk33,1.5724383950699121,ok
bcsstm01,0.16665920102968812,ok
bcsstm02,0.1695455994689837,ok
bcsstm03,0.17042560023255646,ok
bcsstm04,0.17101760015357287,ok
bcsstm05,0.17342720055021346,ok
bcsstm06,0.17233919959980998,ok
bcsstm07,0.33630080146249386,ok
bcsstm08,0.17363199908286336,ok
bcsstm09,0.19365440050605687,ok
bcsstm10,0.5038368008797989,ok
bcsstm11,0.14127040079329162,ok
bcsstm12,0.36492799962870776,ok
bcsstm13,0.4448671997757629,ok
bcsstm19,0.17086719968356193,ok
bcsstm20,0.1741696011275053,ok
bcsstm21,0.1730175996897742,ok
bcsstm22,0.17002880023792385,ok
bcsstm23,0.17547519942745568,ok
bcsstm24,0.17592640097718687,ok
bcsstm25,0.18696960126981138,ok
bcsstm26,0.17460800029803067,ok
bcsstm27,0.5409695991780609,ok
blckhole,0.2220480005256832,ok
bp_0,0.24621760062873366,ok
bp_1000,0.255785598908551,ok
bp_1200,0.25713920095004145,ok
bp_1400,0.2750175975263119,ok
bp_1600,0.2637183994054795,ok
bp_200,0.2517088011140004,ok
bp_400,0.25863360138610003,ok
bp_600,0.2559104008600116,ok
bp_800,0.2563360007945448,ok
can_1054,0.3624224007828161,ok
can_1072,0.35896960108075293,ok
can_144,0.3239807978039608,ok
can_161,0.2955999988829717,ok
can_187,0.32126720184460283,ok
can_229,0.32881919911596924,ok
can_24,0.20388160105794667,ok
can_256,0.3521631992654875,ok
can_268,0.33801599959842865,ok
can_292,0.34153920009266586,ok
can_445,0.3294687981484458,ok
can_61,0.32313280117232346,ok
can_62,0.1962591994088143,ok
can_634,0.35919360041152687,ok
can_715,0.38536639763042335,ok
can_73,0.20339199851732703,ok
can_838,0.3523519988404587,ok
can_96,0.32309120055288076,ok
