class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,merge3_cnnz,merge6_cnnz,merge7_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,merge3_time,merge6_time,merge7_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,merge3_compute_t,merge6_compute_t,merge7_compute_t,phases,cublas_ms,ocean_ms
Dense,bcsstk02,66,4356,100.0,4356,4356,4356,4356,4356,4356,4356,0.0,,0.05200000000002092,0.19200000000000728,0.043000000000006366,0.07899999999995089,0.28700000000003456,0.51,,,,,0.849,1.726,0.461,0.282,0.464,0.443,,0.30700000000001637,0.6679999999998927,1.5910000000000082,0.3249999999999318,0.14299999999991542,0.27899999999999636,0.26500000000010004,"{('cu', 'start'): 602.912, ('cu', 'h2dmalloc'): 602.962, ('cu', 'h2d'): 602.976, ('cu', 'workest'): 603.028, ('cu', 'compute'): 603.22, ('cu', 'copy'): 603.263, ('cu', 'pack'): 603.283, ('cu', 'd2h'): 603.362, ('gust', 'start'): 603.428, ('gust', 'h2d'): 603.488, ('gust', 'count'): 603.51, ('gust', 'scan'): 603.542, ('gust', 'expand'): 603.631, ('gust', 'sort'): 603.858, ('gust', 'reduce'): 603.993, ('gust', 'final'): 604.137, ('gust', 'pack'): 604.156, ('gust', 'd2h'): 604.166, ('merge', 'start'): 604.283, ('merge', 'h2d'): 604.343, ('merge', 'count'): 604.369, ('merge', 'scan'): 604.399, ('merge', 'expand'): 604.849, ('merge', 'merge'): 605.71, ('merge', 'final'): 605.803, ('merge', 'compact'): 605.914, ('merge', 'pack'): 605.934, ('merge', 'd2h'): 605.944, ('mrg2', 'start'): 606.015, ('mrg2', 'h2d'): 606.076, ('mrg2', 'count'): 606.099, ('mrg2', 'scan'): 606.129, ('mrg2', 'merge'): 606.283, ('mrg2', 'final'): 606.316, ('mrg2', 'compact'): 606.382, ('mrg2', 'pack'): 606.401, ('mrg2', 'd2h'): 606.411, ('mrg3', 'start'): 606.482, ('mrg3', 'h2d'): 606.541, ('mrg3', 'count'): 606.578, ('mrg3', 'scan'): 606.623, ('mrg3', 'merge'): 606.667, ('mrg3', 'pack'): 606.684, ('mrg3', 'd2h'): 606.693, ('mrg6', 'start'): 606.772, ('mrg6', 'h2d'): 606.833, ('mrg6', 'mean_numk'): 606.839, ('mrg6', 'scan'): 606.888, ('mrg6', 'classify'): 606.893, ('mrg6', 'light'): 607.047, ('mrg6', 'compact'): 607.094, ('mrg6', 'pack'): 607.112, ('mrg6', 'd2h'): 607.122, ('mrg7', 'start'): 607.241, ('mrg7', 'h2d'): 607.3, ('mrg7', 'mean_numk'): 607.305, ('mrg7', 'scan'): 607.351, ('mrg7', 'classify'): 607.356, ('mrg7', 'light'): 607.503, ('mrg7', 'compact'): 607.548, ('mrg7', 'pack'): 607.565, ('mrg7', 'd2h'): 607.575}",0.0482600880786776,0.6767391990171745
Dense,can_24,24,160,27.77777777777778,336,336,336,336,336,336,336,0.0,,0.04099999999993997,0.14200000000005275,0.04499999999995907,0.023000000000024556,0.2279999999999518,0.392,,,,,0.362,0.335,0.287,0.244,0.294,0.283,,0.24299999999993815,0.21400000000005548,0.19600000000002638,0.1490000000000009,0.10500000000001819,0.14599999999995816,0.13900000000001,"{('cu', 'start'): 564.999, ('cu', 'h2dmalloc'): 565.048, ('cu', 'h2d'): 565.061, ('cu', 'workest'): 565.102, ('cu', 'compute'): 565.244, ('cu', 'copy'): 565.289, ('cu', 'pack'): 565.304, ('cu', 'd2h'): 565.327, ('gust', 'start'): 565.398, ('gust', 'h2d'): 565.457, ('gust', 'count'): 565.477, ('gust', 'scan'): 565.509, ('gust', 'expand'): 565.53, ('gust', 'sort'): 565.573, ('gust', 'reduce'): 565.609, ('gust', 'final'): 565.656, ('gust', 'pack'): 565.671, ('gust', 'd2h'): 565.68, ('merge', 'start'): 565.765, ('merge', 'h2d'): 565.824, ('merge', 'count'): 565.843, ('merge', 'scan'): 565.875, ('merge', 'expand'): 565.902, ('merge', 'merge'): 565.947, ('merge', 'final'): 565.983, ('merge', 'compact'): 566.005, ('merge', 'pack'): 566.02, ('merge', 'd2h'): 566.029, ('mrg2', 'start'): 566.105, ('mrg2', 'h2d'): 566.162, ('mrg2', 'count'): 566.182, ('mrg2', 'scan'): 566.212, ('mrg2', 'merge'): 566.246, ('mrg2', 'final'): 566.276, ('mrg2', 'compact'): 566.296, ('mrg2', 'pack'): 566.311, ('mrg2', 'd2h'): 566.321, ('mrg3', 'start'): 566.397, ('mrg3', 'h2d'): 566.454, ('mrg3', 'count'): 566.476, ('mrg3', 'scan'): 566.52, ('mrg3', 'merge'): 566.544, ('mrg3', 'pack'): 566.559, ('mrg3', 'd2h'): 566.569, ('mrg6', 'start'): 566.646, ('mrg6', 'h2d'): 566.706, ('mrg6', 'mean_numk'): 566.711, ('mrg6', 'scan'): 566.754, ('mrg6', 'classify'): 566.758, ('mrg6', 'light'): 566.79, ('mrg6', 'compact'): 566.836, ('mrg6', 'pack'): 566.852, ('mrg6', 'd2h'): 566.861, ('mrg7', 'start'): 566.945, ('mrg7', 'h2d'): 567.004, ('mrg7', 'mean_numk'): 567.009, ('mrg7', 'scan'): 567.051, ('mrg7', 'classify'): 567.055, ('mrg7', 'light'): 567.086, ('mrg7', 'compact'): 567.128, ('mrg7', 'pack'): 567.143, ('mrg7', 'd2h'): 567.153}",0.0480300514027476,0.1634496002225205
Dense,bcsstk04,132,3648,20.9366391184573,11968,11968,11968,11968,11968,11968,11968,0.0,,0.053999999999973625,0.21600000000000819,0.05200000000002092,0.07899999999995089,0.32200000000000273,0.541,,,,,0.703,1.191,0.418,0.317,0.41,0.422,,0.3390000000000555,0.55600000000004,1.0489999999999782,0.27499999999997726,0.16300000000001091,0.26400000000001,0.2699999999999818,"{('cu', 'start'): 589.891, ('cu', 'h2dmalloc'): 589.942, ('cu', 'h2d'): 589.958, ('cu', 'workest'): 590.012, ('cu', 'compute'): 590.228, ('cu', 'copy'): 590.28, ('cu', 'pack'): 590.297, ('cu', 'd2h'): 590.376, ('gust', 'start'): 590.439, ('gust', 'h2d'): 590.501, ('gust', 'count'): 590.523, ('gust', 'scan'): 590.558, ('gust', 'expand'): 590.595, ('gust', 'sort'): 590.824, ('gust', 'reduce'): 590.935, ('gust', 'final'): 591.038, ('gust', 'pack'): 591.057, ('gust', 'd2h'): 591.071, ('merge', 'start'): 591.15, ('merge', 'h2d'): 591.211, ('merge', 'count'): 591.233, ('merge', 'scan'): 591.267, ('merge', 'expand'): 591.437, ('merge', 'merge'): 592.127, ('merge', 'final'): 592.168, ('merge', 'compact'): 592.24, ('merge', 'pack'): 592.26, ('merge', 'd2h'): 592.272, ('mrg2', 'start'): 592.348, ('mrg2', 'h2d'): 592.408, ('mrg2', 'count'): 592.43, ('mrg2', 'scan'): 592.466, ('mrg2', 'merge'): 592.612, ('mrg2', 'final'): 592.643, ('mrg2', 'compact'): 592.666, ('mrg2', 'pack'): 592.683, ('mrg2', 'd2h'): 592.695, ('mrg3', 'start'): 592.773, ('mrg3', 'h2d'): 592.841, ('mrg3', 'count'): 592.887, ('mrg3', 'scan'): 592.932, ('mrg3', 'merge'): 592.988, ('mrg3', 'pack'): 593.004, ('mrg3', 'd2h'): 593.017, ('mrg6', 'start'): 593.096, ('mrg6', 'h2d'): 593.154, ('mrg6', 'mean_numk'): 593.16, ('mrg6', 'scan'): 593.205, ('mrg6', 'classify'): 593.215, ('mrg6', 'light'): 593.358, ('mrg6', 'compact'): 593.401, ('mrg6', 'pack'): 593.418, ('mrg6', 'd2h'): 593.43, ('mrg7', 'start'): 593.513, ('mrg7', 'h2d'): 593.571, ('mrg7', 'mean_numk'): 593.577, ('mrg7', 'scan'): 593.622, ('mrg7', 'classify'): 593.627, ('mrg7', 'light'): 593.769, ('mrg7', 'compact'): 593.818, ('mrg7', 'pack'): 593.841, ('mrg7', 'd2h'): 593.856}",0.0490709207952022,0.3878496010322124
Dense,bcsstk01,48,400,17.36111111111111,1292,1292,1292,1292,1292,1292,1292,0.0,,0.043000000000006366,0.1369999999999436,0.047000000000025466,0.027999999999906322,0.22699999999997544,0.399,,,,,0.42,0.362,0.3,0.256,0.296,0.292,,0.2440000000000282,0.27899999999999636,0.2239999999999327,0.16399999999998727,0.11599999999998545,0.1570000000000391,0.1490000000000009,"{('cu', 'start'): 581.687, ('cu', 'h2dmalloc'): 581.737, ('cu', 'h2d'): 581.749, ('cu', 'workest'): 581.792, ('cu', 'compute'): 581.929, ('cu', 'copy'): 581.976, ('cu', 'pack'): 581.993, ('cu', 'd2h'): 582.021, ('gust', 'start'): 582.091, ('gust', 'h2d'): 582.152, ('gust', 'count'): 582.173, ('gust', 'scan'): 582.204, ('gust', 'expand'): 582.226, ('gust', 'sort'): 582.332, ('gust', 'reduce'): 582.368, ('gust', 'final'): 582.415, ('gust', 'pack'): 582.431, ('gust', 'd2h'): 582.44, ('merge', 'start'): 582.517, ('merge', 'h2d'): 582.576, ('merge', 'count'): 582.595, ('merge', 'scan'): 582.626, ('merge', 'expand'): 582.659, ('merge', 'merge'): 582.728, ('merge', 'final'): 582.763, ('merge', 'compact'): 582.785, ('merge', 'pack'): 582.8, ('merge', 'd2h'): 582.81, ('mrg2', 'start'): 582.884, ('mrg2', 'h2d'): 582.941, ('mrg2', 'count'): 582.963, ('mrg2', 'scan'): 582.993, ('mrg2', 'merge'): 583.038, ('mrg2', 'final'): 583.068, ('mrg2', 'compact'): 583.091, ('mrg2', 'pack'): 583.105, ('mrg2', 'd2h'): 583.115, ('mrg3', 'start'): 583.19, ('mrg3', 'h2d'): 583.249, ('mrg3', 'count'): 583.275, ('mrg3', 'scan'): 583.32, ('mrg3', 'merge'): 583.352, ('mrg3', 'pack'): 583.365, ('mrg3', 'd2h'): 583.375, ('mrg6', 'start'): 583.451, ('mrg6', 'h2d'): 583.509, ('mrg6', 'mean_numk'): 583.514, ('mrg6', 'scan'): 583.556, ('mrg6', 'classify'): 583.561, ('mrg6', 'light'): 583.602, ('mrg6', 'compact'): 583.649, ('mrg6', 'pack'): 583.666, ('mrg6', 'd2h'): 583.675, ('mrg7', 'start'): 583.752, ('mrg7', 'h2d'): 583.81, ('mrg7', 'mean_numk'): 583.815, ('mrg7', 'scan'): 583.856, ('mrg7', 'classify'): 583.861, ('mrg7', 'light'): 583.901, ('mrg7', 'compact'): 583.943, ('mrg7', 'pack'): 583.959, ('mrg7', 'd2h'): 583.968}",0.0181429786607623,0.2423167997039854
Dense,can_61,61,557,14.969094329481322,1793,1793,1793,1793,1793,1793,1793,0.0,,0.043000000000006366,0.1449999999999818,0.047000000000025466,0.024999999999977263,0.23500000000001364,0.403,,,,,0.445,0.46,0.309,0.261,0.307,0.296,,0.2520000000000664,0.30299999999999727,0.32200000000000273,0.17300000000000182,0.125,0.16899999999998272,0.16099999999994452,"{('cu', 'start'): 599.283, ('cu', 'h2dmalloc'): 599.334, ('cu', 'h2d'): 599.347, ('cu', 'workest'): 599.39, ('cu', 'compute'): 599.535, ('cu', 'copy'): 599.582, ('cu', 'pack'): 599.599, ('cu', 'd2h'): 599.624, ('gust', 'start'): 599.692, ('gust', 'h2d'): 599.754, ('gust', 'count'): 599.779, ('gust', 'scan'): 599.811, ('gust', 'expand'): 599.835, ('gust', 'sort'): 599.942, ('gust', 'reduce'): 599.98, ('gust', 'final'): 600.039, ('gust', 'pack'): 600.057, ('gust', 'd2h'): 600.066, ('merge', 'start'): 600.144, ('merge', 'h2d'): 600.204, ('merge', 'count'): 600.225, ('merge', 'scan'): 600.256, ('merge', 'expand'): 600.303, ('merge', 'merge'): 600.453, ('merge', 'final'): 600.488, ('merge', 'compact'): 600.511, ('merge', 'pack'): 600.526, ('merge', 'd2h'): 600.535, ('mrg2', 'start'): 600.61, ('mrg2', 'h2d'): 600.668, ('mrg2', 'count'): 600.688, ('mrg2', 'scan'): 600.718, ('mrg2', 'merge'): 600.773, ('mrg2', 'final'): 600.802, ('mrg2', 'compact'): 600.823, ('mrg2', 'pack'): 600.841, ('mrg2', 'd2h'): 600.85, ('mrg3', 'start'): 600.924, ('mrg3', 'h2d'): 600.982, ('mrg3', 'count'): 601.011, ('mrg3', 'scan'): 601.061, ('mrg3', 'merge'): 601.091, ('mrg3', 'pack'): 601.107, ('mrg3', 'd2h'): 601.116, ('mrg6', 'start'): 601.192, ('mrg6', 'h2d'): 601.25, ('mrg6', 'mean_numk'): 601.255, ('mrg6', 'scan'): 601.299, ('mrg6', 'classify'): 601.303, ('mrg6', 'light'): 601.354, ('mrg6', 'compact'): 601.402, ('mrg6', 'pack'): 601.419, ('mrg6', 'd2h'): 601.428, ('mrg7', 'start'): 601.504, ('mrg7', 'h2d'): 601.562, ('mrg7', 'mean_numk'): 601.567, ('mrg7', 'scan'): 601.61, ('mrg7', 'classify'): 601.615, ('mrg7', 'light'): 601.665, ('mrg7', 'compact'): 601.707, ('mrg7', 'pack'): 601.723, ('mrg7', 'd2h'): 601.732}",0.0272539909929037,0.2516544002806767
Dense,bcsstk05,153,2423,10.350719808620616,7245,7245,7245,7245,7245,7245,7245,0.0,,0.04899999999997817,0.1470000000000482,0.049999999999954525,0.02400000000000091,0.2459999999999809,0.408,,,,,0.455,0.495,0.324,0.28,0.32,0.319,,0.2599999999999909,0.3100000000000591,0.3550000000000182,0.18499999999994543,0.14299999999991542,0.17899999999997362,0.17300000000000182,"{('cu', 'start'): 603.447, ('cu', 'h2dmalloc'): 603.495, ('cu', 'h2d'): 603.511, ('cu', 'workest'): 603.56, ('cu', 'compute'): 603.707, ('cu', 'copy'): 603.757, ('cu', 'pack'): 603.771, ('cu', 'd2h'): 603.795, ('gust', 'start'): 603.862, ('gust', 'h2d'): 603.925, ('gust', 'count'): 603.945, ('gust', 'scan'): 603.977, ('gust', 'expand'): 604.006, ('gust', 'sort'): 604.133, ('gust', 'reduce'): 604.171, ('gust', 'final'): 604.218, ('gust', 'pack'): 604.235, ('gust', 'd2h'): 604.246, ('merge', 'start'): 604.324, ('merge', 'h2d'): 604.385, ('merge', 'count'): 604.405, ('merge', 'scan'): 604.437, ('merge', 'expand'): 604.5, ('merge', 'merge'): 604.669, ('merge', 'final'): 604.702, ('merge', 'compact'): 604.725, ('merge', 'pack'): 604.74, ('merge', 'd2h'): 604.751, ('mrg2', 'start'): 604.824, ('mrg2', 'h2d'): 604.884, ('mrg2', 'count'): 604.905, ('mrg2', 'scan'): 604.936, ('mrg2', 'merge'): 604.997, ('mrg2', 'final'): 605.033, ('mrg2', 'compact'): 605.053, ('mrg2', 'pack'): 605.069, ('mrg2', 'd2h'): 605.08, ('mrg3', 'start'): 605.153, ('mrg3', 'h2d'): 605.214, ('mrg3', 'count'): 605.252, ('mrg3', 'scan'): 605.295, ('mrg3', 'merge'): 605.341, ('mrg3', 'pack'): 605.357, ('mrg3', 'd2h'): 605.367, ('mrg6', 'start'): 605.44, ('mrg6', 'h2d'): 605.5, ('mrg6', 'mean_numk'): 605.505, ('mrg6', 'scan'): 605.549, ('mrg6', 'classify'): 605.558, ('mrg6', 'light'): 605.62, ('mrg6', 'compact'): 605.662, ('mrg6', 'pack'): 605.679, ('mrg6', 'd2h'): 605.69, ('mrg7', 'start'): 605.766, ('mrg7', 'h2d'): 605.827, ('mrg7', 'mean_numk'): 605.832, ('mrg7', 'scan'): 605.876, ('mrg7', 'classify'): 605.885, ('mrg7', 'light'): 605.942, ('mrg7', 'compact'): 605.984, ('mrg7', 'pack'): 606.0, ('mrg7', 'd2h'): 606.014}",0.0489599769935011,0.2654816008172929
Mildly sparse,bcspwr01,39,131,8.61275476660092,275,275,275,275,275,275,275,0.0,,0.041999999999916326,0.1490000000000009,0.04500000000007276,0.023000000000024556,0.23599999999999,0.402,,,,,0.357,0.314,0.279,0.243,0.289,0.275,,0.2519999999999527,0.21400000000005548,0.17399999999997817,0.1409999999999627,0.10400000000004184,0.14299999999991542,0.13400000000001455,"{('cu', 'start'): 566.436, ('cu', 'h2dmalloc'): 566.486, ('cu', 'h2d'): 566.498, ('cu', 'workest'): 566.54, ('cu', 'compute'): 566.689, ('cu', 'copy'): 566.734, ('cu', 'pack'): 566.75, ('cu', 'd2h'): 566.773, ('gust', 'start'): 566.844, ('gust', 'h2d'): 566.904, ('gust', 'count'): 566.922, ('gust', 'scan'): 566.954, ('gust', 'expand'): 566.974, ('gust', 'sort'): 567.016, ('gust', 'reduce'): 567.051, ('gust', 'final'): 567.097, ('gust', 'pack'): 567.118, ('gust', 'd2h'): 567.127, ('merge', 'start'): 567.206, ('merge', 'h2d'): 567.265, ('merge', 'count'): 567.283, ('merge', 'scan'): 567.315, ('merge', 'expand'): 567.335, ('merge', 'merge'): 567.366, ('merge', 'final'): 567.402, ('merge', 'compact'): 567.424, ('merge', 'pack'): 567.439, ('merge', 'd2h'): 567.448, ('mrg2', 'start'): 567.526, ('mrg2', 'h2d'): 567.582, ('mrg2', 'count'): 567.601, ('mrg2', 'scan'): 567.631, ('mrg2', 'merge'): 567.659, ('mrg2', 'final'): 567.688, ('mrg2', 'compact'): 567.709, ('mrg2', 'pack'): 567.723, ('mrg2', 'd2h'): 567.732, ('mrg3', 'start'): 567.81, ('mrg3', 'h2d'): 567.866, ('mrg3', 'count'): 567.889, ('mrg3', 'scan'): 567.932, ('mrg3', 'merge'): 567.957, ('mrg3', 'pack'): 567.97, ('mrg3', 'd2h'): 567.98, ('mrg6', 'start'): 568.058, ('mrg6', 'h2d'): 568.118, ('mrg6', 'mean_numk'): 568.123, ('mrg6', 'scan'): 568.167, ('mrg6', 'classify'): 568.174, ('mrg6', 'light'): 568.2, ('mrg6', 'compact'): 568.245, ('mrg6', 'pack'): 568.261, ('mrg6', 'd2h'): 568.27, ('mrg7', 'start'): 568.351, ('mrg7', 'h2d'): 568.409, ('mrg7', 'mean_numk'): 568.414, ('mrg7', 'scan'): 568.456, ('mrg7', 'classify'): 568.46, ('mrg7', 'light'): 568.486, ('mrg7', 'compact'): 568.527, ('mrg7', 'pack'): 568.543, ('mrg7', 'd2h'): 568.551}",0.0502190086990594,0.1592640005983412
Mildly sparse,can_96,96,768,8.333333333333332,1920,1920,1920,1920,1920,1920,1920,0.0,,0.05999999999994543,0.17300000000000182,0.057999999999992724,0.024999999999977263,0.29099999999994,0.515,,,,,0.53,0.425,0.379,0.304,0.353,0.356,,0.31399999999996453,0.34199999999998454,0.23300000000006094,0.18599999999992178,0.1269999999999527,0.17799999999999727,0.17199999999991178,"{('cu', 'start'): 678.116, ('cu', 'h2dmalloc'): 678.182, ('cu', 'h2d'): 678.201, ('cu', 'workest'): 678.261, ('cu', 'compute'): 678.434, ('cu', 'copy'): 678.492, ('cu', 'pack'): 678.515, ('cu', 'd2h'): 678.54, ('gust', 'start'): 678.638, ('gust', 'h2d'): 678.718, ('gust', 'count'): 678.742, ('gust', 'scan'): 678.781, ('gust', 'expand'): 678.808, ('gust', 'sort'): 678.929, ('gust', 'reduce'): 678.984, ('gust', 'final'): 679.037, ('gust', 'pack'): 679.06, ('gust', 'd2h'): 679.07, ('merge', 'start'): 679.178, ('merge', 'h2d'): 679.265, ('merge', 'count'): 679.289, ('merge', 'scan'): 679.325, ('merge', 'expand'): 679.359, ('merge', 'merge'): 679.413, ('merge', 'final'): 679.454, ('merge', 'compact'): 679.479, ('merge', 'pack'): 679.498, ('merge', 'd2h'): 679.508, ('mrg2', 'start'): 679.611, ('mrg2', 'h2d'): 679.695, ('mrg2', 'count'): 679.722, ('mrg2', 'scan'): 679.761, ('mrg2', 'merge'): 679.804, ('mrg2', 'final'): 679.837, ('mrg2', 'compact'): 679.863, ('mrg2', 'pack'): 679.881, ('mrg2', 'd2h'): 679.893, ('mrg3', 'start'): 679.995, ('mrg3', 'h2d'): 680.071, ('mrg3', 'count'): 680.101, ('mrg3', 'scan'): 680.151, ('mrg3', 'merge'): 680.181, ('mrg3', 'pack'): 680.198, ('mrg3', 'd2h'): 680.209, ('mrg6', 'start'): 680.307, ('mrg6', 'h2d'): 680.38, ('mrg6', 'mean_numk'): 680.387, ('mrg6', 'scan'): 680.434, ('mrg6', 'classify'): 680.441, ('mrg6', 'light'): 680.479, ('mrg6', 'compact'): 680.536, ('mrg6', 'pack'): 680.558, ('mrg6', 'd2h'): 680.568, ('mrg7', 'start'): 680.664, ('mrg7', 'h2d'): 680.738, ('mrg7', 'mean_numk'): 680.746, ('mrg7', 'scan'): 680.794, ('mrg7', 'classify'): 680.801, ('mrg7', 'light'): 680.838, ('mrg7', 'compact'): 680.887, ('mrg7', 'pack'): 680.91, ('mrg7', 'd2h'): 680.92}",0.0481790630146861,0.2489152003778144
Mildly sparse,arc130,130,1282,7.585798816568047,15631,15631,15631,15631,15631,15631,15631,0.0,,0.04399999999998272,0.16099999999994452,0.05400000000008731,0.02800000000002001,0.25900000000001455,0.435,,,,,0.482,1.654,0.467,0.347,0.52,0.528,,0.27499999999997726,0.3310000000000173,1.5069999999999482,0.31999999999993634,0.18799999999998818,0.36599999999998545,0.3770000000000664,"{('cu', 'start'): 584.854, ('cu', 'h2dmalloc'): 584.903, ('cu', 'h2d'): 584.917, ('cu', 'workest'): 584.961, ('cu', 'compute'): 585.122, ('cu', 'copy'): 585.176, ('cu', 'pack'): 585.192, ('cu', 'd2h'): 585.22, ('gust', 'start'): 585.294, ('gust', 'h2d'): 585.356, ('gust', 'count'): 585.38, ('gust', 'scan'): 585.413, ('gust', 'expand'): 585.456, ('gust', 'sort'): 585.578, ('gust', 'reduce'): 585.616, ('gust', 'final'): 585.671, ('gust', 'pack'): 585.687, ('gust', 'd2h'): 585.7, ('merge', 'start'): 585.781, ('merge', 'h2d'): 585.841, ('merge', 'count'): 585.865, ('merge', 'scan'): 585.897, ('merge', 'expand'): 586.033, ('merge', 'merge'): 587.274, ('merge', 'final'): 587.31, ('merge', 'compact'): 587.334, ('merge', 'pack'): 587.348, ('merge', 'd2h'): 587.361, ('mrg2', 'start'): 587.44, ('mrg2', 'h2d'): 587.499, ('mrg2', 'count'): 587.522, ('mrg2', 'scan'): 587.553, ('mrg2', 'merge'): 587.75, ('mrg2', 'final'): 587.781, ('mrg2', 'compact'): 587.803, ('mrg2', 'pack'): 587.819, ('mrg2', 'd2h'): 587.832, ('mrg3', 'start'): 587.911, ('mrg3', 'h2d'): 587.97, ('mrg3', 'count'): 588.024, ('mrg3', 'scan'): 588.07, ('mrg3', 'merge'): 588.136, ('mrg3', 'pack'): 588.158, ('mrg3', 'd2h'): 588.178, ('mrg6', 'start'): 588.263, ('mrg6', 'h2d'): 588.325, ('mrg6', 'mean_numk'): 588.329, ('mrg6', 'scan'): 588.378, ('mrg6', 'classify'): 588.388, ('mrg6', 'light'): 588.513, ('mrg6', 'heavy'): 588.632, ('mrg6', 'compact'): 588.675, ('mrg6', 'pack'): 588.691, ('mrg6', 'd2h'): 588.704, ('mrg7', 'start'): 588.788, ('mrg7', 'h2d'): 588.848, ('mrg7', 'mean_numk'): 588.857, ('mrg7', 'scan'): 588.904, ('mrg7', 'classify'): 588.913, ('mrg7', 'light'): 589.038, ('mrg7', 'heavy'): 589.165, ('mrg7', 'compact'): 589.209, ('mrg7', 'pack'): 589.225, ('mrg7', 'd2h'): 589.238}",0.0518860761076211,0.2964991993736475
Mildly sparse,ash85,85,523,7.2387543252595155,1317,1317,1317,1317,1317,1317,1317,0.0,,0.041999999999916326,0.1510000000000673,0.04699999999991178,0.02400000000000091,0.2399999999998954,0.408,,,,,0.425,0.346,0.291,0.255,0.301,0.285,,0.2559999999999718,0.2820000000000391,0.20600000000001728,0.14999999999997726,0.1150000000000091,0.15800000000001546,0.1430000000000291,"{('cu', 'start'): 565.877, ('cu', 'h2dmalloc'): 565.927, ('cu', 'h2d'): 565.94, ('cu', 'workest'): 565.982, ('cu', 'compute'): 566.133, ('cu', 'copy'): 566.18, ('cu', 'pack'): 566.196, ('cu', 'd2h'): 566.22, ('gust', 'start'): 566.293, ('gust', 'h2d'): 566.353, ('gust', 'count'): 566.372, ('gust', 'scan'): 566.405, ('gust', 'expand'): 566.425, ('gust', 'sort'): 566.531, ('gust', 'reduce'): 566.568, ('gust', 'final'): 566.619, ('gust', 'pack'): 566.635, ('gust', 'd2h'): 566.644, ('merge', 'start'): 566.723, ('merge', 'h2d'): 566.782, ('merge', 'count'): 566.801, ('merge', 'scan'): 566.837, ('merge', 'expand'): 566.863, ('merge', 'merge'): 566.915, ('merge', 'final'): 566.949, ('merge', 'compact'): 566.972, ('merge', 'pack'): 566.988, ('merge', 'd2h'): 566.997, ('mrg2', 'start'): 567.074, ('mrg2', 'h2d'): 567.133, ('mrg2', 'count'): 567.152, ('mrg2', 'scan'): 567.182, ('mrg2', 'merge'): 567.217, ('mrg2', 'final'): 567.247, ('mrg2', 'compact'): 567.268, ('mrg2', 'pack'): 567.283, ('mrg2', 'd2h'): 567.292, ('mrg3', 'start'): 567.37, ('mrg3', 'h2d'): 567.428, ('mrg3', 'count'): 567.455, ('mrg3', 'scan'): 567.499, ('mrg3', 'merge'): 567.529, ('mrg3', 'pack'): 567.543, ('mrg3', 'd2h'): 567.552, ('mrg6', 'start'): 567.63, ('mrg6', 'h2d'): 567.688, ('mrg6', 'mean_numk'): 567.693, ('mrg6', 'scan'): 567.736, ('mrg6', 'classify'): 567.743, ('mrg6', 'light'): 567.777, ('mrg6', 'compact'): 567.829, ('mrg6', 'pack'): 567.846, ('mrg6', 'd2h'): 567.855, ('mrg7', 'start'): 567.937, ('mrg7', 'h2d'): 567.996, ('mrg7', 'mean_numk'): 568.0, ('mrg7', 'scan'): 568.043, ('mrg7', 'classify'): 568.049, ('mrg7', 'light'): 568.082, ('mrg7', 'compact'): 568.123, ('mrg7', 'pack'): 568.139, ('mrg7', 'd2h'): 568.148}",0.0505410134792327,0.1669216007692739
