class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,merge3_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,merge3_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,merge3_compute_t,phases,cublas_ms,ocean_ms
Mildly sparse,can_73,73,377,7.0744980296490905,1377,1377,1377,1377,1377,0.0,,0.05600000000004002,0.17399999999997817,0.05600000000004002,0.028999999999996362,0.2860000000000582,0.501,,,,,0.449,0.415,0.352,0.303,,0.3079999999999927,0.26400000000001,0.24099999999998545,0.18200000000001637,0.1290000000000191,"{('cu', 'start'): 668.289, ('cu', 'h2dmalloc'): 668.351, ('cu', 'h2d'): 668.366, ('cu', 'workest'): 668.422, ('cu', 'compute'): 668.596, ('cu', 'copy'): 668.652, ('cu', 'pack'): 668.674, ('cu', 'd2h'): 668.703, ('gust', 'start'): 668.8, ('gust', 'h2d'): 668.879, ('gust', 'count'): 668.904, ('gust', 'scan'): 668.943, ('gust', 'expand'): 668.973, ('gust', 'sort'): 669.021, ('gust', 'reduce'): 669.064, ('gust', 'final'): 669.12, ('gust', 'pack'): 669.143, ('gust', 'd2h'): 669.153, ('merge', 'start'): 669.256, ('merge', 'h2d'): 669.331, ('merge', 'count'): 669.355, ('merge', 'scan'): 669.392, ('merge', 'expand'): 669.425, ('merge', 'merge'): 669.479, ('merge', 'final'): 669.525, ('merge', 'compact'): 669.553, ('merge', 'pack'): 669.572, ('merge', 'd2h'): 669.584, ('mrg2', 'start'): 669.677, ('mrg2', 'h2d'): 669.751, ('mrg2', 'count'): 669.774, ('mrg2', 'scan'): 669.809, ('mrg2', 'merge'): 669.854, ('mrg2', 'final'): 669.889, ('mrg2', 'compact'): 669.915, ('mrg2', 'pack'): 669.933, ('mrg2', 'd2h'): 669.945, ('mrg3', 'start'): 670.038, ('mrg3', 'h2d'): 670.109, ('mrg3', 'count'): 670.139, ('mrg3', 'scan'): 670.187, ('mrg3', 'merge'): 670.22, ('mrg3', 'pack'): 670.238, ('mrg3', 'd2h'): 670.25}",0.035623088479042,0.2048031997866928
Mildly sparse,bcspwr02,49,167,6.9554352353186175,403,403,403,403,403,0.0,,0.05299999999999727,0.15999999999996817,0.053999999999973625,0.024999999999977263,0.26699999999993906,0.481,,,,,0.445,0.403,0.343,0.298,,0.2899999999999636,0.2599999999999909,0.2179999999999609,0.17300000000000182,0.1209999999999809,"{('cu', 'start'): 682.657, ('cu', 'h2dmalloc'): 682.725, ('cu', 'h2d'): 682.74, ('cu', 'workest'): 682.793, ('cu', 'compute'): 682.953, ('cu', 'copy'): 683.007, ('cu', 'pack'): 683.03, ('cu', 'd2h'): 683.055, ('gust', 'start'): 683.147, ('gust', 'h2d'): 683.224, ('gust', 'count'): 683.248, ('gust', 'scan'): 683.284, ('gust', 'expand'): 683.31, ('gust', 'sort'): 683.36, ('gust', 'reduce'): 683.4, ('gust', 'final'): 683.464, ('gust', 'pack'): 683.484, ('gust', 'd2h'): 683.495, ('merge', 'start'): 683.601, ('merge', 'h2d'): 683.688, ('merge', 'count'): 683.716, ('merge', 'scan'): 683.754, ('merge', 'expand'): 683.783, ('merge', 'merge'): 683.819, ('merge', 'final'): 683.86, ('merge', 'compact'): 683.888, ('merge', 'pack'): 683.906, ('merge', 'd2h'): 683.918, ('mrg2', 'start'): 684.012, ('mrg2', 'h2d'): 684.086, ('mrg2', 'count'): 684.108, ('mrg2', 'scan'): 684.144, ('mrg2', 'merge'): 684.181, ('mrg2', 'final'): 684.214, ('mrg2', 'compact'): 684.241, ('mrg2', 'pack'): 684.259, ('mrg2', 'd2h'): 684.27, ('mrg3', 'start'): 684.363, ('mrg3', 'h2d'): 684.434, ('mrg3', 'count'): 684.46, ('mrg3', 'scan'): 684.51, ('mrg3', 'merge'): 684.537, ('mrg3', 'pack'): 684.555, ('mrg3', 'd2h'): 684.565}",0.0405199825763702,0.1976927993819117
Mildly sparse,can_144,144,1296,6.25,3456,3456,3456,3456,3456,0.0,,0.06399999999996453,0.15399999999999636,0.05700000000001637,0.038000000000010914,0.27499999999997726,0.511,,,,,0.539,0.475,0.395,0.322,,0.2980000000000018,0.3349999999999227,0.28899999999998727,0.20400000000006457,0.14299999999991542,"{('cu', 'start'): 682.268, ('cu', 'h2dmalloc'): 682.333, ('cu', 'h2d'): 682.351, ('cu', 'workest'): 682.415, ('cu', 'compute'): 682.569, ('cu', 'copy'): 682.626, ('cu', 'pack'): 682.649, ('cu', 'd2h'): 682.687, ('gust', 'start'): 682.789, ('gust', 'h2d'): 682.878, ('gust', 'count'): 682.903, ('gust', 'scan'): 682.943, ('gust', 'expand'): 682.972, ('gust', 'sort'): 683.088, ('gust', 'reduce'): 683.133, ('gust', 'final'): 683.19, ('gust', 'pack'): 683.213, ('gust', 'd2h'): 683.224, ('merge', 'start'): 683.336, ('merge', 'h2d'): 683.415, ('merge', 'count'): 683.439, ('merge', 'scan'): 683.475, ('merge', 'expand'): 683.513, ('merge', 'merge'): 683.599, ('merge', 'final'): 683.64, ('merge', 'compact'): 683.676, ('merge', 'pack'): 683.704, ('merge', 'd2h'): 683.717, ('mrg2', 'start'): 683.817, ('mrg2', 'h2d'): 683.9, ('mrg2', 'count'): 683.924, ('mrg2', 'scan'): 683.963, ('mrg2', 'merge'): 684.012, ('mrg2', 'final'): 684.051, ('mrg2', 'compact'): 684.085, ('mrg2', 'pack'): 684.104, ('mrg2', 'd2h'): 684.117, ('mrg3', 'start'): 684.219, ('mrg3', 'h2d'): 684.296, ('mrg3', 'count'): 684.33, ('mrg3', 'scan'): 684.381, ('mrg3', 'merge'): 684.417, ('mrg3', 'pack'): 684.439, ('mrg3', 'd2h'): 684.451}",0.0420529395341873,0.3245952002005652
Mildly sparse,can_62,62,218,5.6711758584807495,482,482,482,482,482,0.0,,0.056999999999902684,0.1490000000000009,0.05600000000004002,0.025999999999953616,0.2619999999999436,0.476,,,,,0.464,0.383,0.341,0.306,,0.2839999999999918,0.27099999999995816,0.20899999999994634,0.17300000000000182,0.12599999999997635,"{('cu', 'start'): 670.037, ('cu', 'h2dmalloc'): 670.102, ('cu', 'h2d'): 670.118, ('cu', 'workest'): 670.175, ('cu', 'compute'): 670.324, ('cu', 'copy'): 670.38, ('cu', 'pack'): 670.402, ('cu', 'd2h'): 670.428, ('gust', 'start'): 670.523, ('gust', 'h2d'): 670.605, ('gust', 'count'): 670.632, ('gust', 'scan'): 670.67, ('gust', 'expand'): 670.698, ('gust', 'sort'): 670.747, ('gust', 'reduce'): 670.799, ('gust', 'final'): 670.854, ('gust', 'pack'): 670.876, ('gust', 'd2h'): 670.886, ('merge', 'start'): 670.994, ('merge', 'h2d'): 671.07, ('merge', 'count'): 671.095, ('merge', 'scan'): 671.132, ('merge', 'expand'): 671.159, ('merge', 'merge'): 671.196, ('merge', 'final'): 671.235, ('merge', 'compact'): 671.261, ('merge', 'pack'): 671.279, ('merge', 'd2h'): 671.29, ('mrg2', 'start'): 671.384, ('mrg2', 'h2d'): 671.455, ('mrg2', 'count'): 671.478, ('mrg2', 'scan'): 671.512, ('mrg2', 'merge'): 671.549, ('mrg2', 'final'): 671.582, ('mrg2', 'compact'): 671.607, ('mrg2', 'pack'): 671.628, ('mrg2', 'd2h'): 671.637, ('mrg3', 'start'): 671.732, ('mrg3', 'h2d'): 671.811, ('mrg3', 'count'): 671.84, ('mrg3', 'scan'): 671.89, ('mrg3', 'merge'): 671.919, ('mrg3', 'pack'): 671.937, ('mrg3', 'd2h'): 671.948}",0.0373909715563058,0.1958719994872808
Mildly sparse,can_161,161,1377,5.31229505034528,3761,3761,3761,3761,3761,0.0,,0.06499999999994088,0.15300000000002,0.057999999999992724,0.031000000000062755,0.2759999999999536,0.588,,,,,0.547,0.468,0.367,0.365,,0.2999999999999545,0.33299999999997,0.28099999999994907,0.18200000000001637,0.16800000000000637,"{('cu', 'start'): 681.157, ('cu', 'h2dmalloc'): 681.296, ('cu', 'h2d'): 681.322, ('cu', 'workest'): 681.387, ('cu', 'compute'): 681.54, ('cu', 'copy'): 681.598, ('cu', 'pack'): 681.622, ('cu', 'd2h'): 681.653, ('gust', 'start'): 681.751, ('gust', 'h2d'): 681.837, ('gust', 'count'): 681.862, ('gust', 'scan'): 681.902, ('gust', 'expand'): 681.929, ('gust', 'sort'): 682.045, ('gust', 'reduce'): 682.09, ('gust', 'final'): 682.147, ('gust', 'pack'): 682.17, ('gust', 'd2h'): 682.188, ('merge', 'start'): 682.308, ('merge', 'h2d'): 682.392, ('merge', 'count'): 682.418, ('merge', 'scan'): 682.455, ('merge', 'expand'): 682.491, ('merge', 'merge'): 682.582, ('merge', 'final'): 682.624, ('merge', 'compact'): 682.655, ('merge', 'pack'): 682.673, ('merge', 'd2h'): 682.686, ('mrg2', 'start'): 682.783, ('mrg2', 'h2d'): 682.865, ('mrg2', 'count'): 682.889, ('mrg2', 'scan'): 682.924, ('mrg2', 'merge'): 682.968, ('mrg2', 'final'): 683.003, ('mrg2', 'compact'): 683.029, ('mrg2', 'pack'): 683.047, ('mrg2', 'd2h'): 683.06, ('mrg3', 'start'): 683.158, ('mrg3', 'h2d'): 683.251, ('mrg3', 'count'): 683.289, ('mrg3', 'scan'): 683.346, ('mrg3', 'merge'): 683.39, ('mrg3', 'pack'): 683.419, ('mrg3', 'd2h'): 683.431}",0.0426000915467739,0.3258399992715566
Mildly sparse,bcsstk03,112,640,5.1020408163265305,1072,1072,1072,1072,1072,0.0,,0.055000000000063665,0.16399999999998727,0.057999999999992724,0.029999999999972715,0.27700000000004366,0.494,,,,,0.521,0.388,0.338,0.293,,0.3000000000000682,0.33400000000006,0.21600000000000819,0.16800000000000637,0.1269999999999527,"{('cu', 'start'): 681.824, ('cu', 'h2dmalloc'): 681.885, ('cu', 'h2d'): 681.901, ('cu', 'workest'): 681.956, ('cu', 'compute'): 682.12, ('cu', 'copy'): 682.178, ('cu', 'pack'): 682.201, ('cu', 'd2h'): 682.231, ('gust', 'start'): 682.33, ('gust', 'h2d'): 682.41, ('gust', 'count'): 682.438, ('gust', 'scan'): 682.477, ('gust', 'expand'): 682.501, ('gust', 'sort'): 682.615, ('gust', 'reduce'): 682.659, ('gust', 'final'): 682.72, ('gust', 'pack'): 682.744, ('gust', 'd2h'): 682.754, ('merge', 'start'): 682.856, ('merge', 'h2d'): 682.93, ('merge', 'count'): 682.951, ('merge', 'scan'): 682.988, ('merge', 'expand'): 683.023, ('merge', 'merge'): 683.055, ('merge', 'final'): 683.094, ('merge', 'compact'): 683.125, ('merge', 'pack'): 683.146, ('merge', 'd2h'): 683.156, ('mrg2', 'start'): 683.251, ('mrg2', 'h2d'): 683.324, ('mrg2', 'count'): 683.346, ('mrg2', 'scan'): 683.381, ('mrg2', 'merge'): 683.414, ('mrg2', 'final'): 683.447, ('mrg2', 'compact'): 683.474, ('mrg2', 'pack'): 683.492, ('mrg2', 'd2h'): 683.504, ('mrg3', 'start'): 683.596, ('mrg3', 'h2d'): 683.666, ('mrg3', 'count'): 683.69, ('mrg3', 'scan'): 683.745, ('mrg3', 'merge'): 683.775, ('mrg3', 'pack'): 683.793, ('mrg3', 'd2h'): 683.802}",0.0386829487979412,0.1752896012505516
Mildly sparse,bcsstk06,420,7860,4.45578231292517,23660,23660,23660,23660,23660,0.0,,0.05899999999996908,0.25500000000010914,0.06299999999998818,0.12799999999992906,0.3770000000000664,0.687,,,,,0.873,0.861,0.435,0.379,,0.39600000000007185,0.5800000000000409,0.5739999999999554,0.22699999999997544,0.17399999999997817,"{('cu', 'start'): 696.671, ('cu', 'h2dmalloc'): 696.734, ('cu', 'h2d'): 696.751, ('cu', 'workest'): 696.81, ('cu', 'compute'): 697.065, ('cu', 'copy'): 697.128, ('cu', 'pack'): 697.147, ('cu', 'd2h'): 697.275, ('gust', 'start'): 697.366, ('gust', 'h2d'): 697.448, ('gust', 'count'): 697.47, ('gust', 'scan'): 697.511, ('gust', 'expand'): 697.542, ('gust', 'sort'): 697.82, ('gust', 'reduce'): 697.933, ('gust', 'final'): 698.004, ('gust', 'pack'): 698.028, ('gust', 'd2h'): 698.06, ('merge', 'start'): 698.246, ('merge', 'h2d'): 698.327, ('merge', 'count'): 698.35, ('merge', 'scan'): 698.388, ('merge', 'expand'): 698.473, ('merge', 'merge'): 698.81, ('merge', 'final'): 698.854, ('merge', 'compact'): 698.882, ('merge', 'pack'): 698.901, ('merge', 'd2h'): 698.927, ('mrg2', 'start'): 699.115, ('mrg2', 'h2d'): 699.195, ('mrg2', 'count'): 699.22, ('mrg2', 'scan'): 699.259, ('mrg2', 'merge'): 699.338, ('mrg2', 'final'): 699.376, ('mrg2', 'compact'): 699.402, ('mrg2', 'pack'): 699.422, ('mrg2', 'd2h'): 699.448, ('mrg3', 'start'): 699.556, ('mrg3', 'h2d'): 699.635, ('mrg3', 'count'): 699.679, ('mrg3', 'scan'): 699.734, ('mrg3', 'merge'): 699.788, ('mrg3', 'pack'): 699.809, ('mrg3', 'd2h'): 699.834}",0.0599350314587354,0.3391967996256426
Mildly sparse,bcsstk07,420,7860,4.45578231292517,23660,23660,23660,23660,23660,0.0,,0.07499999999993179,0.2559999999999718,0.06400000000007822,0.1169999999999618,0.3949999999999818,0.7,,,,,0.85,0.859,0.429,0.367,,0.4209999999999354,0.5779999999999745,0.6009999999999991,0.2380000000000564,0.16499999999996362,"{('cu', 'start'): 678.205, ('cu', 'h2dmalloc'): 678.269, ('cu', 'h2d'): 678.291, ('cu', 'workest'): 678.366, ('cu', 'compute'): 678.622, ('cu', 'copy'): 678.686, ('cu', 'pack'): 678.712, ('cu', 'd2h'): 678.829, ('gust', 'start'): 678.92, ('gust', 'h2d'): 679.004, ('gust', 'count'): 679.031, ('gust', 'scan'): 679.071, ('gust', 'expand'): 679.107, ('gust', 'sort'): 679.379, ('gust', 'reduce'): 679.492, ('gust', 'final'): 679.557, ('gust', 'pack'): 679.582, ('gust', 'd2h'): 679.617, ('merge', 'start'): 679.774, ('merge', 'h2d'): 679.853, ('merge', 'count'): 679.88, ('merge', 'scan'): 679.918, ('merge', 'expand'): 680.005, ('merge', 'merge'): 680.343, ('merge', 'final'): 680.398, ('merge', 'compact'): 680.427, ('merge', 'pack'): 680.454, ('merge', 'd2h'): 680.481, ('mrg2', 'start'): 680.641, ('mrg2', 'h2d'): 680.718, ('mrg2', 'count'): 680.74, ('mrg2', 'scan'): 680.778, ('mrg2', 'merge'): 680.858, ('mrg2', 'final'): 680.909, ('mrg2', 'compact'): 680.933, ('mrg2', 'pack'): 680.956, ('mrg2', 'd2h'): 680.983, ('mrg3', 'start'): 681.077, ('mrg3', 'h2d'): 681.152, ('mrg3', 'count'): 681.193, ('mrg3', 'scan'): 681.242, ('mrg3', 'merge'): 681.297, ('mrg3', 'pack'): 681.317, ('mrg3', 'd2h'): 681.344}",0.0599808990955352,0.3387456002179533
Mildly sparse,can_256,256,2916,4.449462890625,18568,18568,18568,18568,18568,0.0,,0.05700000000001637,0.17700000000002092,0.05499999999994998,0.03499999999996817,0.28899999999998727,0.515,,,,,0.591,2.056,0.574,0.405,,0.3079999999999927,0.36099999999999,1.8630000000000564,0.37200000000007094,0.22000000000002728,"{('cu', 'start'): 683.319, ('cu', 'h2dmalloc'): 683.383, ('cu', 'h2d'): 683.408, ('cu', 'workest'): 683.465, ('cu', 'compute'): 683.642, ('cu', 'copy'): 683.697, ('cu', 'pack'): 683.716, ('cu', 'd2h'): 683.751, ('gust', 'start'): 683.846, ('gust', 'h2d'): 683.941, ('gust', 'count'): 683.971, ('gust', 'scan'): 684.011, ('gust', 'expand'): 684.047, ('gust', 'sort'): 684.175, ('gust', 'reduce'): 684.229, ('gust', 'final'): 684.284, ('gust', 'pack'): 684.302, ('gust', 'd2h'): 684.331, ('merge', 'start'): 684.44, ('merge', 'h2d'): 684.526, ('merge', 'count'): 684.553, ('merge', 'scan'): 684.589, ('merge', 'expand'): 684.716, ('merge', 'merge'): 686.307, ('merge', 'final'): 686.349, ('merge', 'compact'): 686.372, ('merge', 'pack'): 686.389, ('merge', 'd2h'): 686.409, ('mrg2', 'start'): 686.503, ('mrg2', 'h2d'): 686.593, ('mrg2', 'count'): 686.621, ('mrg2', 'scan'): 686.655, ('mrg2', 'merge'): 686.89, ('mrg2', 'final'): 686.926, ('mrg2', 'compact'): 686.948, ('mrg2', 'pack'): 686.965, ('mrg2', 'd2h'): 686.986, ('mrg3', 'start'): 687.083, ('mrg3', 'h2d'): 687.16, ('mrg3', 'count'): 687.227, ('mrg3', 'scan'): 687.277, ('mrg3', 'merge'): 687.359, ('mrg3', 'pack'): 687.38, ('mrg3', 'd2h'): 687.401}",0.0364130828529596,0.3461888011312112
Mildly sparse,can_268,268,3082,4.291044776119403,15590,15590,15590,15590,15590,0.0,,0.06800000000009732,0.18199999999990268,0.06200000000001182,0.03600000000005821,0.3120000000000118,0.545,,,,,0.576,0.9,0.473,0.367,,0.34000000000003183,0.36400000000003274,0.7089999999999463,0.2759999999999536,0.18099999999992633,"{('cu', 'start'): 669.767, ('cu', 'h2dmalloc'): 669.831, ('cu', 'h2d'): 669.848, ('cu', 'workest'): 669.916, ('cu', 'compute'): 670.098, ('cu', 'copy'): 670.16, ('cu', 'pack'): 670.188, ('cu', 'd2h'): 670.224, ('gust', 'start'): 670.321, ('gust', 'h2d'): 670.403, ('gust', 'count'): 670.431, ('gust', 'scan'): 670.469, ('gust', 'expand'): 670.504, ('gust', 'sort'): 670.639, ('gust', 'reduce'): 670.684, ('gust', 'final'): 670.745, ('gust', 'pack'): 670.767, ('gust', 'd2h'): 670.793, ('merge', 'start'): 670.905, ('merge', 'h2d'): 670.988, ('merge', 'count'): 671.015, ('merge', 'scan'): 671.053, ('merge', 'expand'): 671.13, ('merge', 'merge'): 671.603, ('merge', 'final'): 671.643, ('merge', 'compact'): 671.669, ('merge', 'pack'): 671.697, ('merge', 'd2h'): 671.716, ('mrg2', 'start'): 671.815, ('mrg2', 'h2d'): 671.899, ('mrg2', 'count'): 671.925, ('mrg2', 'scan'): 671.963, ('mrg2', 'merge'): 672.094, ('mrg2', 'final'): 672.132, ('mrg2', 'compact'): 672.156, ('mrg2', 'pack'): 672.175, ('mrg2', 'd2h'): 672.195, ('mrg3', 'start'): 672.294, ('mrg3', 'h2d'): 672.369, ('mrg3', 'count'): 672.417, ('mrg3', 'scan'): 672.471, ('mrg3', 'merge'): 672.528, ('mrg3', 'pack'): 672.55, ('mrg3', 'd2h'): 672.57}",0.0430559739470481,0.3398336011450737
Mildly sparse,can_187,187,1491,4.26377648774629,3719,3719,3719,3719,3719,0.0,,0.057999999999992724,0.15399999999999636,0.057999999999992724,0.03200000000003911,0.2699999999999818,0.494,,,,,0.549,0.423,0.375,0.312,,0.2939999999999827,0.34600000000000364,0.23300000000006094,0.18399999999996908,0.12999999999999545,"{('cu', 'start'): 676.258, ('cu', 'h2dmalloc'): 676.324, ('cu', 'h2d'): 676.342, ('cu', 'workest'): 676.4, ('cu', 'compute'): 676.554, ('cu', 'copy'): 676.612, ('cu', 'pack'): 676.636, ('cu', 'd2h'): 676.668, ('gust', 'start'): 676.76, ('gust', 'h2d'): 676.843, ('gust', 'count'): 676.868, ('gust', 'scan'): 676.906, ('gust', 'expand'): 676.938, ('gust', 'sort'): 677.053, ('gust', 'reduce'): 677.109, ('gust', 'final'): 677.166, ('gust', 'pack'): 677.189, ('gust', 'd2h'): 677.201, ('merge', 'start'): 677.318, ('merge', 'h2d'): 677.406, ('merge', 'count'): 677.43, ('merge', 'scan'): 677.469, ('merge', 'expand'): 677.503, ('merge', 'merge'): 677.555, ('merge', 'final'): 677.594, ('merge', 'compact'): 677.621, ('merge', 'pack'): 677.639, ('merge', 'd2h'): 677.652, ('mrg2', 'start'): 677.747, ('mrg2', 'h2d'): 677.826, ('mrg2', 'count'): 677.85, ('mrg2', 'scan'): 677.886, ('mrg2', 'merge'): 677.929, ('mrg2', 'final'): 677.965, ('mrg2', 'compact'): 677.99, ('mrg2', 'pack'): 678.01, ('mrg2', 'd2h'): 678.023, ('mrg3', 'start'): 678.129, ('mrg3', 'h2d'): 678.207, ('mrg3', 'count'): 678.237, ('mrg3', 'scan'): 678.287, ('mrg3', 'merge'): 678.319, ('mrg3', 'pack'): 678.337, ('mrg3', 'd2h'): 678.349}",0.050670001655817,0.3208223995286971
Mildly sparse,bcsstm07,420,7252,4.111111111111112,22972,22972,22972,22972,22972,0.0,,0.05999999999994543,0.25,0.06399999999996453,0.1269999999999527,0.37399999999990996,0.687,,,,,0.864,0.834,0.418,0.368,,0.3949999999999818,0.5739999999999554,0.625,0.21500000000003183,0.16899999999998272,"{('cu', 'start'): 705.281, ('cu', 'h2dmalloc'): 705.344, ('cu', 'h2d'): 705.363, ('cu', 'workest'): 705.423, ('cu', 'compute'): 705.673, ('cu', 'copy'): 705.737, ('cu', 'pack'): 705.758, ('cu', 'd2h'): 705.885, ('gust', 'start'): 705.975, ('gust', 'h2d'): 706.056, ('gust', 'count'): 706.079, ('gust', 'scan'): 706.119, ('gust', 'expand'): 706.149, ('gust', 'sort'): 706.426, ('gust', 'reduce'): 706.536, ('gust', 'final'): 706.608, ('gust', 'pack'): 706.63, ('gust', 'd2h'): 706.664, ('merge', 'start'): 706.845, ('merge', 'h2d'): 706.926, ('merge', 'count'): 706.951, ('merge', 'scan'): 706.989, ('merge', 'expand'): 707.068, ('merge', 'merge'): 707.387, ('merge', 'final'): 707.429, ('merge', 'compact'): 707.529, ('merge', 'pack'): 707.551, ('merge', 'd2h'): 707.582, ('mrg2', 'start'): 707.686, ('mrg2', 'h2d'): 707.765, ('mrg2', 'count'): 707.788, ('mrg2', 'scan'): 707.826, ('mrg2', 'merge'): 707.902, ('mrg2', 'final'): 707.939, ('mrg2', 'compact'): 707.962, ('mrg2', 'pack'): 707.98, ('mrg2', 'd2h'): 708.005, ('mrg3', 'start'): 708.109, ('mrg3', 'h2d'): 708.187, ('mrg3', 'count'): 708.228, ('mrg3', 'scan'): 708.284, ('mrg3', 'merge'): 708.337, ('mrg3', 'pack'): 708.356, ('mrg3', 'd2h'): 708.381}",0.0596509780734777,0.3344864004291594
Mildly sparse,bcsstk27,1224,56126,3.7462888205391085,138106,138106,138106,138106,138106,0.0,,0.06299999999998818,0.49500000000000455,0.14400000000000546,0.22500000000002274,0.7019999999999982,1.226,,,,,1.903,2.493,1.037,0.82,,0.7239999999999327,1.5209999999999582,2.120999999999981,0.6630000000000109,0.4410000000000309,"{('cu', 'start'): 710.968, ('cu', 'h2dmalloc'): 711.029, ('cu', 'h2d'): 711.075, ('cu', 'workest'): 711.138, ('cu', 'compute'): 711.633, ('cu', 'copy'): 711.777, ('cu', 'pack'): 711.799, ('cu', 'd2h'): 712.024, ('gust', 'start'): 712.203, ('gust', 'h2d'): 712.312, ('gust', 'count'): 712.339, ('gust', 'scan'): 712.38, ('gust', 'expand'): 712.55, ('gust', 'sort'): 713.127, ('gust', 'reduce'): 713.322, ('gust', 'final'): 713.741, ('gust', 'pack'): 713.833, ('gust', 'd2h'): 713.934, ('merge', 'start'): 714.112, ('merge', 'h2d'): 714.217, ('merge', 'count'): 714.243, ('merge', 'scan'): 714.284, ('merge', 'expand'): 714.686, ('merge', 'merge'): 715.866, ('merge', 'final'): 716.072, ('merge', 'compact'): 716.254, ('merge', 'pack'): 716.338, ('merge', 'd2h'): 716.439, ('mrg2', 'start'): 716.612, ('mrg2', 'h2d'): 716.722, ('mrg2', 'count'): 716.748, ('mrg2', 'scan'): 716.788, ('mrg2', 'merge'): 717.084, ('mrg2', 'final'): 717.125, ('mrg2', 'compact'): 717.306, ('mrg2', 'pack'): 717.385, ('mrg2', 'd2h'): 717.484, ('mrg3', 'start'): 717.655, ('mrg3', 'h2d'): 717.765, ('mrg3', 'count'): 717.89, ('mrg3', 'scan'): 717.947, ('mrg3', 'merge'): 718.126, ('mrg3', 'pack'): 718.206, ('mrg3', 'd2h'): 718.305}",0.1383968628942966,0.5498079999582842
Mildly sparse,bcsstm27,1224,56126,3.7462888205391085,138106,138106,138106,138106,138106,0.0,,0.05899999999996908,0.5190000000000055,0.1290000000000191,0.22900000000004184,0.7069999999999936,1.221,,,,,1.818,2.431,1.014,0.813,,0.7309999999999945,1.4460000000000264,2.0570000000000164,0.6349999999999909,0.44700000000000273,"{('cu', 'start'): 698.011, ('cu', 'h2dmalloc'): 698.068, ('cu', 'h2d'): 698.125, ('cu', 'workest'): 698.184, ('cu', 'compute'): 698.703, ('cu', 'copy'): 698.832, ('cu', 'pack'): 698.856, ('cu', 'd2h'): 699.085, ('gust', 'start'): 699.24, ('gust', 'h2d'): 699.357, ('gust', 'count'): 699.384, ('gust', 'scan'): 699.441, ('gust', 'expand'): 699.611, ('gust', 'sort'): 700.171, ('gust', 'reduce'): 700.353, ('gust', 'final'): 700.711, ('gust', 'pack'): 700.803, ('gust', 'd2h'): 700.912, ('merge', 'start'): 701.065, ('merge', 'h2d'): 701.178, ('merge', 'count'): 701.206, ('merge', 'scan'): 701.244, ('merge', 'expand'): 701.643, ('merge', 'merge'): 702.819, ('merge', 'final'): 702.997, ('merge', 'compact'): 703.153, ('merge', 'pack'): 703.235, ('merge', 'd2h'): 703.343, ('mrg2', 'start'): 703.503, ('mrg2', 'h2d'): 703.617, ('mrg2', 'count'): 703.643, ('mrg2', 'scan'): 703.683, ('mrg2', 'merge'): 703.971, ('mrg2', 'final'): 704.013, ('mrg2', 'compact'): 704.174, ('mrg2', 'pack'): 704.252, ('mrg2', 'd2h'): 704.359, ('mrg3', 'start'): 704.524, ('mrg3', 'h2d'): 704.637, ('mrg3', 'count'): 704.763, ('mrg3', 'scan'): 704.821, ('mrg3', 'merge'): 705.006, ('mrg3', 'pack'): 705.084, ('mrg3', 'd2h'): 705.192}",0.159173971042037,0.5398592018522321
