name,ocean_ms,status
1138_bus,0.18399360026232897,ok
494_bus,0.19627199994865804,ok
662_bus,0.21920640002936123,ok
685_bus,0.2110015993472189,ok
arc130,0.368313598074019,ok
ash292,0.21617279876954854,ok
ash85,0.2054463999113068,ok
bcspwr01,0.19352000083308668,ok
bcspwr02,0.19769279938191175,ok
bcspwr03,0.20879999934695662,ok
bcspwr04,0.2192928010597825,ok
bcspwr05,0.21553280162625013,ok
bcspwr06,0.2027424002299085,ok
bcspwr07,0.21716160031501203,ok
bcspwr08,0.21964800015557556,ok
bcspwr09,0.22251840019598604,ok
bcspwr10,0.23518080040812492,ok
bcsstk01,0.31140160048380494,ok
bcsstk02,0.8423104024725034,ok
bcsstk03,0.17528960125055165,ok
bcsstk04,0.5066080007469281,ok
bcsstk05,0.34330560080707073,ok
bcsstk06,0.3391967996256426,ok
bcsstk07,0.3387456002179533,ok
bcsstk08,0.4205600013723597,ok
bcsstk09,0.3395872007124126,ok
bcsstk10,0.4976095994934439,ok
bcsstk11,0.5499135994818062,ok
bcsstk12,0.5365632014581934,ok
bcsstk13,0.6470368003472686,ok
bcsstk14,0.5993087965296582,ok
bcsstk15,0.4329728016164154,ok
bcsstk16,0.8259424006333576,ok
bcsstk17,0.8312384036136792,ok
bcsstk18,0.4606624025851489,ok
bcsstk19,0.33984319954179226,ok
bcsstk20,0.21911999906878918,ok
bcsstk21,0.2262880005640909,ok
bcsstk22,0.2120959995314479,ok
bcsstk23,0.36264320055488497,ok
bcsstk24,0.6445152004482224,ok
bcsstk25,0.4680544008035213,ok
bcsstk26,0.37631040110718456,ok
bcsstk27,0.5498079999582842,ok
bcsstk28,0.7394464019453153,ok
bcsstk29,0.9718943985411898,ok
bcsstk30,2.4165311972377825,ok
bcsstk31,1.2830111953429877,ok
bcsstk32,1.8047167932614683,ok
bcsstk33,1.572697598673403,ok
bcsstm01,0.1660959999077022,ok
bcsstm02,0.17169599996414037,ok
bcsstm03,0.16795200000051408,ok
bcsstm04,0.17148800122085955,ok
bcsstm05,0.16974079953506588,ok
bcsstm06,0.17192640034481882,ok
bcsstm07,0.3344864004291594,ok
bcsstm08,0.17156799971126022,ok
bcsstm09,0.1741151995724067,ok
bcsstm10,0.502972800983116,ok
bcsstm11,0.1576928003691137,ok
bcsstm12,0.36604800084605815,ok
bcsstm13,0.4435423980467022,ok
bcsstm19,0.1735775993205607,ok
bcsstm20,0.17130879941396415,ok
bcsstm21,0.1747072011930868,ok
bcsstm22,0.17243519944604485,ok
bcsstm23,0.17497280098032209,ok
bcsstm24,0.17719360070768742,ok
bcsstm25,0.18550400014501067,ok
bcsstm26,0.1748255995567888,ok
bcsstm27,0.5398592018522321,ok
blckhole,0.22129280064255,ok
bp_0,0.24532480018679048,ok
bp_1000,0.2609791988739744,ok
bp_1200,0.2609567983308807,ok
bp_1400,0.26126399978529663,ok
bp_1600,0.2620672021061182,ok
bp_200,0.252031999733299,ok
bp_400,0.25857600031886246,ok
bp_600,0.2555775996297598,ok
bp_800,0.2575040003284812,ok
can_1054,0.36435520034283403,ok
can_1072,0.39524800139479344,ok
can_144,0.3245952002005652,ok
can_161,0.32583999927155666,ok
can_187,0.3208223995286971,ok
can_229,0.3233632002025843,ok
can_24,0.20050560175441204,ok
can_256,0.34618880113121125,ok
can_268,0.33983360114507377,ok
can_292,0.3407648008549586,ok
can_445,0.33904640001710507,ok
can_61,0.3196064006071538,ok
can_62,0.19587199948728085,ok
can_634,0.3613759998464957,ok
can_715,0.3769887969363481,ok
can_73,0.20480319978669287,ok
can_838,0.35618880034890027,ok
can_96,0.2881503999466077,ok
