name,ocean_ms,status
1138_bus,0.22315840090159328,ok
494_bus,0.21303999985102565,ok
662_bus,0.22113919970579446,ok
685_bus,0.22153919935226443,ok
arc130,0.3775520004332066,ok
ash292,0.21940480002667756,ok
ash85,0.20646079939324408,ok
bcspwr01,0.16213759954553097,ok
bcspwr02,0.20181759968400004,ok
bcspwr03,0.2132639998337254,ok
bcspwr04,0.22424959936179217,ok
bcspwr05,0.22021120041608808,ok
bcspwr06,0.21938559899572282,ok
bcspwr07,0.2076575996354222,ok
bcspwr08,0.22357120146043602,ok
bcspwr09,0.226332800835371,ok
bcspwr10,0.23470079896505922,ok
bcsstk01,0.29108479914721097,ok
bcsstk02,0.7969088027486578,ok
bcsstk03,0.17726400131359696,ok
bcsstk04,0.522943999315612,ok
bcsstk05,0.34702399859670546,ok
bcsstk06,0.3525184012716636,ok
bcsstk07,0.34746239965315906,ok
bcsstk08,0.4306336005451158,ok
bcsstk09,0.3481215990381315,ok
bcsstk10,0.5047264000866563,ok
bcsstk11,0.5586623989976943,ok
bcsstk12,0.5497823998099194,ok
bcsstk13,0.7206528021954,ok
bcsstk14,0.6061696003424003,ok
bcsstk15,0.4323039997601882,ok
bcsstk16,0.8328448029002176,ok
bcsstk17,0.8156032025814056,ok
bcsstk18,0.46003840172197674,ok
bcsstk19,0.3472480009077117,ok
bcsstk20,0.22392319976352154,ok
bcsstk21,0.23030080001335596,ok
bcsstk22,0.21813759952783582,ok
bcsstk23,0.37134079991374164,ok
bcsstk24,0.6559743979247287,ok
bcsstk25,0.4863743996247649,ok
bcsstk26,0.3820352010428905,ok
bcsstk27,0.555171197699383,ok
bcsstk28,0.6836160008562729,ok
bcsstk29,0.9718719962984324,ok
bcsstk30,2.3509535948280247,ok
bcsstk31,1.3015999945346266,ok
bcsstk32,1.8075936074601486,ok
bcsstk33,1.582873592688702,ok
bcsstm01,0.17050559907220303,ok
bcsstm02,0.17034560025203974,ok
bcsstm03,0.17315519975963983,ok
bcsstm04,0.1764544003410265,ok
bcsstm05,0.17445759905967861,ok
bcsstm06,0.176620800094679,ok
bcsstm07,0.33891200041398406,ok
bcsstm08,0.17441600032616408,ok
bcsstm09,0.17537599951028826,ok
bcsstm10,0.5087968003470451,ok
bcsstm11,0.17532480026129632,ok
bcsstm12,0.367824000166729,ok
bcsstm13,0.46034559919498863,ok
bcsstm19,0.17715200025122613,ok
bcsstm20,0.1745248005259782,ok
bcsstm21,0.19478399970103055,ok
bcsstm22,0.173715200740844,ok
bcsstm23,0.16330879933666437,ok
bcsstm24,0.1644992004148662,ok
bcsstm25,0.18979200113099065,ok
bcsstm26,0.17651520045474173,ok
bcsstm27,0.551587199862115,ok
blckhole,0.22620800032746047,ok
bp_0,0.2462527999887243,ok
bp_1000,0.2632063998142257,ok
bp_1200,0.24590400068555027,ok
bp_1400,0.26528960024006665,ok
bp_1600,0.2720031994860619,ok
bp_200,0.25418239897117023,ok
bp_400,0.2608895994024351,ok
bp_600,0.2639231993118301,ok
bp_800,0.25947200031951073,ok
can_1054,0.3656607996672392,ok
can_1072,0.370339200203307,ok
can_144,0.33433280058670783,ok
can_161,0.33077439928893,ok
can_187,0.32960959877818824,ok
can_229,0.32191680020187047,ok
can_24,0.20416960115544497,ok
can_256,0.3564959998941049,ok
can_268,0.34700800138525667,ok
can_292,0.3464031984331086,ok
can_445,0.33434559956658627,ok
can_61,0.33057920006103814,ok
can_62,0.20277760012540966,ok
can_634,0.3603232007706537,ok
can_715,0.38406719961203634,ok
can_73,0.20909120109863577,ok
can_838,0.359916800353676,ok
can_96,0.32508799950592215,ok
