123 24 676 512 17020 0 56238
124 26 735 512 17022 0 56673
125 27 763 512 17024 0 55470
126 28 789 512 17026 0 50735
127 28 792 512 17028 0 55030
128 28 789 512 17030 0 70574
129 27 763 512 17032 0 60201
130 26 735 512 17034 0 44679
131 24 676 512 17036 0 58856
132 23 638 512 17038 0 31938
133 21 576 512 16989 0 37127
134 19 516 512 16990 0 51470
135 19 510 510 17030 0 35783
136 21 574 512 17032 0 64748
137 23 638 512 17034 0 66249
138 25 704 512 17084 0 67702
139 26 744 512 17086 0 50189
140 28 806 512 17088 0 51872
141 29 836 512 17090 0 51341
142 30 865 512 17092 0 61458
143 30 868 512 17094 0 55013
144 30 865 512 17096 0 54684
145 29 836 512 17098 0 48935
146 28 806 512 17100 0 50685
147 26 744 512 17102 0 50035
148 25 704 512 17104 0 32332
149 23 638 512 17047 0 63343
150 21 574 512 17048 0 46755
151 19 510 510 17041 0 36780
152 20 543 256 17090 0 24238
153 22 610 512 17092 0 35481
154 24 676 512 17094 0 46262
155 26 744 512 17149 0 57011
156 27 788 512 17151 0 37490
157 30 876 512 17153 0 51390
158 31 907 512 17155 0 42032
159 31 918 512 17157 0 35500
160 31 921 512 17159 0 48859
161 31 918 512 17161 0 71964
162 31 907 512 17163 0 51249
163 30 876 512 17165 0 58888
164 27 788 512 17167 0 61526
165 26 744 512 17149 0 54392
166 24 676 512 17109 0 52080
167 22 610 512 17110 0 50300
168 20 543 512 17111 0 31089
169 19 498 498 17151 0 34465
170 22 597 512 17153 0 49910
171 24 666 512 17155 0 58506
172 26 735 512 17157 0 55483
173 28 806 512 17194 0 55672
174 30 876 512 17215 0 56413
175 32 947 512 17217 0 56994
176 32 964 512 17219 0 78492
177 32 975 512 17221 0 66314
178 32 978 512 17223 0 50221
179 32 975 512 17225 0 62065
180 32 964 512 17227 0 49864
181 32 947 512 17229 0 60917
182 30 876 512 17231 0 55235
183 28 806 512 17214 0 58367
184 26 735 512 17173 0 66649
185 24 666 512 17174 0 39050
186 22 597 512 17175 0 37710
187 19 498 256 17176 0 26664
188 19 503 256 17215 0 26206
189 23 621 512 17217 0 59222
190 25 692 512 17219 0 48712
191 27 763 512 17221 0 50952
192 29 836 512 17259 0 51896
193 31 907 512 17278 0 47744
194 32 964 512 17280 0 59602
195 32 983 512 17282 0 58598
196 32 994 512 17284 0 59433
197 32 997 512 17286 0 53149
198 32 994 512 17288 0 58704
199 32 983 512 17290 0 70786
200 32 964 512 17292 0 68098
201 31 907 512 17278 0 75942
202 29 836 512 17259 0 61937
203 27 763 512 17237 0 55739
204 25 692 512 17238 0 65708
205 23 621 512 17239 0 43291
206 19 503 256 17240 0 28931
207 19 508 508 17280 0 46426
208 24 643 512 17282 0 60452
209 26 716 512 17284 0 55568
210 28 789 512 17286 0 49003
211 30 865 512 17304 0 63795
212 31 918 512 17325 0 68660
213 32 975 512 17341 0 47862
214 32 994 512 17341 0 58982
215 32 1007 512 17344 0 66397
216 32 1010 512 17346 0 60555
217 32 1007 512 17348 0 66936
218 32 994 512 17341 0 68549
219 32 975 512 17341 0 57644
220 31 918 512 17341 0 62232
221 30 865 512 17324 0 42132
222 28 789 512 17303 0 42393
223 26 716 512 17304 0 58307
224 24 643 512 17305 0 42759
225 19 508 256 17306 0 29878
226 19 509 509 17346 0 46147
227 24 644 512 17348 0 64302
228 27 735 512 17350 0 56896
229 28 792 512 17352 0 61475
230 30 868 512 17369 0 52065
231 31 921 512 17388 0 77002
232 32 978 512 17390 0 49541
233 32 997 512 17392 0 58149
234 32 1010 512 17401 0 75675
235 32 1011 512 17401 0 59065
236 32 1010 512 17401 0 57427
237 32 997 512 17400 0 58783
238 32 978 512 17402 0 56781
239 31 921 512 17388 0 77330
240 30 868 512 17369 0 56059
241 28 792 512 17369 0 72007
242 27 735 512 17370 0 53092
243 24 644 512 17371 0 65375
244 19 509 509 17372 0 53661
245 19 508 508 17412 0 46248
246 24 643 512 17414 0 57343
247 26 716 512 17416 0 57043
248 28 789 512 17418 0 54911
249 30 865 512 17420 0 50152
250 31 918 512 17435 0 62181
251 32 975 512 17451 0 58575
252 32 994 512 17451 0 49125
253 32 1007 512 17454 0 40622
254 32 1010 512 17456 0 70403
255 32 1007 512 17458 0 60451
256 32 994 512 17451 0 65908
257 32 975 512 17451 0 54994
258 31 918 512 17451 0 63196
259 30 865 512 17434 0 46775
260 28 789 512 17435 0 72311
261 26 716 512 17436 0 49311
262 24 643 512 17437 0 62674
263 19 508 508 17438 0 42700
264 19 503 503 17477 0 42364
265 23 621 512 17479 0 60645
266 25 692 512 17481 0 61308
267 27 763 512 17483 0 60930
268 29 836 512 17485 0 52214
269 31 907 512 17498 0 48184
270 32 964 512 17500 0 64706
271 32 983 512 17502 0 62059
272 32 994 512 17511 0 59971
273 32 997 512 17511 0 64923
274 32 994 512 17511 0 44842
275 32 983 512 17510 0 53261
276 32 964 512 17512 0 54102
277 31 907 512 17498 0 55457
278 29 836 512 17498 0 59938
279 27 763 512 17499 0 54517
280 25 692 512 17500 0 43387
281 23 621 512 17501 0 44307
282 19 503 256 17502 0 23960
283 19 498 256 17541 0 24148
284 22 597 512 17543 0 50456
285 24 666 512 17545 0 67197
286 26 735 512 17547 0 48692
287 28 806 512 17549 0 68159
288 30 876 512 17551 0 78047
289 32 947 512 17561 0 59262
290 32 964 512 17561 0 57385
291 32 975 512 17564 0 58175
292 32 978 512 17566 0 38527
293 32 975 512 17568 0 60296
294 32 964 512 17561 0 53541
295 32 947 512 17561 0 49896
296 30 876 512 17561 0 65156
297 28 806 512 17562 0 53668
298 26 735 512 17563 0 48433
299 24 666 512 17564 0 56047
300 22 597 512 17565 0 40745
301 19 498 498 17566 0 48883
302 20 543 512 17606 0 45324
303 22 610 512 17608 0 47659
304 24 676 512 17610 0 42624
305 26 744 512 17612 0 56162
306 27 788 512 17614 0 69644
307 30 876 512 17616 0 48839
308 31 907 512 17617 0 60801
309 31 918 512 17621 0 61933
310 31 921 512 17621 0 43254
311 31 918 512 17621 0 45690
312 31 907 512 17621 0 59147
313 30 876 512 17622 0 55264
314 27 788 512 17623 0 70464
315 26 744 512 17624 0 57364
316 24 676 512 17625 0 55720
317 22 610 512 17626 0 48827
318 20 543 512 17627 0 39108
319 19 510 510 17534 0 49556
320 21 574 512 17668 0 49620
321 23 638 512 17670 0 48721
322 25 704 512 17672 0 56074
323 26 744 512 17673 0 57249
324 28 806 512 17674 0 66910
325 29 836 512 17675 0 42488
326 30 865 512 17676 0 58962
327 30 868 512 17677 0 59491
328 30 865 512 17678 0 65593
329 29 836 512 17679 0 55587
330 28 806 512 17680 0 51098
331 26 744 512 17681 0 48167
332 25 704 512 17682 0 48073
333 23 638 512 17683 0 52542
334 21 574 512 17684 0 43241
335 19 510 256 17534 0 25360
336 19 516 256 17605 0 26085
337 21 576 512 17605 0 33186
338 23 638 512 17699 0 60984
339 24 676 512 17718 0 52693
340 26 735 512 17720 0 57604
341 27 763 512 17722 0 45895
342 28 789 512 17731 0 58888
343 28 792 512 17731 0 53084
344 28 789 512 17731 0 62541
345 27 763 512 17730 0 56916
346 26 735 512 17732 0 55014
347 24 676 512 17718 0 62743
348 23 638 512 17699 0 62202
349 21 576 512 17605 0 58396
350 19 516 512 17605 0 45504
351 19 516 512 17643 0 53737
352 21 574 512 17743 0 54066
353 22 610 512 17764 0 49220
354 24 666 256 17780 1 35786
355 25 692 512 17780 0 65932
356 26 716 512 17783 0 47029
357 27 735 512 17785 0 38780
358 26 716 512 17787 0 62199
359 25 692 512 17780 0 51775
360 24 666 512 17780 0 78247
361 22 610 512 17780 0 49804
362 21 574 512 17763 0 72377
363 19 516 512 17643 0 51044
364 19 510 510 17679 0 47864
365 20 543 512 17825 0 53878
366 22 597 512 17827 0 56705
367 23 621 512 17829 0 26917
368 24 643 512 17838 0 48524
369 24 644 512 17838 0 51146
370 24 643 512 17838 0 55674
371 23 621 512 17837 0 51837
372 22 597 512 17839 0 45076
373 20 543 512 17825 0 53618
374 19 510 510 17679 0 40167
375 19 498 256 17886 0 32048
376 19 503 503 17886 0 42876
377 19 508 508 17889 0 53956
378 19 509 509 17891 0 41937
379 19 508 508 17893 0 40204
380 19 503 503 17886 0 37969
381 19 498 498 17886 0 52729
382 19 509 256 18871 0 28017
383 20 535 512 18873 0 56615
384 21 556 512 18875 0 52755
385 21 560 512 18877 0 36758
386 21 561 512 18879 0 68646
387 21 560 512 18881 0 53300
388 21 556 512 18883 0 46945
389 20 535 512 18885 0 40297
390 19 509 509 18887 0 39467
391 19 517 512 18935 0 37413
392 20 552 256 18937 0 26221
393 22 605 512 18939 0 43170
394 23 633 512 18941 0 45009
395 24 657 512 18943 0 56413
396 25 681 512 19273 0 41730
397 26 700 512 19273 0 58591
398 25 681 512 19273 0 42175
399 24 657 256 18951 1 29552
400 23 633 512 18953 0 31514
401 22 605 512 18955 0 48933
402 20 552 512 18957 0 37359
403 19 517 512 18959 0 41170
404 19 523 512 19003 0 42141
405 21 582 512 19005 0 46175
406 22 619 512 19007 0 68940
407 24 673 512 19009 0 51365
408 25 704 512 19321 0 65034
409 26 730 512 19321 0 47358
410 27 755 512 19324 0 47969
411 27 758 512 19326 0 48946
412 27 755 512 19328 0 42675
413 26 730 512 19321 0 46256
414 25 704 512 19321 0 45098
415 24 673 512 19025 0 46774
416 22 619 512 19027 0 58551
417 21 582 512 19029 0 45797
418 19 523 512 19031 0 40572
419 19 512 256 19071 0 23256
420 20 552 512 19073 0 53857
421 22 614 512 19075 0 62209
422 24 676 512 19077 0 44174
423 25 713 512 19079 0 56442
424 27 771 512 19367 0 47900
425 29 829 512 19369 0 41327
426 29 840 512 19371 0 56953
427 29 849 512 19380 0 40370
428 29 852 512 19380 0 47547
429 29 849 512 19380 0 51755
430 29 840 512 19379 0 43104
431 29 829 512 19381 0 45312
432 27 771 512 19367 0 42972
433 25 713 512 19099 0 48947
434 24 676 512 19101 0 54766
435 22 614 512 19103 0 39961
436 20 552 512 19105 0 30858
437 19 512 512 19107 0 47219
438 20 552 512 19145 0 41196
439 21 592 256 19147 1 30036
440 23 656 512 19149 0 46961
441 25 720 512 19151 0 52113
442 27 781 512 19153 0 50798
443 29 842 512 19414 0 47669
444 30 880 512 19430 0 61322
445 30 893 512 19430 0 56241
446 30 903 512 19433 0 57384
447 30 906 512 19435 0 60817
448 30 903 512 19437 0 58875
449 30 893 512 19430 0 68461
450 30 880 512 19430 0 62939
451 29 842 512 19430 0 48430
452 27 781 512 19173 0 78780
453 25 720 512 19175 0 57716
454 23 656 512 19177 0 50900
455 21 592 512 19179 0 51653
456 20 552 512 19181 0 46135
457 19 523 256 19120 0 22989
458 22 614 512 19219 0 57351
459 23 656 512 19221 0 69500
460 25 722 512 19223 0 59031
461 28 810 512 19225 0 48167
462 29 851 512 19458 0 50778
463 31 913 512 19477 0 59027
464 31 934 512 19479 0 71644
465 31 947 512 19481 0 58339
466 31 957 512 19490 0 43987
467 31 962 512 19490 0 65063
468 31 957 512 19490 0 66238
469 31 947 512 19489 0 58524
470 31 934 512 19491 0 71055
471 31 913 512 19477 0 71069
472 29 851 512 19458 0 70547
473 28 810 512 19249 0 51337
474 25 722 512 19251 0 35286
475 23 656 512 19253 0 62493
476 22 614 512 19255 0 64329
477 19 523 256 19150 0 26360
478 19 517 512 19187 0 57554
479 21 582 512 19189 0 49124
480 24 676 512 19293 0 54262
481 25 720 512 19295 0 64576
482 28 810 512 19297 0 57628
483 30 879 512 19299 0 42163
484 31 922 512 19503 0 58603
485 32 967 512 19524 0 39734
486 32 987 512 19540 0 50746
487 32 999 512 19540 0 54616
488 32 1009 512 19543 0 62068
489 32 1012 512 19545 0 61654
490 32 1009 512 19547 0 49790
491 32 999 512 19540 0 69710
492 32 987 512 19540 0 52577
493 32 967 512 19540 0 60487
494 31 922 512 19523 0 67687
495 30 879 512 19323 0 39665
496 28 810 512 19325 0 62174
497 25 720 512 19327 0 54053
498 24 676 512 19329 0 46082
499 21 582 256 19220 0 24166
500 19 517 512 19221 0 42633
501 20 552 512 19259 0 47951
502 22 619 512 19261 0 58583
503 25 713 512 19368 0 46303
504 27 781 512 19370 0 66742
505 29 851 512 19595 0 72423
506 31 922 512 19596 0 54074
507 32 967 512 19597 0 65453
508 32 993 512 19598 0 60151
509 32 1011 512 19599 0 55142
510 32 1021 512 19600 0 73079
511 33 1048 512 19601 0 53700
512 33 1051 512 19602 0 51796
513 33 1048 512 19603 0 62824
514 32 1021 512 19604 0 67854
515 32 1011 512 19605 0 37088
516 32 993 512 19606 0 70746
517 32 967 512 19607 0 52324
518 31 922 512 19607 0 51682
519 29 851 512 19607 0 58401
520 27 781 512 19402 0 51977
521 25 713 512 19404 0 56526
522 22 619 512 19293 0 54702
523 20 552 512 19294 0 42334
524 19 509 509 19331 0 48146
525 22 605 512 19333 0 46314
526 24 673 512 19335 0 67074
527 27 771 512 19647 0 51564
528 29 842 512 19648 0 59016
529 31 913 512 19649 0 53665
530 32 967 512 19650 0 60171
531 32 993 512 19651 0 65928
532 32 1017 512 19652 0 77971
533 33 1056 512 19653 0 65468
534 33 1063 512 19654 0 52755
535 33 1069 512 19656 0 68779
536 33 1070 512 19658 0 53435
537 33 1069 512 19660 0 69388
538 33 1063 512 19658 0 63294
539 33 1056 1024 19659 0 16845
540 32 1017 512 19659 0 58317
541 32 993 512 19659 0 63691
542 32 967 512 19659 0 51841
543 31 913 512 19659 0 76054
544 29 842 512 19659 0 62301
545 27 771 512 19659 0 49715
546 24 673 512 19367 0 54393
547 22 605 512 19368 0 40519
548 19 509 509 19369 0 33560
549 20 535 512 19406 0 57538
550 23 633 512 19408 0 43515
551 25 704 512 19696 0 54681
552 29 829 512 19697 0 58814
553 30 880 512 19698 0 64073
554 31 934 512 19699 0 73187
555 32 987 512 19700 0 72858
556 32 1011 512 19701 0 61806
557 33 1056 512 19702 0 63288
558 33 1072 512 19704 0 58324
559 33 1077 512 19706 0 54280
560 33 1081 512 19715 0 56771
561 33 1082 512 19715 0 73730
562 33 1081 512 19715 0 48499
563 33 1077 512 19714 0 57419
564 33 1072 512 19716 0 41427
565 33 1056 512 19708 0 68653
566 32 1011 512 19708 0 71487
567 32 987 512 19708 0 51810
568 31 934 512 19708 0 61891
569 30 880 512 19708 0 56421
570 29 829 512 19708 0 48479
571 25 704 512 19708 0 63673
572 23 633 512 19444 0 60370
573 20 535 512 19445 0 46901
574 21 556 512 19482 0 54540
575 24 657 512 19484 0 58907
576 26 730 512 19744 0 56470
577 29 840 512 19745 0 68233
578 30 893 512 19746 0 75873
579 31 947 512 19747 0 63245
580 32 999 512 19748 0 52746
581 32 1021 512 19749 0 52563
582 33 1063 512 19751 0 79993
583 33 1077 512 19767 0 54521
584 33 1082 512 19767 0 81279
585 33 1086 512 19770 0 61705
586 33 1087 512 19772 0 55466
587 33 1086 512 19774 0 64775
588 33 1082 512 19767 0 84377
589 33 1077 512 19767 0 56989
590 33 1063 512 19767 0 69574
591 32 1021 512 19756 0 63696
592 32 999 512 19756 0 52007
593 31 947 512 19756 0 64805
594 30 893 512 19756 0 49535
595 29 840 512 19756 0 62564
596 26 730 512 19756 0 76207
597 24 657 512 19520 0 54246
598 21 556 512 19521 0 51935
599 21 560 256 19558 0 25500
600 25 681 512 19791 0 56649
601 27 755 512 19792 0 54142
602 29 849 512 19793 0 56845
603 30 903 512 19794 0 66036
604 31 957 512 19795 0 63943
605 32 1009 512 19796 0 73295
606 33 1048 512 19797 0 72065
607 33 1069 512 19816 0 61157
608 33 1081 512 19818 0 63526
609 33 1086 512 19820 0 64757
610 33 1094 512 19829 0 69848
611 33 1095 512 19829 0 74958
612 33 1094 512 19829 0 55041
613 33 1086 512 19828 0 73649
614 33 1081 512 19830 0 51871
615 33 1069 512 19816 0 62781
616 33 1048 512 19803 0 67357
617 32 1009 512 19803 0 54818
618 31 957 512 19803 0 68800
619 30 903 512 19803 0 52861
620 29 849 512 19803 0 64138
621 27 755 512 19803 0 55702
622 25 681 512 19803 0 62404
623 21 560 512 19597 0 59674
624 21 561 512 19634 0 40718
625 26 700 512 19837 0 46294
626 27 758 512 19838 0 43090
627 29 852 512 19839 0 50513
628 30 906 512 19840 0 54916
629 31 962 512 19841 0 40328
630 32 1012 512 19842 0 47566
631 33 1051 512 19844 0 57426
632 33 1070 512 19865 0 59377
633 33 1082 1024 19881 0 16534
634 33 1087 512 19881 0 68369
635 33 1095 512 19884 0 72876
636 33 1096 512 19886 0 60768
637 33 1095 512 19888 0 60460
638 33 1087 512 19881 0 60686
639 33 1082 512 19881 0 55019
640 33 1070 512 19881 0 58311
641 33 1051 512 19864 0 61437
642 32 1012 512 19849 0 55275
643 31 962 512 19849 0 61717
644 30 906 512 19849 0 57620
645 29 852 512 19849 0 54902
646 27 758 512 19849 0 37078
647 26 700 512 19849 0 61747
648 21 561 256 19673 0 26943
649 21 560 512 19710 0 46532
650 25 681 512 19883 0 59246
651 27 755 512 19884 0 44030
652 29 849 512 19885 0 45239
653 30 903 512 19886 0 53441
654 31 957 512 19887 0 66313
655 32 1009 512 19888 0 59285
656 33 1048 512 19911 0 62037
657 33 1069 512 19930 0 72791
658 33 1081 512 19932 0 67205
659 33 1086 512 19934 0 70780
660 33 1094 512 19943 0 64086
661 33 1095 512 19943 0 79043
662 33 1094 512 19943 0 58719
663 33 1086 512 19942 0 53966
664 33 1081 512 19944 0 58332
665 33 1069 512 19930 0 75621
666 33 1048 512 19911 0 58770
667 32 1009 512 19895 0 71156
668 31 957 512 19895 0 54990
669 30 903 512 19895 0 53726
670 29 849 512 19895 0 48238
671 27 755 512 19895 0 52148
672 25 681 512 19895 0 40352
673 21 560 512 19749 0 53598
674 21 556 512 19786 0 46988
675 24 657 512 19788 0 38738
676 26 730 512 19930 0 43879
677 29 840 512 19931 0 52999
678 30 893 512 19932 0 57135
679 31 947 512 19933 0 57180
680 32 999 512 19934 0 39401
681 32 1021 512 19958 0 52991
682 33 1063 512 19979 0 66322
683 33 1077 512 19995 0 48606
684 33 1082 512 19995 0 50771
685 33 1086 512 19995 0 53849
686 33 1087 512 19995 0 46855
687 33 1086 512 19995 0 72148
688 33 1082 512 19995 0 49906
689 33 1077 512 19995 0 55524
690 33 1063 512 19995 0 58753
691 32 1021 512 19978 0 61581
692 32 999 512 19942 0 75676
693 31 947 512 19942 0 45290
694 30 893 512 19942 0 46386
695 29 840 512 19942 0 62925
696 26 730 512 19942 0 55629
697 24 657 512 19824 0 50760
698 21 556 512 19825 0 54879
699 20 535 512 19862 0 56768
700 23 633 512 19864 0 40157
701 25 704 512 19978 0 38874
702 29 829 512 19979 0 46534
703 30 880 512 19980 0 58022
704 31 934 512 19981 0 48199
705 32 987 512 19982 0 60438
706 32 1011 512 20025 0 60088
707 33 1056 512 20044 0 47459
708 33 1072 512 20044 0 46094
709 33 1077 512 20044 0 52824
710 33 1081 512 20044 0 66540
711 33 1082 512 20044 0 57500
712 33 1081 512 20044 0 71024
713 33 1077 1024 20044 0 13554
714 33 1072 512 20044 0 65778
715 33 1056 512 20044 0 69186
716 32 1011 512 20025 0 61049
717 32 987 512 19990 0 71675
718 31 934 512 19990 0 59209
719 30 880 512 19990 0 48327
720 29 829 512 19990 0 53088
721 25 704 512 19990 0 62547
722 23 633 512 19900 0 49122
723 20 535 512 19901 0 42060
724 19 509 509 19937 0 32702
725 22 605 512 19939 0 50730
726 24 673 512 19941 0 65154
727 27 771 512 20027 0 34842
728 29 842 512 20028 0 48367
729 31 913 512 20029 0 48043
730 32 967 512 20030 0 53106
731 32 993 512 20072 0 46640
732 32 1017 512 20092 0 63616
733 33 1056 512 20092 0 46733
734 33 1063 1024 20092 0 18956
735 33 1069 512 20092 0 53477
736 33 1070 512 20092 0 51554
737 33 1069 512 20092 0 64046
738 33 1063 512 20092 0 76812
739 33 1056 512 20092 0 65606
740 32 1017 512 20092 0 79581
741 32 993 512 20092 0 58554
742 32 967 512 20039 0 68505
743 31 913 512 20039 0 53170
744 29 842 512 20039 0 61340
745 27 771 512 20039 0 57610
746 24 673 512 19973 0 52316
747 22 605 512 19974 0 51546
748 19 509 256 19975 0 24219
749 20 552 512 20013 0 45950
750 22 619 512 20015 0 59041
751 25 713 512 20017 0 66280
752 27 781 512 20019 0 59376
753 29 851 512 20079 0 46113
754 31 922 512 20080 0 73567
755 32 967 512 20139 0 53715
756 32 993 512 20139 0 57431
757 32 1011 512 20139 0 54792
758 32 1021 512 20139 0 57943
759 33 1048 512 20139 0 60957
760 33 1051 512 20139 0 81288
761 33 1048 512 20139 0 80234
762 32 1021 512 20139 0 57393
763 32 1011 512 20139 0 91168
764 32 993 512 20139 0 71247
765 32 967 512 20139 0 47287
766 31 922 512 20091 0 68229
767 29 851 512 20091 0 75954
768 27 781 512 20045 0 61727
769 25 713 512 20046 0 52923
770 22 619 512 20047 0 55939
771 20 552 512 20048 0 51731
772 19 517 512 20085 0 41504
773 21 582 512 20087 0 48801
774 24 676 512 20089 0 49889
775 25 720 512 20091 0 45989
776 28 810 512 20093 0 51627
777 30 879 512 20115 0 53121
778 31 922 512 20184 0 56758
779 32 967 512 20184 0 58334
780 32 987 512 20184 0 44910
781 32 999 512 20184 0 56100
782 32 1009 512 20184 0 61685
783 32 1012 512 20184 0 59604
784 32 1009 512 20184 0 68893
785 32 999 512 20184 0 52569
786 32 987 512 20184 0 45200
787 32 967 512 20184 0 79845
788 31 922 512 20184 0 55102
789 30 879 512 20115 0 65368
790 28 810 512 20115 0 57485
791 25 720 512 20116 0 60225
792 24 676 512 20117 0 41552
793 21 582 512 20118 0 49213
794 19 517 512 20119 0 54585
795 19 523 512 20156 0 49003
796 22 614 512 20158 0 52550
797 23 656 512 20160 0 43799
798 25 722 512 20162 0 62879
799 28 810 512 20164 0 50627
800 29 851 512 20228 0 38580
801 31 913 512 20228 0 46072
802 31 934 512 20228 0 76671
803 31 947 512 20228 0 59566
804 31 957 512 20228 0 72586
805 31 962 512 20228 0 59442
806 31 957 512 20228 0 40996
807 31 947 512 20228 0 76953
808 31 934 512 20228 0 53634
809 31 913 512 20228 0 61006
810 29 851 512 20228 0 51959
811 28 810 512 20182 0 56629
812 25 722 512 20183 0 47347
813 23 656 512 20184 0 57587
814 22 614 512 20185 0 39785
815 19 523 512 20186 0 54945
816 20 552 512 20225 0 46867
817 21 592 512 20227 0 31223
818 23 656 512 20229 0 63599
819 25 720 512 20231 0 53856
820 27 781 512 20233 0 44802
821 29 842 512 20273 0 55802
822 30 880 512 20273 0 50810
823 30 893 512 20273 0 48495
824 30 903 512 20273 0 67493
825 30 906 512 20273 0 56720
826 30 903 512 20273 0 73907
827 30 893 512 20273 0 61338
828 30 880 512 20273 0 55747
829 29 842 512 20273 0 61189
830 27 781 512 20247 0 59505
831 25 720 512 20248 0 51341
832 23 656 512 20249 0 60864
833 21 592 512 20250 0 60637
834 20 552 512 20251 0 49053
835 19 512 256 20289 0 26439
836 20 552 512 20291 0 44474
837 22 614 512 20293 0 47712
838 24 676 512 20295 0 41446
839 25 713 512 20297 0 60869
840 27 771 512 20319 0 58843
841 29 829 512 20319 0 54421
842 29 840 512 20319 0 64219
843 29 849 512 20319 0 40700
844 29 852 512 20319 0 58086
845 29 849 512 20319 0 54854
846 29 840 512 20319 0 57896
847 29 829 512 20319 0 59524
848 27 771 512 20319 0 54195
849 25 713 512 20309 0 47711
850 24 676 512 20310 0 48877
851 22 614 256 20311 1 34249
852 20 552 512 20312 0 47452
853 19 512 256 20313 0 24174
854 19 523 512 20306 0 41099
855 21 582 512 20334 0 51771
856 22 619 512 20336 0 58571
857 24 673 512 20338 0 63927
858 25 704 512 20365 0 59746
859 26 730 512 20365 0 57960
860 27 755 512 20365 0 61246
861 27 758 512 20365 0 45588
862 27 755 512 20365 0 50787
863 26 730 512 20365 0 41593
864 25 704 512 20365 0 61587
865 24 673 512 20354 0 32802
