class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,merge3_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,merge3_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,merge3_compute_t,phases,cublas_ms,ocean_ms
Dense,bcsstk02,66,4356,100.0,4356,4356,4356,4356,4356,0.0,,0.05899999999996908,0.22900000000004184,0.049999999999954525,0.10500000000001819,0.33799999999996544,0.623,,,,,1.04,1.861,0.554,0.342,,0.3669999999999618,0.7969999999999118,1.6890000000000782,0.3809999999999718,0.15899999999999181,"{('cu', 'start'): 687.24, ('cu', 'h2dmalloc'): 687.301, ('cu', 'h2d'): 687.318, ('cu', 'workest'): 687.377, ('cu', 'compute'): 687.606, ('cu', 'copy'): 687.656, ('cu', 'pack'): 687.685, ('cu', 'd2h'): 687.79, ('gust', 'start'): 687.872, ('gust', 'h2d'): 687.95, ('gust', 'count'): 687.978, ('gust', 'scan'): 688.018, ('gust', 'expand'): 688.119, ('gust', 'sort'): 688.376, ('gust', 'reduce'): 688.53, ('gust', 'final'): 688.723, ('gust', 'pack'): 688.747, ('gust', 'd2h'): 688.767, ('merge', 'start'): 688.919, ('merge', 'h2d'): 688.997, ('merge', 'count'): 689.024, ('merge', 'scan'): 689.063, ('merge', 'expand'): 689.528, ('merge', 'merge'): 690.404, ('merge', 'final'): 690.515, ('merge', 'compact'): 690.656, ('merge', 'pack'): 690.686, ('merge', 'd2h'): 690.699, ('mrg2', 'start'): 690.787, ('mrg2', 'h2d'): 690.864, ('mrg2', 'count'): 690.888, ('mrg2', 'scan'): 690.925, ('mrg2', 'merge'): 691.094, ('mrg2', 'final'): 691.134, ('mrg2', 'compact'): 691.222, ('mrg2', 'pack'): 691.245, ('mrg2', 'd2h'): 691.258, ('mrg3', 'start'): 691.347, ('mrg3', 'h2d'): 691.421, ('mrg3', 'count'): 691.462, ('mrg3', 'scan'): 691.513, ('mrg3', 'merge'): 691.56, ('mrg3', 'pack'): 691.58, ('mrg3', 'd2h'): 691.593}",0.048649962991476,0.8629375997232274
Dense,can_24,24,160,27.77777777777778,336,336,336,336,336,0.0,,0.05599999999992633,0.15399999999999636,0.05700000000001637,0.028999999999996362,0.26699999999993906,0.482,,,,,0.457,0.406,0.376,0.297,,0.28899999999998727,0.25499999999999545,0.23300000000006094,0.19899999999995543,0.12199999999995725,"{('cu', 'start'): 667.67, ('cu', 'h2dmalloc'): 667.734, ('cu', 'h2d'): 667.749, ('cu', 'workest'): 667.805, ('cu', 'compute'): 667.959, ('cu', 'copy'): 668.016, ('cu', 'pack'): 668.038, ('cu', 'd2h'): 668.067, ('gust', 'start'): 668.166, ('gust', 'h2d'): 668.258, ('gust', 'count'): 668.281, ('gust', 'scan'): 668.32, ('gust', 'expand'): 668.347, ('gust', 'sort'): 668.394, ('gust', 'reduce'): 668.437, ('gust', 'final'): 668.492, ('gust', 'pack'): 668.513, ('gust', 'd2h'): 668.523, ('merge', 'start'): 668.63, ('merge', 'h2d'): 668.704, ('merge', 'count'): 668.731, ('merge', 'scan'): 668.766, ('merge', 'expand'): 668.801, ('merge', 'merge'): 668.852, ('merge', 'final'): 668.891, ('merge', 'compact'): 668.918, ('merge', 'pack'): 668.937, ('merge', 'd2h'): 668.948, ('mrg2', 'start'): 669.043, ('mrg2', 'h2d'): 669.115, ('mrg2', 'count'): 669.138, ('mrg2', 'scan'): 669.174, ('mrg2', 'merge'): 669.224, ('mrg2', 'final'): 669.262, ('mrg2', 'compact'): 669.296, ('mrg2', 'pack'): 669.314, ('mrg2', 'd2h'): 669.325, ('mrg3', 'start'): 669.428, ('mrg3', 'h2d'): 669.5, ('mrg3', 'count'): 669.527, ('mrg3', 'scan'): 669.576, ('mrg3', 'merge'): 669.604, ('mrg3', 'pack'): 669.622, ('mrg3', 'd2h'): 669.633}",0.0485549680888652,0.1883168001892045
Dense,bcsstk04,132,3648,20.9366391184573,11968,11968,11968,11968,11968,0.0,,0.057999999999992724,0.2580000000000382,0.05999999999994543,0.1150000000000091,0.37599999999997635,0.69,,,,,0.865,1.33,0.482,0.391,,0.40599999999994907,0.6610000000000582,1.1370000000000573,0.2939999999999827,0.19700000000000273,"{('cu', 'start'): 691.28, ('cu', 'h2dmalloc'): 691.347, ('cu', 'h2d'): 691.365, ('cu', 'workest'): 691.423, ('cu', 'compute'): 691.681, ('cu', 'copy'): 691.741, ('cu', 'pack'): 691.771, ('cu', 'd2h'): 691.886, ('gust', 'start'): 691.98, ('gust', 'h2d'): 692.064, ('gust', 'count'): 692.09, ('gust', 'scan'): 692.13, ('gust', 'expand'): 692.173, ('gust', 'sort'): 692.441, ('gust', 'reduce'): 692.565, ('gust', 'final'): 692.7, ('gust', 'pack'): 692.725, ('gust', 'd2h'): 692.751, ('merge', 'start'): 692.851, ('merge', 'h2d'): 692.943, ('merge', 'count'): 692.977, ('merge', 'scan'): 693.019, ('merge', 'expand'): 693.196, ('merge', 'merge'): 693.907, ('merge', 'final'): 693.955, ('merge', 'compact'): 694.056, ('merge', 'pack'): 694.08, ('merge', 'd2h'): 694.098, ('mrg2', 'start'): 694.188, ('mrg2', 'h2d'): 694.267, ('mrg2', 'count'): 694.291, ('mrg2', 'scan'): 694.331, ('mrg2', 'merge'): 694.482, ('mrg2', 'final'): 694.52, ('mrg2', 'compact'): 694.543, ('mrg2', 'pack'): 694.561, ('mrg2', 'd2h'): 694.578, ('mrg3', 'start'): 694.675, ('mrg3', 'h2d'): 694.753, ('mrg3', 'count'): 694.805, ('mrg3', 'scan'): 694.871, ('mrg3', 'merge'): 694.93, ('mrg3', 'pack'): 694.95, ('mrg3', 'd2h'): 694.968}",0.032111071050167,0.5095104000298306
Dense,bcsstk01,48,400,17.36111111111111,1292,1292,1292,1292,1292,0.0,,0.06399999999996453,0.15399999999999636,0.05400000000008731,0.024999999999977263,0.2720000000000482,0.481,,,,,0.497,0.434,0.346,0.291,,0.29300000000000637,0.3100000000000591,0.25899999999990087,0.17600000000004457,0.1230000000000473,"{('cu', 'start'): 670.779, ('cu', 'h2dmalloc'): 670.841, ('cu', 'h2d'): 670.856, ('cu', 'workest'): 670.92, ('cu', 'compute'): 671.074, ('cu', 'copy'): 671.128, ('cu', 'pack'): 671.149, ('cu', 'd2h'): 671.174, ('gust', 'start'): 671.268, ('gust', 'h2d'): 671.348, ('gust', 'count'): 671.37, ('gust', 'scan'): 671.407, ('gust', 'expand'): 671.432, ('gust', 'sort'): 671.542, ('gust', 'reduce'): 671.582, ('gust', 'final'): 671.638, ('gust', 'pack'): 671.658, ('gust', 'd2h'): 671.669, ('merge', 'start'): 671.77, ('merge', 'h2d'): 671.849, ('merge', 'count'): 671.871, ('merge', 'scan'): 671.916, ('merge', 'expand'): 671.953, ('merge', 'merge'): 672.027, ('merge', 'final'): 672.064, ('merge', 'compact'): 672.089, ('merge', 'pack'): 672.108, ('merge', 'd2h'): 672.118, ('mrg2', 'start'): 672.211, ('mrg2', 'h2d'): 672.285, ('mrg2', 'count'): 672.307, ('mrg2', 'scan'): 672.341, ('mrg2', 'merge'): 672.387, ('mrg2', 'final'): 672.419, ('mrg2', 'compact'): 672.443, ('mrg2', 'pack'): 672.461, ('mrg2', 'd2h'): 672.472, ('mrg3', 'start'): 672.563, ('mrg3', 'h2d'): 672.636, ('mrg3', 'count'): 672.663, ('mrg3', 'scan'): 672.711, ('mrg3', 'merge'): 672.74, ('mrg3', 'pack'): 672.759, ('mrg3', 'd2h'): 672.77}",0.0481798779219388,0.287980800238438
Dense,can_61,61,557,14.969094329481322,1793,1793,1793,1793,1793,0.0,,0.07399999999995543,0.18500000000005912,0.06599999999991724,0.02699999999992997,0.3249999999999318,0.563,,,,,0.588,0.565,0.414,0.338,,0.35199999999997544,0.37999999999999545,0.36799999999993815,0.22400000000004638,0.1490000000000009,"{('cu', 'start'): 713.469, ('cu', 'h2dmalloc'): 713.535, ('cu', 'h2d'): 713.556, ('cu', 'workest'): 713.63, ('cu', 'compute'): 713.815, ('cu', 'copy'): 713.881, ('cu', 'pack'): 713.908, ('cu', 'd2h'): 713.935, ('gust', 'start'): 714.042, ('gust', 'h2d'): 714.123, ('gust', 'count'): 714.147, ('gust', 'scan'): 714.193, ('gust', 'expand'): 714.223, ('gust', 'sort'): 714.361, ('gust', 'reduce'): 714.413, ('gust', 'final'): 714.477, ('gust', 'pack'): 714.503, ('gust', 'd2h'): 714.515, ('merge', 'start'): 714.64, ('merge', 'h2d'): 714.725, ('merge', 'count'): 714.75, ('merge', 'scan'): 714.792, ('merge', 'expand'): 714.844, ('merge', 'merge'): 714.998, ('merge', 'final'): 715.044, ('merge', 'compact'): 715.071, ('merge', 'pack'): 715.093, ('merge', 'd2h'): 715.104, ('mrg2', 'start'): 715.211, ('mrg2', 'h2d'): 715.29, ('mrg2', 'count'): 715.321, ('mrg2', 'scan'): 715.364, ('mrg2', 'merge'): 715.423, ('mrg2', 'final'): 715.463, ('mrg2', 'compact'): 715.489, ('mrg2', 'pack'): 715.514, ('mrg2', 'd2h'): 715.526, ('mrg3', 'start'): 715.633, ('mrg3', 'h2d'): 715.71, ('mrg3', 'count'): 715.742, ('mrg3', 'scan'): 715.8, ('mrg3', 'merge'): 715.836, ('mrg3', 'pack'): 715.859, ('mrg3', 'd2h'): 715.872}",0.0485938508063554,0.3007904004771262
Dense,bcsstk05,153,2423,10.350719808620616,7245,7245,7245,7245,7245,0.0,,0.06999999999993634,0.18299999999999272,0.06000000000005912,0.03300000000001546,0.3129999999999882,0.571,,,,,0.59,0.612,0.422,0.385,,0.34600000000000364,0.36199999999996635,0.40599999999994907,0.21699999999998454,0.1790000000000873,"{('cu', 'start'): 691.238, ('cu', 'h2dmalloc'): 691.303, ('cu', 'h2d'): 691.326, ('cu', 'workest'): 691.396, ('cu', 'compute'): 691.579, ('cu', 'copy'): 691.639, ('cu', 'pack'): 691.672, ('cu', 'd2h'): 691.705, ('gust', 'start'): 691.821, ('gust', 'h2d'): 691.914, ('gust', 'count'): 691.944, ('gust', 'scan'): 691.986, ('gust', 'expand'): 692.016, ('gust', 'sort'): 692.146, ('gust', 'reduce'): 692.192, ('gust', 'final'): 692.253, ('gust', 'pack'): 692.276, ('gust', 'd2h'): 692.298, ('merge', 'start'): 692.416, ('merge', 'h2d'): 692.503, ('merge', 'count'): 692.528, ('merge', 'scan'): 692.567, ('merge', 'expand'): 692.633, ('merge', 'merge'): 692.808, ('merge', 'final'): 692.862, ('merge', 'compact'): 692.89, ('merge', 'pack'): 692.909, ('merge', 'd2h'): 692.924, ('mrg2', 'start'): 693.038, ('mrg2', 'h2d'): 693.124, ('mrg2', 'count'): 693.149, ('mrg2', 'scan'): 693.188, ('mrg2', 'merge'): 693.254, ('mrg2', 'final'): 693.293, ('mrg2', 'compact'): 693.319, ('mrg2', 'pack'): 693.341, ('mrg2', 'd2h'): 693.356, ('mrg3', 'start'): 693.467, ('mrg3', 'h2d'): 693.55, ('mrg3', 'count'): 693.591, ('mrg3', 'scan'): 693.647, ('mrg3', 'merge'): 693.705, ('mrg3', 'pack'): 693.729, ('mrg3', 'd2h'): 693.744}",0.0504700001329183,0.3144256002502516
Mildly sparse,bcspwr01,39,131,8.61275476660092,275,275,275,275,275,0.0,,0.053999999999973625,0.16000000000008185,0.05599999999992633,0.02400000000000091,0.2699999999999818,0.474,,,,,0.428,0.378,0.336,0.285,,0.2899999999999636,0.24500000000000455,0.20100000000002183,0.16599999999993997,0.11799999999993815,"{('cu', 'start'): 694.627, ('cu', 'h2dmalloc'): 694.688, ('cu', 'h2d'): 694.702, ('cu', 'workest'): 694.756, ('cu', 'compute'): 694.916, ('cu', 'copy'): 694.972, ('cu', 'pack'): 694.992, ('cu', 'd2h'): 695.016, ('gust', 'start'): 695.109, ('gust', 'h2d'): 695.187, ('gust', 'count'): 695.209, ('gust', 'scan'): 695.246, ('gust', 'expand'): 695.269, ('gust', 'sort'): 695.314, ('gust', 'reduce'): 695.355, ('gust', 'final'): 695.413, ('gust', 'pack'): 695.432, ('gust', 'd2h'): 695.442, ('merge', 'start'): 695.544, ('merge', 'h2d'): 695.617, ('merge', 'count'): 695.639, ('merge', 'scan'): 695.676, ('merge', 'expand'): 695.701, ('merge', 'merge'): 695.735, ('merge', 'final'): 695.773, ('merge', 'compact'): 695.8, ('merge', 'pack'): 695.818, ('merge', 'd2h'): 695.828, ('mrg2', 'start'): 695.928, ('mrg2', 'h2d'): 696.003, ('mrg2', 'count'): 696.025, ('mrg2', 'scan'): 696.06, ('mrg2', 'merge'): 696.092, ('mrg2', 'final'): 696.125, ('mrg2', 'compact'): 696.15, ('mrg2', 'pack'): 696.169, ('mrg2', 'd2h'): 696.18, ('mrg3', 'start'): 696.27, ('mrg3', 'h2d'): 696.34, ('mrg3', 'count'): 696.366, ('mrg3', 'scan'): 696.415, ('mrg3', 'merge'): 696.44, ('mrg3', 'pack'): 696.458, ('mrg3', 'd2h'): 696.468}",0.048565911129117,0.1977728001540526
Mildly sparse,can_96,96,768,8.333333333333332,1920,1920,1920,1920,1920,0.0,,0.06899999999995998,0.17200000000002547,0.07399999999995543,0.024999999999977263,0.3149999999999409,0.532,,,,,0.535,0.433,0.367,0.304,,0.3389999999999418,0.3450000000000273,0.25300000000004275,0.19399999999995998,0.13599999999996726,"{('cu', 'start'): 696.004, ('cu', 'h2dmalloc'): 696.065, ('cu', 'h2d'): 696.085, ('cu', 'workest'): 696.154, ('cu', 'compute'): 696.326, ('cu', 'copy'): 696.4, ('cu', 'pack'): 696.424, ('cu', 'd2h'): 696.449, ('gust', 'start'): 696.544, ('gust', 'h2d'): 696.625, ('gust', 'count'): 696.65, ('gust', 'scan'): 696.696, ('gust', 'expand'): 696.72, ('gust', 'sort'): 696.842, ('gust', 'reduce'): 696.887, ('gust', 'final'): 696.946, ('gust', 'pack'): 696.97, ('gust', 'd2h'): 696.982, ('merge', 'start'): 697.084, ('merge', 'h2d'): 697.165, ('merge', 'count'): 697.191, ('merge', 'scan'): 697.231, ('merge', 'expand'): 697.264, ('merge', 'merge'): 697.317, ('merge', 'final'): 697.361, ('merge', 'compact'): 697.395, ('merge', 'pack'): 697.418, ('merge', 'd2h'): 697.431, ('mrg2', 'start'): 697.523, ('mrg2', 'h2d'): 697.6, ('mrg2', 'count'): 697.624, ('mrg2', 'scan'): 697.665, ('mrg2', 'merge'): 697.708, ('mrg2', 'final'): 697.745, ('mrg2', 'compact'): 697.773, ('mrg2', 'pack'): 697.794, ('mrg2', 'd2h'): 697.806, ('mrg3', 'start'): 697.896, ('mrg3', 'h2d'): 697.969, ('mrg3', 'count'): 697.996, ('mrg3', 'scan'): 698.051, ('mrg3', 'merge'): 698.083, ('mrg3', 'pack'): 698.105, ('mrg3', 'd2h'): 698.117}",0.0494441483169794,0.2911456003086641
Mildly sparse,arc130,130,1282,7.585798816568047,15631,15631,15631,15631,15631,0.0,,0.057999999999992724,0.18000000000006366,0.05499999999994998,0.033999999999991815,0.29300000000000637,0.509,,,,,0.568,1.71,0.515,0.39,,0.31100000000003547,0.3669999999999618,1.5259999999999536,0.3350000000000364,0.20899999999994634,"{('cu', 'start'): 696.627, ('cu', 'h2dmalloc'): 696.688, ('cu', 'h2d'): 696.703, ('cu', 'workest'): 696.761, ('cu', 'compute'): 696.941, ('cu', 'copy'): 696.996, ('cu', 'pack'): 697.014, ('cu', 'd2h'): 697.048, ('gust', 'start'): 697.146, ('gust', 'h2d'): 697.226, ('gust', 'count'): 697.253, ('gust', 'scan'): 697.292, ('gust', 'expand'): 697.347, ('gust', 'sort'): 697.475, ('gust', 'reduce'): 697.517, ('gust', 'final'): 697.575, ('gust', 'pack'): 697.593, ('gust', 'd2h'): 697.62, ('merge', 'start'): 697.718, ('merge', 'h2d'): 697.797, ('merge', 'count'): 697.822, ('merge', 'scan'): 697.859, ('merge', 'expand'): 697.998, ('merge', 'merge'): 699.24, ('merge', 'final'): 699.282, ('merge', 'compact'): 699.306, ('merge', 'pack'): 699.323, ('merge', 'd2h'): 699.342, ('mrg2', 'start'): 699.436, ('mrg2', 'h2d'): 699.511, ('mrg2', 'count'): 699.536, ('mrg2', 'scan'): 699.573, ('mrg2', 'merge'): 699.772, ('mrg2', 'final'): 699.806, ('mrg2', 'compact'): 699.829, ('mrg2', 'pack'): 699.846, ('mrg2', 'd2h'): 699.866, ('mrg3', 'start'): 699.959, ('mrg3', 'h2d'): 700.032, ('mrg3', 'count'): 700.089, ('mrg3', 'scan'): 700.153, ('mrg3', 'merge'): 700.22, ('mrg3', 'pack'): 700.241, ('mrg3', 'd2h'): 700.26}",0.0415011309087276,0.3773056005127728
Mildly sparse,ash85,85,523,7.2387543252595155,1317,1317,1317,1317,1317,0.0,,0.05499999999994998,0.15800000000001546,0.05600000000004002,0.02400000000000091,0.26900000000000546,0.478,,,,,0.505,0.408,0.337,0.293,,0.28899999999998727,0.3180000000000973,0.2300000000000182,0.16800000000000637,0.1270000000000664,"{('cu', 'start'): 661.586, ('cu', 'h2dmalloc'): 661.648, ('cu', 'h2d'): 661.662, ('cu', 'workest'): 661.717, ('cu', 'compute'): 661.875, ('cu', 'copy'): 661.931, ('cu', 'pack'): 661.951, ('cu', 'd2h'): 661.975, ('gust', 'start'): 662.071, ('gust', 'h2d'): 662.151, ('gust', 'count'): 662.173, ('gust', 'scan'): 662.211, ('gust', 'expand'): 662.239, ('gust', 'sort'): 662.349, ('gust', 'reduce'): 662.391, ('gust', 'final'): 662.448, ('gust', 'pack'): 662.469, ('gust', 'd2h'): 662.479, ('merge', 'start'): 662.582, ('merge', 'h2d'): 662.662, ('merge', 'count'): 662.685, ('merge', 'scan'): 662.721, ('merge', 'expand'): 662.751, ('merge', 'merge'): 662.805, ('merge', 'final'): 662.843, ('merge', 'compact'): 662.868, ('merge', 'pack'): 662.892, ('merge', 'd2h'): 662.902, ('mrg2', 'start'): 662.996, ('mrg2', 'h2d'): 663.071, ('mrg2', 'count'): 663.092, ('mrg2', 'scan'): 663.127, ('mrg2', 'merge'): 663.165, ('mrg2', 'final'): 663.197, ('mrg2', 'compact'): 663.221, ('mrg2', 'pack'): 663.239, ('mrg2', 'd2h'): 663.249, ('mrg3', 'start'): 663.339, ('mrg3', 'h2d'): 663.41, ('mrg3', 'count'): 663.439, ('mrg3', 'scan'): 663.488, ('mrg3', 'merge'): 663.52, ('mrg3', 'pack'): 663.537, ('mrg3', 'd2h'): 663.547}",0.031420961022377,0.2024447984760627
