class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,merge3_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,merge3_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,merge3_compute_t,phases,cublas_ms,ocean_ms
Dense,bcsstk02,66,4356,100.0,4356,4356,4356,4356,4356,0.0,,0.07799999999997453,0.2259999999999991,0.06500000000005457,0.11899999999991451,0.3690000000000282,0.703,,,,,1.183,1.967,0.62,0.364,,0.40200000000004366,0.9080000000000155,1.7789999999999964,0.43200000000001637,0.1710000000000491,"{('cu', 'start'): 693.616, ('cu', 'h2dmalloc'): 693.688, ('cu', 'h2d'): 693.707, ('cu', 'workest'): 693.785, ('cu', 'compute'): 694.011, ('cu', 'copy'): 694.076, ('cu', 'pack'): 694.109, ('cu', 'd2h'): 694.228, ('gust', 'start'): 694.328, ('gust', 'h2d'): 694.411, ('gust', 'count'): 694.442, ('gust', 'scan'): 694.49, ('gust', 'expand'): 694.602, ('gust', 'sort'): 694.9, ('gust', 'reduce'): 695.072, ('gust', 'final'): 695.29, ('gust', 'pack'): 695.319, ('gust', 'd2h'): 695.341, ('merge', 'start'): 695.517, ('merge', 'h2d'): 695.597, ('merge', 'count'): 695.627, ('merge', 'scan'): 695.681, ('merge', 'expand'): 696.157, ('merge', 'merge'): 697.045, ('merge', 'final'): 697.179, ('merge', 'compact'): 697.345, ('merge', 'pack'): 697.376, ('merge', 'd2h'): 697.391, ('mrg2', 'start'): 697.491, ('mrg2', 'h2d'): 697.569, ('mrg2', 'count'): 697.598, ('mrg2', 'scan'): 697.641, ('mrg2', 'merge'): 697.822, ('mrg2', 'final'): 697.87, ('mrg2', 'compact'): 697.972, ('mrg2', 'pack'): 698.001, ('mrg2', 'd2h'): 698.015, ('mrg3', 'start'): 698.12, ('mrg3', 'h2d'): 698.197, ('mrg3', 'count'): 698.237, ('mrg3', 'scan'): 698.295, ('mrg3', 'merge'): 698.341, ('mrg3', 'pack'): 698.368, ('mrg3', 'd2h'): 698.382}",0.048649962991476,0.8525631960714236
Dense,can_24,24,160,27.77777777777778,336,336,336,336,336,0.0,,0.057999999999992724,0.17499999999995453,0.05700000000001637,0.027999999999906322,0.2899999999999636,0.51,,,,,0.456,0.417,0.35,0.301,,0.3129999999999882,0.26400000000001,0.24299999999993815,0.17700000000002092,0.12400000000002365,"{('cu', 'start'): 687.711, ('cu', 'h2dmalloc'): 687.776, ('cu', 'h2d'): 687.791, ('cu', 'workest'): 687.849, ('cu', 'compute'): 688.024, ('cu', 'copy'): 688.081, ('cu', 'pack'): 688.104, ('cu', 'd2h'): 688.132, ('gust', 'start'): 688.231, ('gust', 'h2d'): 688.314, ('gust', 'count'): 688.339, ('gust', 'scan'): 688.377, ('gust', 'expand'): 688.402, ('gust', 'sort'): 688.45, ('gust', 'reduce'): 688.493, ('gust', 'final'): 688.556, ('gust', 'pack'): 688.578, ('gust', 'd2h'): 688.588, ('merge', 'start'): 688.694, ('merge', 'h2d'): 688.767, ('merge', 'count'): 688.791, ('merge', 'scan'): 688.827, ('merge', 'expand'): 688.865, ('merge', 'merge'): 688.916, ('merge', 'final'): 688.957, ('merge', 'compact'): 688.983, ('merge', 'pack'): 689.01, ('merge', 'd2h'): 689.022, ('mrg2', 'start'): 689.119, ('mrg2', 'h2d'): 689.191, ('mrg2', 'count'): 689.214, ('mrg2', 'scan'): 689.25, ('mrg2', 'merge'): 689.287, ('mrg2', 'final'): 689.323, ('mrg2', 'compact'): 689.35, ('mrg2', 'pack'): 689.368, ('mrg2', 'd2h'): 689.379, ('mrg3', 'start'): 689.476, ('mrg3', 'h2d'): 689.548, ('mrg3', 'count'): 689.575, ('mrg3', 'scan'): 689.625, ('mrg3', 'merge'): 689.654, ('mrg3', 'pack'): 689.672, ('mrg3', 'd2h'): 689.683}",0.0485549680888652,0.1993376006837934
Dense,bcsstk04,132,3648,20.9366391184573,11968,11968,11968,11968,11968,0.0,,0.06600000000003092,0.26099999999996726,0.06600000000003092,0.12000000000000455,0.3930000000000291,0.706,,,,,0.873,1.308,0.504,0.375,,0.4130000000000109,0.6620000000000346,1.115000000000009,0.30700000000001637,0.17599999999993088,"{('cu', 'start'): 688.368, ('cu', 'h2dmalloc'): 688.44, ('cu', 'h2d'): 688.457, ('cu', 'workest'): 688.523, ('cu', 'compute'): 688.784, ('cu', 'copy'): 688.85, ('cu', 'pack'): 688.87, ('cu', 'd2h'): 688.99, ('gust', 'start'): 689.085, ('gust', 'h2d'): 689.169, ('gust', 'count'): 689.196, ('gust', 'scan'): 689.238, ('gust', 'expand'): 689.279, ('gust', 'sort'): 689.555, ('gust', 'reduce'): 689.671, ('gust', 'final'): 689.808, ('gust', 'pack'): 689.831, ('gust', 'd2h'): 689.857, ('merge', 'start'): 689.964, ('merge', 'h2d'): 690.043, ('merge', 'count'): 690.068, ('merge', 'scan'): 690.109, ('merge', 'expand'): 690.282, ('merge', 'merge'): 690.987, ('merge', 'final'): 691.033, ('merge', 'compact'): 691.134, ('merge', 'pack'): 691.158, ('merge', 'd2h'): 691.176, ('mrg2', 'start'): 691.279, ('mrg2', 'h2d'): 691.356, ('mrg2', 'count'): 691.388, ('mrg2', 'scan'): 691.428, ('mrg2', 'merge'): 691.582, ('mrg2', 'final'): 691.619, ('mrg2', 'compact'): 691.644, ('mrg2', 'pack'): 691.663, ('mrg2', 'd2h'): 691.68, ('mrg3', 'start'): 691.79, ('mrg3', 'h2d'): 691.868, ('mrg3', 'count'): 691.912, ('mrg3', 'scan'): 691.971, ('mrg3', 'merge'): 692.024, ('mrg3', 'pack'): 692.044, ('mrg3', 'd2h'): 692.062}",0.032111071050167,0.5095199995441362
Dense,bcsstk01,48,400,17.36111111111111,1292,1292,1292,1292,1292,0.0,,0.06399999999996453,0.15800000000001546,0.057999999999992724,0.02800000000002001,0.2799999999999727,0.517,,,,,0.54,0.469,0.394,0.328,,0.3039999999999736,0.33399999999994634,0.26400000000001,0.20100000000002183,0.1369999999999436,"{('cu', 'start'): 673.583, ('cu', 'h2dmalloc'): 673.649, ('cu', 'h2d'): 673.667, ('cu', 'workest'): 673.731, ('cu', 'compute'): 673.889, ('cu', 'copy'): 673.947, ('cu', 'pack'): 673.971, ('cu', 'd2h'): 673.999, ('gust', 'start'): 674.105, ('gust', 'h2d'): 674.186, ('gust', 'count'): 674.211, ('gust', 'scan'): 674.252, ('gust', 'expand'): 674.279, ('gust', 'sort'): 674.393, ('gust', 'reduce'): 674.439, ('gust', 'final'): 674.496, ('gust', 'pack'): 674.52, ('gust', 'd2h'): 674.532, ('merge', 'start'): 674.654, ('merge', 'h2d'): 674.74, ('merge', 'count'): 674.765, ('merge', 'scan'): 674.803, ('merge', 'expand'): 674.841, ('merge', 'merge'): 674.914, ('merge', 'final'): 674.956, ('merge', 'compact'): 674.985, ('merge', 'pack'): 675.004, ('merge', 'd2h'): 675.016, ('mrg2', 'start'): 675.128, ('mrg2', 'h2d'): 675.206, ('mrg2', 'count'): 675.23, ('mrg2', 'scan'): 675.268, ('mrg2', 'merge'): 675.322, ('mrg2', 'final'): 675.361, ('mrg2', 'compact'): 675.386, ('mrg2', 'pack'): 675.407, ('mrg2', 'd2h'): 675.418, ('mrg3', 'start'): 675.531, ('mrg3', 'h2d'): 675.605, ('mrg3', 'count'): 675.636, ('mrg3', 'scan'): 675.69, ('mrg3', 'merge'): 675.722, ('mrg3', 'pack'): 675.742, ('mrg3', 'd2h'): 675.755}",0.0481798779219388,0.3173503999831155
Dense,can_61,61,557,14.969094329481322,1793,1793,1793,1793,1793,0.0,,0.07299999999997908,0.17999999999994998,0.06600000000003092,0.03199999999992542,0.31899999999996,0.565,,,,,0.588,0.577,0.412,0.335,,0.34699999999998,0.3729999999999336,0.375,0.21899999999993724,0.14600000000007185,"{('cu', 'start'): 696.965, ('cu', 'h2dmalloc'): 697.029, ('cu', 'h2d'): 697.046, ('cu', 'workest'): 697.119, ('cu', 'compute'): 697.299, ('cu', 'copy'): 697.365, ('cu', 'pack'): 697.393, ('cu', 'd2h'): 697.425, ('gust', 'start'): 697.541, ('gust', 'h2d'): 697.629, ('gust', 'count'): 697.655, ('gust', 'scan'): 697.701, ('gust', 'expand'): 697.731, ('gust', 'sort'): 697.861, ('gust', 'reduce'): 697.911, ('gust', 'final'): 697.976, ('gust', 'pack'): 698.002, ('gust', 'd2h'): 698.015, ('merge', 'start'): 698.137, ('merge', 'h2d'): 698.222, ('merge', 'count'): 698.249, ('merge', 'scan'): 698.291, ('merge', 'expand'): 698.345, ('merge', 'merge'): 698.5, ('merge', 'final'): 698.547, ('merge', 'compact'): 698.574, ('merge', 'pack'): 698.597, ('merge', 'd2h'): 698.611, ('mrg2', 'start'): 698.72, ('mrg2', 'h2d'): 698.801, ('mrg2', 'count'): 698.826, ('mrg2', 'scan'): 698.869, ('mrg2', 'merge'): 698.928, ('mrg2', 'final'): 698.969, ('mrg2', 'compact'): 698.995, ('mrg2', 'pack'): 699.02, ('mrg2', 'd2h'): 699.032, ('mrg3', 'start'): 699.138, ('mrg3', 'h2d'): 699.217, ('mrg3', 'count'): 699.247, ('mrg3', 'scan'): 699.305, ('mrg3', 'merge'): 699.34, ('mrg3', 'pack'): 699.363, ('mrg3', 'd2h'): 699.375}",0.0485938508063554,0.3232320002978667
Dense,bcsstk05,153,2423,10.350719808620616,7245,7245,7245,7245,7245,0.0,,0.08299999999996999,0.18900000000007822,0.07399999999995543,0.04600000000004911,0.34600000000000364,0.655,,,,,0.689,0.709,0.513,0.455,,0.375,0.41399999999998727,0.4570000000001073,0.2580000000000382,0.19499999999993634,"{('cu', 'start'): 676.385, ('cu', 'h2dmalloc'): 676.47, ('cu', 'h2d'): 676.495, ('cu', 'workest'): 676.578, ('cu', 'compute'): 676.767, ('cu', 'copy'): 676.841, ('cu', 'pack'): 676.87, ('cu', 'd2h'): 676.916, ('gust', 'start'): 677.051, ('gust', 'h2d'): 677.168, ('gust', 'count'): 677.2, ('gust', 'scan'): 677.253, ('gust', 'expand'): 677.289, ('gust', 'sort'): 677.429, ('gust', 'reduce'): 677.483, ('gust', 'final'): 677.552, ('gust', 'pack'): 677.582, ('gust', 'd2h'): 677.61, ('merge', 'start'): 677.75, ('merge', 'h2d'): 677.858, ('merge', 'count'): 677.89, ('merge', 'scan'): 677.952, ('merge', 'expand'): 678.024, ('merge', 'merge'): 678.206, ('merge', 'final'): 678.255, ('merge', 'compact'): 678.287, ('merge', 'pack'): 678.315, ('merge', 'd2h'): 678.332, ('mrg2', 'start'): 678.47, ('mrg2', 'h2d'): 678.574, ('mrg2', 'count'): 678.604, ('mrg2', 'scan'): 678.656, ('mrg2', 'merge'): 678.728, ('mrg2', 'final'): 678.773, ('mrg2', 'compact'): 678.804, ('mrg2', 'pack'): 678.832, ('mrg2', 'd2h'): 678.85, ('mrg3', 'start'): 678.993, ('mrg3', 'h2d'): 679.104, ('mrg3', 'count'): 679.148, ('mrg3', 'scan'): 679.217, ('mrg3', 'merge'): 679.269, ('mrg3', 'pack'): 679.299, ('mrg3', 'd2h'): 679.317}",0.0504700001329183,0.3450847998959944
Mildly sparse,bcspwr01,39,131,8.61275476660092,275,275,275,275,275,0.0,,0.05400000000008731,0.14699999999993452,0.05200000000002092,0.02500000000009095,0.25300000000004275,0.463,,,,,0.424,0.363,0.336,0.286,,0.2740000000000009,0.2399999999998954,0.19299999999998363,0.16899999999998272,0.11599999999998545,"{('cu', 'start'): 680.686, ('cu', 'h2dmalloc'): 680.748, ('cu', 'h2d'): 680.762, ('cu', 'workest'): 680.816, ('cu', 'compute'): 680.963, ('cu', 'copy'): 681.015, ('cu', 'pack'): 681.036, ('cu', 'd2h'): 681.061, ('gust', 'start'): 681.159, ('gust', 'h2d'): 681.238, ('gust', 'count'): 681.262, ('gust', 'scan'): 681.298, ('gust', 'expand'): 681.321, ('gust', 'sort'): 681.367, ('gust', 'reduce'): 681.408, ('gust', 'final'): 681.459, ('gust', 'pack'): 681.478, ('gust', 'd2h'): 681.488, ('merge', 'start'): 681.589, ('merge', 'h2d'): 681.664, ('merge', 'count'): 681.686, ('merge', 'scan'): 681.72, ('merge', 'expand'): 681.746, ('merge', 'merge'): 681.779, ('merge', 'final'): 681.815, ('merge', 'compact'): 681.839, ('merge', 'pack'): 681.857, ('merge', 'd2h'): 681.867, ('mrg2', 'start'): 681.958, ('mrg2', 'h2d'): 682.029, ('mrg2', 'count'): 682.05, ('mrg2', 'scan'): 682.084, ('mrg2', 'merge'): 682.124, ('mrg2', 'final'): 682.156, ('mrg2', 'compact'): 682.179, ('mrg2', 'pack'): 682.198, ('mrg2', 'd2h'): 682.208, ('mrg3', 'start'): 682.303, ('mrg3', 'h2d'): 682.376, ('mrg3', 'count'): 682.401, ('mrg3', 'scan'): 682.45, ('mrg3', 'merge'): 682.475, ('mrg3', 'pack'): 682.492, ('mrg3', 'd2h'): 682.502}",0.048565911129117,0.194127999455668
Mildly sparse,can_96,96,768,8.333333333333332,1920,1920,1920,1920,1920,0.0,,0.06000000000005912,0.15800000000001546,0.057999999999992724,0.026000000000067303,0.2760000000000673,0.508,,,,,0.525,0.418,0.365,0.307,,0.29700000000002547,0.32399999999995543,0.2259999999999991,0.17899999999997362,0.12400000000002365,"{('cu', 'start'): 676.205, ('cu', 'h2dmalloc'): 676.268, ('cu', 'h2d'): 676.286, ('cu', 'workest'): 676.346, ('cu', 'compute'): 676.504, ('cu', 'copy'): 676.562, ('cu', 'pack'): 676.583, ('cu', 'd2h'): 676.609, ('gust', 'start'): 676.725, ('gust', 'h2d'): 676.807, ('gust', 'count'): 676.829, ('gust', 'scan'): 676.87, ('gust', 'expand'): 676.894, ('gust', 'sort'): 677.009, ('gust', 'reduce'): 677.052, ('gust', 'final'): 677.109, ('gust', 'pack'): 677.131, ('gust', 'd2h'): 677.142, ('merge', 'start'): 677.256, ('merge', 'h2d'): 677.334, ('merge', 'count'): 677.354, ('merge', 'scan'): 677.392, ('merge', 'expand'): 677.422, ('merge', 'merge'): 677.474, ('merge', 'final'): 677.515, ('merge', 'compact'): 677.541, ('merge', 'pack'): 677.56, ('merge', 'd2h'): 677.571, ('mrg2', 'start'): 677.68, ('mrg2', 'h2d'): 677.759, ('mrg2', 'count'): 677.782, ('mrg2', 'scan'): 677.819, ('mrg2', 'merge'): 677.859, ('mrg2', 'final'): 677.895, ('mrg2', 'compact'): 677.918, ('mrg2', 'pack'): 677.938, ('mrg2', 'd2h'): 677.95, ('mrg3', 'start'): 678.051, ('mrg3', 'h2d'): 678.126, ('mrg3', 'count'): 678.151, ('mrg3', 'scan'): 678.203, ('mrg3', 'merge'): 678.232, ('mrg3', 'pack'): 678.25, ('mrg3', 'd2h'): 678.261}",0.0494441483169794,0.3179648005403578
Mildly sparse,arc130,130,1282,7.585798816568047,15631,15631,15631,15631,15631,0.0,,0.06399999999996453,0.17899999999997362,0.05700000000001637,0.038000000000010914,0.2999999999999545,0.543,,,,,0.591,1.743,0.562,0.387,,0.3229999999999791,0.3729999999999336,1.5469999999999118,0.3629999999999427,0.19400000000007367,"{('cu', 'start'): 673.045, ('cu', 'h2dmalloc'): 673.114, ('cu', 'h2d'): 673.138, ('cu', 'workest'): 673.202, ('cu', 'compute'): 673.381, ('cu', 'copy'): 673.438, ('cu', 'pack'): 673.461, ('cu', 'd2h'): 673.499, ('gust', 'start'): 673.598, ('gust', 'h2d'): 673.681, ('gust', 'count'): 673.708, ('gust', 'scan'): 673.749, ('gust', 'expand'): 673.798, ('gust', 'sort'): 673.93, ('gust', 'reduce'): 673.973, ('gust', 'final'): 674.033, ('gust', 'pack'): 674.054, ('gust', 'd2h'): 674.091, ('merge', 'start'): 674.202, ('merge', 'h2d'): 674.282, ('merge', 'count'): 674.309, ('merge', 'scan'): 674.349, ('merge', 'expand'): 674.491, ('merge', 'merge'): 675.738, ('merge', 'final'): 675.78, ('merge', 'compact'): 675.807, ('merge', 'pack'): 675.829, ('merge', 'd2h'): 675.851, ('mrg2', 'start'): 675.952, ('mrg2', 'h2d'): 676.033, ('mrg2', 'count'): 676.06, ('mrg2', 'scan'): 676.106, ('mrg2', 'merge'): 676.309, ('mrg2', 'final'): 676.346, ('mrg2', 'compact'): 676.373, ('mrg2', 'pack'): 676.396, ('mrg2', 'd2h'): 676.418, ('mrg3', 'start'): 676.524, ('mrg3', 'h2d'): 676.603, ('mrg3', 'count'): 676.657, ('mrg3', 'scan'): 676.711, ('mrg3', 'merge'): 676.775, ('mrg3', 'pack'): 676.797, ('mrg3', 'd2h'): 676.82}",0.0415011309087276,0.3691744001116603
Mildly sparse,ash85,85,523,7.2387543252595155,1317,1317,1317,1317,1317,0.0,,0.055000000000063665,0.15999999999996817,0.05200000000002092,0.02500000000009095,0.26700000000005275,0.471,,,,,0.501,0.396,0.339,0.305,,0.2880000000000109,0.31500000000005457,0.22100000000000364,0.16999999999995907,0.125,"{('cu', 'start'): 685.227, ('cu', 'h2dmalloc'): 685.289, ('cu', 'h2d'): 685.305, ('cu', 'workest'): 685.36, ('cu', 'compute'): 685.52, ('cu', 'copy'): 685.572, ('cu', 'pack'): 685.593, ('cu', 'd2h'): 685.618, ('gust', 'start'): 685.706, ('gust', 'h2d'): 685.784, ('gust', 'count'): 685.807, ('gust', 'scan'): 685.843, ('gust', 'expand'): 685.87, ('gust', 'sort'): 685.981, ('gust', 'reduce'): 686.024, ('gust', 'final'): 686.078, ('gust', 'pack'): 686.099, ('gust', 'd2h'): 686.109, ('merge', 'start'): 686.214, ('merge', 'h2d'): 686.294, ('merge', 'count'): 686.316, ('merge', 'scan'): 686.352, ('merge', 'expand'): 686.382, ('merge', 'merge'): 686.435, ('merge', 'final'): 686.473, ('merge', 'compact'): 686.497, ('merge', 'pack'): 686.515, ('merge', 'd2h'): 686.525, ('mrg2', 'start'): 686.617, ('mrg2', 'h2d'): 686.69, ('mrg2', 'count'): 686.711, ('mrg2', 'scan'): 686.746, ('mrg2', 'merge'): 686.783, ('mrg2', 'final'): 686.815, ('mrg2', 'compact'): 686.842, ('mrg2', 'pack'): 686.86, ('mrg2', 'd2h'): 686.87, ('mrg3', 'start'): 686.962, ('mrg3', 'h2d'): 687.047, ('mrg3', 'count'): 687.075, ('mrg3', 'scan'): 687.126, ('mrg3', 'merge'): 687.155, ('mrg3', 'pack'): 687.172, ('mrg3', 'd2h'): 687.183}",0.031420961022377,0.1931808000663295
