name,ocean_ms,status
1138_bus,0.21138560043182225,ok
494_bus,0.21900159986689688,ok
662_bus,0.2042016010498628,ok
685_bus,0.20718080094084143,ok
arc130,0.34478719925973567,ok
ash292,0.32544320030137897,ok
ash85,0.19552000025287272,ok
bcspwr01,0.19490239988081157,ok
bcspwr02,0.1859168004477397,ok
bcspwr03,0.19877439914271233,ok
bcspwr04,0.20790080062579366,ok
bcspwr05,0.20891839966643602,ok
bcspwr06,0.20890239952132106,ok
bcspwr07,0.20606080030556767,ok
bcspwr08,0.21157439954113216,ok
bcspwr09,0.2140767998760566,ok
bcspwr10,0.22280640017706904,ok
bcsstk01,0.29804479910526427,ok
bcsstk02,0.8049151991959662,ok
bcsstk03,0.17838080029468983,ok
bcsstk04,0.4644383989507332,ok
bcsstk05,0.27156799987424163,ok
bcsstk06,0.32098560074809934,ok
bcsstk07,0.31644479867536573,ok
bcsstk08,0.3547615981427953,ok
bcsstk09,0.31401920041535053,ok
bcsstk10,0.4601856012595817,ok
bcsstk11,0.49269120024982843,ok
bcsstk12,0.5532640028046444,ok
bcsstk13,0.6656608018791302,ok
bcsstk14,0.5994176001753658,ok
bcsstk15,0.40969919953495265,ok
bcsstk16,0.7866944015491755,ok
bcsstk17,0.7703167994040996,ok
bcsstk18,0.45836159994360054,ok
bcsstk19,0.32070399986114356,ok
bcsstk20,0.20888960070442408,ok
bcsstk21,0.22824319964274767,ok
bcsstk22,0.20304960005450992,ok
bcsstk23,0.2884863997576758,ok
bcsstk24,0.5947423990350216,ok
bcsstk25,0.4501632001716644,ok
bcsstk26,0.37705919898580764,ok
bcsstk27,0.49830079879611733,ok
bcsstk28,0.6021919993916527,ok
bcsstk29,0.9241728026885538,ok
bcsstk30,2.373577618901618,ok
bcsstk31,1.2437248015077786,ok
bcsstk32,1.7622527963947503,ok
bcsstk33,1.522217608313076,ok
bcsstm01,0.15578559937421232,ok
bcsstm02,0.1347775993286632,ok
bcsstm03,0.1369663996156305,ok
bcsstm04,0.1580992005299777,ok
bcsstm05,0.13791359977331014,ok
bcsstm06,0.1614272002596408,ok
bcsstm07,0.3166464000707492,ok
bcsstm08,0.1571455998811871,ok
bcsstm09,0.13939839999657122,ok
bcsstm10,0.45679039852693676,ok
bcsstm11,0.17140160005073993,ok
bcsstm12,0.3376991994446143,ok
bcsstm13,0.3696928007295355,ok
bcsstm19,0.1582719998201355,ok
bcsstm20,0.16319999985862524,ok
bcsstm21,0.16804160007741303,ok
bcsstm22,0.16087360037490728,ok
bcsstm23,0.1639199991710484,ok
bcsstm24,0.17101120071019976,ok
bcsstm25,0.17551360032521185,ok
bcsstm26,0.16621759978588668,ok
bcsstm27,0.5379712000023573,ok
blckhole,0.21550719994120301,ok
bp_0,0.23553919901605697,ok
bp_1000,0.22239360017701984,ok
bp_1200,0.24940800042822955,ok
bp_1400,0.2599039996042848,ok
bp_1600,0.22836800056975334,ok
bp_200,0.23675839928910133,ok
bp_400,0.24382720026187601,ok
bp_600,0.24516480057500306,ok
bp_800,0.21898879960644993,ok
can_1054,0.3306176007259637,ok
can_1072,0.3332575989654287,ok
can_144,0.30037120007909834,ok
can_161,0.3235039994586259,ok
can_187,0.3320768002420664,ok
can_229,0.32666879987809805,ok
can_24,0.18925440011080355,ok
can_256,0.3244767998578027,ok
can_268,0.3148543988587335,ok
can_292,0.31613760136533525,ok
can_445,0.30468480042181906,ok
can_61,0.2547328001121059,ok
can_62,0.19623999919276686,ok
can_634,0.3333951997337863,ok
can_715,0.35141760003753003,ok
can_73,0.19932480067946015,ok
can_838,0.35648000126238916,ok
can_96,0.2976672001881525,ok
