name,class,tag,n,A_nnz,h2d,csc,count,scan,expand,workest,compute,copy,sort,reduce,final,numeric,pack,d2h
Zewail,Highly sparse,colw,6752,54233,0.10000000000002274,0.1999999999999318,0.10000000000002274,0.0,0.2999999999999545,,,,0.3000000000000682,0.10000000000002274,0.39999999999997726,,0.10000000000002274,2.0
Zewail,Highly sparse,inner,6752,54233,0.20000000000004547,0.1999999999999318,0.0,0.0,0.3000000000000682,,,,0.2999999999999545,0.20000000000004547,0.39999999999997726,0.39999999999997726,0.0,1.7999999999999545
vsp_bcsstk30_500sep_10in_1Kout,Highly sparse,cu,58348,4033156,5.0,,,,,0.3999999999998636,17.90000000000009,0.40000000000009095,,,,,0.09999999999990905,68.59999999999991
vsp_bcsstk30_500sep_10in_1Kout,Highly sparse,gust,58348,4033156,16.5,,0.8999999999998636,0.10000000000013642,6.099999999999909,,,,43.59999999999991,3.300000000000182,4.699999999999818,,0.10000000000013642,75.70000000000005
vsp_bcsstk30_500sep_10in_1Kout,Highly sparse,outer,58348,4033156,12.300000000000182,0.8999999999996362,0.0,0.0,3.0,,,,42.100000000000364,3.899999999999636,3.300000000000182,,0.09999999999990905,71.90000000000009
vsp_bcsstk30_500sep_10in_1Kout,Highly sparse,colw,58348,4033156,5.599999999999909,0.8000000000001819,0.0,0.09999999999990905,6.400000000000091,,,,41.90000000000009,3.799999999999727,3.300000000000182,,0.09999999999990905,68.70000000000027
vsp_bcsstk30_500sep_10in_1Kout,Highly sparse,inner,58348,4033156,5.5,0.8000000000001819,0.09999999999990905,0.0,6.0,,,,42.5,3.800000000000182,3.399999999999636,8.300000000000182,0.6999999999998181,72.60000000000036
hangGlider_3,Extremely sparse,cu,10260,92703,1.5,,,,,0.6999999999998181,9.5,1.7000000000002728,,,,,0.1999999999998181,403.0
hangGlider_3,Extremely sparse,gust,10260,92703,0.40000000000009095,,0.3999999999996362,0.1000000000003638,12.599999999999909,,,,11.0,1.7999999999997272,52.30000000000018,,0.1999999999998181,398.8000000000002
hangGlider_3,Extremely sparse,outer,10260,92703,0.5,3.4000000000005457,0.0999999999994543,0.1999999999998181,45.0,,,,10.5,1.800000000000182,51.600000000000364,,0.1999999999998181,393.8000000000002
hangGlider_3,Extremely sparse,colw,10260,92703,1.0,3.300000000000182,0.4000000000005457,0.0999999999994543,12.199999999999818,,,,10.400000000000546,1.800000000000182,51.399999999999636,,0.1999999999998181,362.40000000000055
hangGlider_3,Extremely sparse,inner,10260,92703,0.5999999999994543,3.4000000000005457,0.2999999999992724,0.1000000000003638,12.600000000000364,,,,11.099999999999454,1.9000000000005457,51.5,32.599999999999454,0.4000000000005457,414.6999999999998
eurqsa,Extremely sparse,cu,7245,46142,0.09999999999990905,,,,,0.10000000000002274,0.3000000000000682,0.1999999999999318,,,,,0.10000000000002274,1.7000000000000455
eurqsa,Extremely sparse,gust,7245,46142,0.09999999999990905,,0.10000000000002274,0.0,0.3000000000000682,,,,0.2999999999999545,0.10000000000002274,0.39999999999997726,,0.10000000000002274,1.3999999999999773
eurqsa,Extremely sparse,outer,7245,46142,0.1999999999999318,0.10000000000002274,0.0,0.10000000000002274,0.20000000000004547,,,,0.2999999999999545,0.10000000000002274,0.2999999999999545,,0.10000000000002274,1.3999999999999773
eurqsa,Extremely sparse,colw,7245,46142,0.1999999999999318,0.10000000000002274,0.0,0.10000000000002274,0.20000000000004547,,,,0.2999999999999545,0.20000000000004547,0.1999999999999318,,0.10000000000002274,1.3999999999999773
eurqsa,Extremely sparse,inner,7245,46142,0.09999999999990905,0.10000000000002274,0.10000000000002274,0.0,0.20000000000004547,,,,0.2999999999999545,0.20000000000004547,0.2999999999999545,0.20000000000004547,0.09999999999990905,1.5
email-Enron,Extremely sparse,cu,36692,367662,0.8000000000001819,,,,,0.5,5.7999999999999545,0.5,,,,,0.09999999999990905,115.90000000000009
email-Enron,Extremely sparse,gust,36692,367662,0.7999999999999545,,0.2999999999999545,0.0,1.6000000000001364,,,,6.7999999999999545,1.2999999999999545,9.5,,0.09999999999990905,115.5
email-Enron,Extremely sparse,outer,36692,367662,0.8999999999998636,1.0,0.0,0.10000000000013642,1.5,,,,6.7000000000000455,1.0,9.199999999999818,,0.10000000000013642,120.89999999999986
email-Enron,Extremely sparse,colw,36692,367662,0.8999999999998636,1.1000000000001364,0.09999999999990905,0.0,1.6000000000001364,,,,6.599999999999909,0.900000000000091,9.299999999999955,,0.09999999999990905,122.70000000000005
email-Enron,Extremely sparse,inner,36692,367662,3.099999999999909,0.900000000000091,0.09999999999990905,0.0,1.400000000000091,,,,6.799999999999727,0.900000000000091,9.200000000000273,10.599999999999909,0.29999999999972715,124.80000000000018
c-63,Extremely sparse,cu,44234,434704,0.7000000000000455,,,,,0.2999999999999545,2.900000000000091,0.3999999999998636,,,,,0.0,49.90000000000009
c-63,Extremely sparse,gust,44234,434704,0.7000000000000455,,0.2999999999999545,0.0,2.2999999999999545,,,,3.2999999999999545,0.5,4.900000000000091,,0.09999999999990905,49.200000000000045
c-63,Extremely sparse,outer,44234,434704,0.7000000000000455,1.599999999999909,0.10000000000013642,0.0,5.399999999999864,,,,3.2999999999999545,0.5,4.800000000000182,,0.09999999999990905,50.0
c-63,Extremely sparse,colw,44234,434704,0.7000000000000455,1.7000000000000455,0.09999999999990905,0.10000000000013642,2.0,,,,3.2999999999999545,0.5,4.7999999999999545,,0.0,48.799999999999955
c-63,Extremely sparse,inner,44234,434704,0.7000000000000455,1.6000000000001364,0.09999999999990905,0.09999999999990905,2.1000000000001364,,,,3.2999999999999545,0.5,4.7999999999999545,38.0,0.10000000000013642,51.5
poli_large,Extremely sparse,cu,15575,33074,0.10000000000002274,,,,,0.10000000000002274,0.2999999999999545,0.10000000000002274,,,,,0.0,1.0
poli_large,Extremely sparse,gust,15575,33074,0.20000000000004547,,0.0,0.10000000000002274,0.09999999999990905,,,,0.3000000000000682,0.10000000000002274,0.09999999999990905,,0.0,0.900000000000091
poli_large,Extremely sparse,outer,15575,33074,0.10000000000002274,0.2999999999999545,0.0,0.10000000000002274,0.0,,,,0.39999999999997726,0.10000000000002274,0.0,,0.10000000000002274,0.7999999999999545
poli_large,Extremely sparse,colw,15575,33074,0.10000000000002274,0.2999999999999545,0.0,0.0,0.10000000000002274,,,,0.2999999999999545,0.10000000000002274,0.0,,0.10000000000002274,0.7999999999999545
poli_large,Extremely sparse,inner,15575,33074,0.10000000000002274,0.3000000000000682,0.0,0.09999999999990905,0.0,,,,0.40000000000009095,0.09999999999990905,0.0,0.20000000000004547,0.10000000000002274,0.7999999999999545
CurlCurl_1,Extremely sparse,cu,226451,2472071,3.2000000000000455,,,,,0.40000000000009095,1.099999999999909,0.40000000000009095,,,,,0.09999999999990905,42.700000000000045
CurlCurl_1,Extremely sparse,gust,226451,2472071,3.2999999999999545,,0.20000000000004547,0.0,0.6999999999998181,,,,3.7000000000000455,0.6000000000001364,1.0,,0.09999999999990905,41.799999999999955
CurlCurl_1,Extremely sparse,outer,226451,2472071,3.2000000000000455,0.7000000000000455,0.09999999999990905,0.10000000000013642,0.599999999999909,,,,3.599999999999909,0.5,1.0,,0.10000000000013642,41.899999999999864
CurlCurl_1,Extremely sparse,colw,226451,2472071,3.2999999999999545,0.6000000000001364,0.09999999999990905,0.09999999999990905,0.6000000000001364,,,,3.599999999999909,0.5,0.900000000000091,,0.09999999999990905,41.5
