name,class,tag,n,A_nnz,h2d,csc,count,scan,expand,merge,compact,workest,compute,copy,sort,reduce,final,numeric,pack,d2h
bcsstm01,Mildly sparse,cu,48,48,0.06000000000005912,,,,,,,0.04099999999993997,0.14000000000010004,0.04099999999993997,,,,,0.014000000000010004,0.02400000000000091
bcsstm01,Mildly sparse,gust,48,48,0.057999999999992724,,0.01599999999996271,0.033999999999991815,0.016000000000076398,,,,,,0.04099999999993997,0.038000000000010914,0.047000000000025466,,0.013000000000033651,0.007999999999924512
bcsstm01,Mildly sparse,merge,48,48,0.057999999999992724,,0.014999999999986358,0.033999999999991815,0.016000000000076398,0.017999999999915417,0.020999999999958163,,,,,,0.03700000000003456,,0.014000000000010004,0.009999999999990905
bcsstm01,Mildly sparse,mrg2,48,48,0.05700000000001637,,0.01599999999996271,0.031000000000062755,,0.019000000000005457,0.01999999999998181,,,,,,0.028999999999996362,,0.014000000000010004,0.006999999999948159
bcsstk14,Mildly sparse,cu,1806,63454,0.07900000000006457,,,,,,,0.049999999999954525,0.4560000000000173,0.10799999999994725,,,,,0.06400000000007822,0.20600000000001728
bcsstk14,Mildly sparse,gust,1806,63454,0.07899999999995089,,0.01999999999998181,0.03300000000001546,0.13800000000003365,,,,,,0.48900000000003274,0.14799999999991087,0.3350000000000364,,0.01700000000005275,0.07599999999990814
bcsstk14,Mildly sparse,merge,1806,63454,0.07899999999995089,,0.022000000000048203,0.03200000000003911,0.2969999999999118,0.9810000000001082,0.17799999999999727,,,,,,0.1449999999999818,,0.05999999999994543,0.07299999999997908
bcsstk14,Mildly sparse,mrg2,1806,63454,0.08199999999999363,,0.02100000000007185,0.04099999999993997,,0.25300000000004275,0.17099999999993543,,,,,,0.03200000000003911,,0.05899999999996908,0.07300000000009277
can_445,Mildly sparse,cu,445,3809,0.09100000000000819,,,,,,,0.06399999999996453,0.16700000000003,0.06399999999996453,,,,,0.02400000000000091,0.03700000000003456
can_445,Mildly sparse,gust,445,3809,0.08800000000007913,,0.024999999999977263,0.045999999999935426,0.03200000000003911,,,,,,0.13800000000003365,0.05499999999994998,0.06900000000007367,,0.02400000000000091,0.014000000000010004
can_445,Mildly sparse,merge,445,3809,0.08699999999998909,,0.024999999999977263,0.04500000000007276,0.04099999999993997,0.10800000000006094,0.03300000000001546,,,,,,0.05599999999992633,,0.02400000000000091,0.013000000000033651
can_445,Mildly sparse,mrg2,445,3809,0.08500000000003638,,0.024999999999977263,0.043000000000006366,,0.07100000000002638,0.033999999999991815,,,,,,0.041999999999916326,,0.02400000000000091,0.014000000000010004
bcsstm10,Mildly sparse,cu,1086,22092,0.06799999999998363,,,,,,,0.05200000000002092,0.23500000000001364,0.04800000000000182,,,,,0.014999999999986358,0.09799999999995634
bcsstm10,Mildly sparse,gust,1086,22092,0.06600000000003092,,0.017999999999915417,0.03300000000001546,0.11599999999998545,,,,,,0.24500000000000455,0.1370000000000573,0.20499999999992724,,0.016000000000076398,0.02299999999991087
bcsstm10,Mildly sparse,merge,1086,22092,0.06700000000000728,,0.018000000000029104,0.031000000000062755,0.17599999999993088,0.3590000000000373,0.12000000000000455,,,,,,0.09199999999998454,,0.01599999999996271,0.02400000000000091
bcsstm10,Mildly sparse,mrg2,1086,22092,0.06600000000003092,,0.01700000000005275,0.03199999999992542,,0.1750000000000682,0.07400000000006912,,,,,,0.03199999999992542,,0.01599999999996271,0.024999999999977263
bcsstk10,Mildly sparse,cu,1086,22070,0.07099999999991269,,,,,,,0.05400000000008731,0.22699999999997544,0.05099999999993088,,,,,0.015000000000100044,0.1049999999999045
bcsstk10,Mildly sparse,gust,1086,22070,0.07000000000005002,,0.017999999999915417,0.03600000000005821,0.12000000000000455,,,,,,0.2479999999999336,0.1330000000000382,0.20699999999999363,,0.023000000000024556,0.023000000000024556
bcsstk10,Mildly sparse,merge,1086,22070,0.06899999999995998,,0.018000000000029104,0.03499999999996817,0.17899999999997362,0.36200000000008004,0.1230000000000473,,,,,,0.09299999999996089,,0.017999999999915417,0.02400000000000091
bcsstk10,Mildly sparse,mrg2,1086,22070,0.06799999999998363,,0.018000000000029104,0.033999999999991815,,0.16800000000000637,0.07699999999999818,,,,,,0.03300000000001546,,0.016999999999939064,0.024999999999977263
can_634,Mildly sparse,cu,634,7228,0.06299999999998818,,,,,,,0.051000000000044565,0.2179999999999609,0.05200000000002092,,,,,0.01599999999996271,0.09500000000002728
can_634,Mildly sparse,gust,634,7228,0.06499999999994088,,0.018000000000029104,0.03300000000001546,0.024999999999977263,,,,,,0.22900000000004184,0.08599999999989905,0.10200000000008913,,0.01599999999996271,0.01599999999996271
can_634,Mildly sparse,merge,634,7228,0.06000000000005912,,0.016999999999939064,0.03200000000003911,0.057999999999992724,0.24500000000000455,0.020999999999958163,,,,,,0.033999999999991815,,0.01700000000005275,0.01599999999996271
can_634,Mildly sparse,mrg2,634,7228,0.06000000000005912,,0.017999999999915417,0.030000000000086402,,0.07999999999992724,0.01999999999998181,,,,,,0.028999999999996362,,0.014000000000010004,0.016000000000076398
bcsstk11,Mildly sparse,cu,1473,34241,0.07699999999999818,,,,,,,0.05200000000002092,0.27300000000002456,0.049999999999954525,,,,,0.08000000000004093,0.1129999999999427
bcsstk11,Mildly sparse,gust,1473,34241,0.07100000000002638,,0.019000000000005457,0.03999999999996362,0.1370000000000573,,,,,,0.29200000000003,0.14799999999991087,0.25900000000001455,,0.016000000000076398,0.03599999999994452
bcsstk11,Mildly sparse,merge,1473,34241,0.07200000000000273,,0.019000000000005457,0.03300000000001546,0.19799999999997908,0.40399999999999636,0.11700000000007549,,,,,,0.13999999999998636,,0.025999999999953616,0.03599999999994452
bcsstk11,Mildly sparse,mrg2,1473,34241,0.07600000000002183,,0.019000000000005457,0.03300000000001546,,0.18200000000001637,0.1229999999999336,,,,,,0.03300000000001546,,0.016000000000076398,0.03899999999998727
bcsstk12,Mildly sparse,cu,1473,34241,0.07399999999995543,,,,,,,0.049999999999954525,0.28100000000006276,0.05299999999999727,,,,,0.07799999999997453,0.11400000000003274
bcsstk12,Mildly sparse,gust,1473,34241,0.06999999999993634,,0.019000000000005457,0.03700000000003456,0.12199999999995725,,,,,,0.29100000000005366,0.14800000000002456,0.2599999999999909,,0.017999999999915417,0.03700000000003456
bcsstk12,Mildly sparse,merge,1473,34241,0.07200000000000273,,0.01999999999998181,0.03300000000001546,0.18200000000001637,0.4049999999999727,0.1190000000000282,,,,,,0.14199999999993906,,0.019000000000005457,0.038000000000010914
bcsstk12,Mildly sparse,mrg2,1473,34241,0.07000000000005002,,0.019000000000005457,0.033999999999991815,,0.17799999999999727,0.12000000000000455,,,,,,0.03499999999996817,,0.019000000000005457,0.03700000000003456
bcsstk09,Mildly sparse,cu,1083,18437,0.06700000000000728,,,,,,,0.051000000000044565,0.21600000000000819,0.04899999999997817,,,,,0.014999999999986358,0.1069999999999709
bcsstk09,Mildly sparse,gust,1083,18437,0.06500000000005457,,0.017999999999915417,0.0340000000001055,0.07699999999999818,,,,,,0.23299999999994725,0.1269999999999527,0.1570000000000391,,0.01700000000005275,0.027999999999906322
bcsstk09,Mildly sparse,merge,1083,18437,0.06499999999994088,,0.018000000000029104,0.03099999999994907,0.1069999999999709,0.30600000000004,0.11800000000005184,,,,,,0.08799999999996544,,0.01599999999996271,0.03200000000003911
bcsstk09,Mildly sparse,mrg2,1083,18437,0.06399999999996453,,0.018000000000029104,0.03700000000003456,,0.1209999999999809,0.07200000000000273,,,,,,0.03199999999992542,,0.016000000000076398,0.03099999999994907
bcsstm02,Mildly sparse,cu,66,66,0.06399999999996453,,,,,,,0.03899999999998727,0.1409999999999627,0.038000000000010914,,,,,0.019000000000005457,0.027000000000043656
bcsstm02,Mildly sparse,gust,66,66,0.06400000000007822,,0.01599999999996271,0.03200000000003911,0.01599999999996271,,,,,,0.03999999999996362,0.031000000000062755,0.04399999999998272,,0.013000000000033651,0.007999999999924512
bcsstm02,Mildly sparse,merge,66,66,0.05600000000004002,,0.014999999999986358,0.029999999999972715,0.014999999999986358,0.018000000000029104,0.01999999999998181,,,,,,0.03200000000003911,,0.013000000000033651,0.007999999999924512
bcsstm02,Mildly sparse,mrg2,66,66,0.06299999999998818,,0.014000000000010004,0.029999999999972715,,0.01599999999996271,0.018000000000029104,,,,,,0.027000000000043656,,0.014000000000010004,0.006999999999948159
can_838,Mildly sparse,cu,838,10010,0.06399999999996453,,,,,,,0.05200000000002092,0.21199999999998909,0.049999999999954525,,,,,0.014999999999986358,0.09500000000002728
can_838,Mildly sparse,gust,838,10010,0.06299999999998818,,0.018000000000029104,0.03200000000003911,0.025999999999953616,,,,,,0.22699999999997544,0.08600000000001273,0.053999999999973625,,0.014000000000010004,0.02500000000009095
can_838,Mildly sparse,merge,838,10010,0.06100000000003547,,0.018000000000029104,0.03099999999994907,0.07200000000000273,0.5230000000000246,0.02100000000007185,,,,,,0.03599999999994452,,0.013000000000033651,0.021999999999934516
can_838,Mildly sparse,mrg2,838,10010,0.06000000000005912,,0.017999999999915417,0.031000000000062755,,0.1089999999999236,0.02100000000007185,,,,,,0.03300000000001546,,0.01599999999996271,0.023000000000024556
bcsstk20,Mildly sparse,cu,485,3135,0.06200000000001182,,,,,,,0.049999999999954525,0.15300000000002,0.04399999999998272,,,,,0.014000000000010004,0.024999999999977263
bcsstk20,Mildly sparse,gust,485,3135,0.06099999999992178,,0.01700000000005275,0.03099999999994907,0.019000000000005457,,,,,,0.11000000000001364,0.033999999999991815,0.04600000000004911,,0.014000000000010004,0.011999999999943611
bcsstk20,Mildly sparse,merge,485,3135,0.057999999999992724,,0.017999999999915417,0.030000000000086402,0.025999999999953616,0.04899999999997817,0.01999999999998181,,,,,,0.033999999999991815,,0.02100000000007185,0.009999999999990905
bcsstk20,Mildly sparse,mrg2,485,3135,0.059000000000082764,,0.01599999999996271,0.029999999999972715,,0.031000000000062755,0.019000000000005457,,,,,,0.027999999999906322,,0.014000000000010004,0.009999999999990905
can_715,Mildly sparse,cu,715,6665,0.06100000000003547,,,,,,,0.04899999999997817,0.20100000000002183,0.047000000000025466,,,,,0.014000000000010004,0.08100000000001728
can_715,Mildly sparse,gust,715,6665,0.059000000000082764,,0.020999999999958163,0.03099999999994907,0.028999999999996362,,,,,,0.21400000000005548,0.08299999999996999,0.10000000000002274,,0.01599999999996271,0.02100000000007185
can_715,Mildly sparse,merge,715,6665,0.05899999999996908,,0.01999999999998181,0.031000000000062755,0.12000000000000455,1.481999999999971,0.020999999999958163,,,,,,0.03300000000001546,,0.014999999999986358,0.019000000000005457
can_715,Mildly sparse,mrg2,715,6665,0.057999999999992724,,0.01999999999998181,0.028999999999996362,,0.27100000000007185,0.01999999999998181,,,,,,0.02699999999992997,,0.014000000000010004,0.020000000000095497
bcsstk24,Mildly sparse,cu,3562,159910,0.11000000000001364,,,,,,,0.09799999999995634,0.7820000000000391,0.1449999999999818,,,,,0.06400000000007822,0.43499999999994543
bcsstk24,Mildly sparse,gust,3562,159910,0.21900000000005093,,0.021999999999934516,0.03499999999996817,0.22900000000004184,,,,,,1.1480000000000246,0.2319999999999709,0.4479999999999791,,0.06799999999998363,0.1610000000000582
bcsstk24,Mildly sparse,merge,3562,159910,0.11700000000007549,,0.023000000000024556,0.033999999999991815,0.5399999999999636,1.9740000000000464,0.2539999999999054,,,,,,0.17799999999999727,,0.06600000000003092,0.1610000000000582
bcsstk24,Mildly sparse,mrg2,3562,159910,0.1069999999999709,,0.022000000000048203,0.033999999999991815,,0.35599999999999454,0.23699999999996635,,,,,,0.033999999999991815,,0.06400000000007822,0.16899999999998272
bcsstk16,Mildly sparse,cu,4884,290378,0.23900000000003274,,,,,,,0.17300000000000182,1.266999999999939,0.18200000000001637,,,,,0.08699999999998909,1.177000000000021
bcsstk16,Mildly sparse,gust,4884,290378,0.42799999999999727,,0.15099999999995362,0.04800000000000182,0.32799999999997453,,,,,,2.5779999999999745,0.37200000000007094,0.7050000000000409,,0.10599999999999454,0.6649999999999636
bcsstk16,Mildly sparse,merge,4884,290378,0.2380000000000564,,0.08399999999994634,0.04600000000004911,1.2069999999999936,6.564999999999941,0.36199999999996635,,,,,,0.26100000000008095,,0.10500000000001819,0.6649999999999636
bcsstk16,Mildly sparse,mrg2,4884,290378,0.23700000000008004,,0.08399999999994634,0.04800000000000182,,0.95900000000006,0.3310000000000173,,,,,,0.041999999999916326,,0.10900000000003729,0.6760000000000446
bcsstk28,Mildly sparse,cu,4410,219024,0.24100000000009913,,,,,,,0.1490000000000009,1.0209999999999582,0.18799999999998818,,,,,0.09100000000000819,0.8239999999999554
bcsstk28,Mildly sparse,gust,4410,219024,0.19900000000006912,,0.029999999999972715,0.04899999999997817,0.2839999999999918,,,,,,1.7069999999999936,0.3300000000000409,0.6349999999999909,,0.09800000000007003,0.4230000000000018
bcsstk28,Mildly sparse,merge,4410,219024,0.20600000000001728,,0.033999999999991815,0.04800000000000182,0.8970000000000482,3.4549999999999272,0.34699999999998,,,,,,0.24100000000009913,,0.09500000000002728,0.4209999999999354
bcsstk28,Mildly sparse,mrg2,4410,219024,0.19899999999995543,,0.03099999999994907,0.04600000000004911,,0.6130000000000564,0.3160000000000309,,,,,,0.041999999999916326,,0.09299999999996089,0.4370000000000118
bcsstk08,Mildly sparse,cu,1074,12960,0.07399999999995543,,,,,,,0.05700000000001637,0.3280000000000882,0.1269999999999527,,,,,0.08699999999998909,0.2300000000000182
bcsstk08,Mildly sparse,gust,1074,12960,0.07299999999997908,,0.038000000000010914,0.04100000000005366,0.16800000000000637,,,,,,0.2819999999999254,0.16200000000003456,0.3550000000000182,,0.08000000000004093,0.10099999999999909
bcsstk08,Mildly sparse,merge,1074,12960,0.07500000000004547,,0.03499999999996817,0.04100000000005366,0.5729999999999791,19.57299999999998,0.18200000000001637,,,,,,0.15800000000001546,,0.07799999999997453,0.10000000000002274
bcsstk08,Mildly sparse,mrg2,1074,12960,0.07299999999997908,,0.03599999999994452,0.04200000000003001,,1.5550000000000637,0.18100000000004002,,,,,,0.041999999999916326,,0.07799999999997453,0.10099999999999909
can_1054,Mildly sparse,cu,1054,12196,0.08500000000003638,,,,,,,0.06099999999992178,0.27500000000009095,0.05899999999996908,,,,,0.01999999999998181,0.1470000000000482
can_1054,Mildly sparse,gust,1054,12196,0.08299999999996999,,0.020999999999958163,0.04000000000007731,0.08899999999994179,,,,,,0.2680000000000291,0.10199999999997544,0.14200000000005275,,0.020999999999958163,0.047000000000025466
can_1054,Mildly sparse,merge,1054,12196,0.08500000000003638,,0.021999999999934516,0.03999999999996362,0.1370000000000573,0.5339999999999918,0.026000000000067303,,,,,,0.04399999999998272,,0.017999999999915417,0.04800000000000182
can_1054,Mildly sparse,mrg2,1054,12196,0.08000000000004093,,0.01999999999998181,0.04399999999998272,,0.14199999999993906,0.02400000000000091,,,,,,0.03600000000005821,,0.018000000000029104,0.04800000000000182
can_1072,Mildly sparse,cu,1072,12444,0.08199999999999363,,,,,,,0.07200000000000273,0.2599999999999909,0.06399999999996453,,,,,0.02100000000007185,0.15099999999995362
can_1072,Mildly sparse,gust,1072,12444,0.08199999999999363,,0.020999999999958163,0.04000000000007731,0.08799999999996544,,,,,,0.26400000000001,0.10000000000002274,0.14199999999993906,,0.022000000000048203,0.04899999999997817
can_1072,Mildly sparse,merge,1072,12444,0.07999999999992724,,0.02100000000007185,0.03999999999996362,0.1330000000000382,0.5879999999999654,0.16800000000000637,,,,,,0.04399999999998272,,0.01999999999998181,0.04800000000000182
can_1072,Mildly sparse,mrg2,1072,12444,0.07799999999997453,,0.01999999999998181,0.03700000000003456,,0.1409999999999627,0.023000000000024556,,,,,,0.033999999999991815,,0.018000000000029104,0.04800000000000182
bcsstk19,Mildly sparse,cu,817,6853,0.22400000000004638,,,,,,,0.15699999999992542,0.2860000000000582,0.1169999999999618,,,,,0.05200000000002092,0.07799999999997453
bcsstk19,Mildly sparse,gust,817,6853,0.19899999999995543,,0.04800000000000182,0.09000000000003183,0.049999999999954525,,,,,,0.19400000000007367,0.10199999999997544,0.15099999999995362,,0.04899999999997817,0.031000000000062755
bcsstk19,Mildly sparse,merge,817,6853,0.19399999999995998,,0.04600000000004911,0.08699999999998909,0.05700000000001637,0.09699999999997999,0.06900000000007367,,,,,,0.10099999999999909,,0.049999999999954525,0.022000000000048203
bcsstk19,Mildly sparse,mrg2,817,6853,0.19099999999991724,,0.047000000000025466,0.08299999999996999,,0.07600000000002183,0.06299999999998818,,,,,,0.07600000000002183,,0.051000000000044565,0.020999999999958163
bcsstm12,Highly sparse,cu,1473,19659,0.07699999999999818,,,,,,,0.051000000000044565,0.20899999999994634,0.04800000000000182,,,,,0.013000000000033651,0.0949999999999136
bcsstm12,Highly sparse,gust,1473,19659,0.06499999999994088,,0.018000000000029104,0.03300000000001546,0.07500000000004547,,,,,,0.2319999999999709,0.1349999999999909,0.15499999999997272,,0.01599999999996271,0.023000000000024556
bcsstm12,Highly sparse,merge,1473,19659,0.06499999999994088,,0.018000000000029104,0.03099999999994907,0.10200000000008913,0.2399999999998954,0.12199999999995725,,,,,,0.08700000000010277,,0.016999999999939064,0.023000000000024556
bcsstm12,Highly sparse,mrg2,1473,19659,0.06399999999996453,,0.018000000000029104,0.03300000000001546,,0.1089999999999236,0.07299999999997908,,,,,,0.031000000000062755,,0.014999999999986358,0.026000000000067303
bcsstm03,Highly sparse,cu,112,112,0.06100000000003547,,,,,,,0.04099999999993997,0.14000000000010004,0.04499999999995907,,,,,0.014000000000010004,0.025999999999953616
bcsstm03,Highly sparse,gust,112,112,0.05899999999996908,,0.016000000000076398,0.033999999999991815,0.01599999999996271,,,,,,0.04000000000007731,0.03099999999994907,0.04399999999998272,,0.013000000000033651,0.009000000000014552
bcsstm03,Highly sparse,merge,112,112,0.05700000000001637,,0.014999999999986358,0.03300000000001546,0.014999999999986358,0.020000000000095497,0.01999999999998181,,,,,,0.03499999999996817,,0.014000000000010004,0.009999999999990905
bcsstm03,Highly sparse,mrg2,112,112,0.05600000000004002,,0.01599999999996271,0.03200000000003911,,0.016999999999939064,0.01999999999998181,,,,,,0.03300000000001546,,0.014000000000010004,0.008000000000038199
bcspwr05,Highly sparse,cu,443,1623,0.06600000000003092,,,,,,,0.04800000000000182,0.16800000000000637,0.045999999999935426,,,,,0.01700000000005275,0.025999999999953616
bcspwr05,Highly sparse,gust,443,1623,0.06500000000005457,,0.016999999999939064,0.03499999999996817,0.018000000000029104,,,,,,0.10800000000006094,0.03499999999996817,0.04899999999997817,,0.014999999999986358,0.009000000000014552
bcspwr05,Highly sparse,merge,443,1623,0.06100000000003547,,0.018000000000029104,0.03300000000001546,0.02400000000000091,0.04800000000000182,0.01999999999998181,,,,,,0.03499999999996817,,0.01599999999996271,0.009999999999990905
bcspwr05,Highly sparse,mrg2,443,1623,0.06200000000001182,,0.01700000000005275,0.03200000000003911,,0.03599999999994452,0.01999999999998181,,,,,,0.029999999999972715,,0.016000000000076398,0.009999999999990905
bcsstk26,Highly sparse,cu,1922,30336,0.07000000000005002,,,,,,,0.049999999999954525,0.2400000000000091,0.05200000000002092,,,,,0.06600000000003092,0.1129999999999427
bcsstk26,Highly sparse,gust,1922,30336,0.06899999999995998,,0.019000000000005457,0.035000000000081855,0.11799999999993815,,,,,,0.24700000000007094,0.15399999999999636,0.26499999999998636,,0.01599999999996271,0.03700000000003456
bcsstk26,Highly sparse,merge,1922,30336,0.07099999999991269,,0.019000000000005457,0.03300000000001546,0.17700000000002092,0.43200000000001637,0.11899999999991451,,,,,,0.13800000000003365,,0.01700000000005275,0.03599999999994452
bcsstk26,Highly sparse,mrg2,1922,30336,0.06799999999998363,,0.019000000000005457,0.03099999999994907,,0.18000000000006366,0.1190000000000282,,,,,,0.03199999999992542,,0.01599999999996271,0.04000000000007731
bcsstk33,Highly sparse,cu,8738,591904,0.24500000000000455,,,,,,,0.15899999999999181,2.2799999999999727,0.17000000000007276,,,,,0.08999999999991815,1.3770000000000664
bcsstk33,Highly sparse,gust,8738,591904,1.2399999999998954,,0.08100000000001728,0.04200000000003001,0.69500000000005,,,,,,5.56899999999996,0.5660000000000309,0.9959999999999809,,0.07299999999997908,0.7569999999999482
bcsstk33,Highly sparse,merge,8738,591904,0.5960000000000036,,0.1029999999999518,0.04100000000005366,2.258000000000038,16.993999999999915,0.3410000000000082,,,,,,0.30500000000006366,,0.06899999999995998,0.7590000000000146
bcsstk33,Highly sparse,mrg2,8738,591904,0.6100000000000136,,0.10099999999999909,0.041999999999916326,,2.303000000000111,0.36000000000001364,,,,,,0.03799999999989723,,0.07400000000006912,0.7619999999999436
bcsstm04,Highly sparse,cu,132,132,0.08799999999996544,,,,,,,0.05700000000001637,0.1490000000000009,0.04899999999997817,,,,,0.019000000000005457,0.024999999999977263
bcsstm04,Highly sparse,gust,132,132,0.07500000000004547,,0.01899999999989177,0.038000000000010914,0.018000000000029104,,,,,,0.04399999999998272,0.03600000000005821,0.049999999999954525,,0.01700000000005275,0.009000000000014552
bcsstm04,Highly sparse,merge,132,132,0.07300000000009277,,0.017999999999915417,0.035000000000081855,0.025999999999953616,0.018000000000029104,0.023000000000024556,,,,,,0.036999999999920874,,0.018000000000029104,0.009000000000014552
bcsstm04,Highly sparse,mrg2,132,132,0.07100000000002638,,0.016999999999939064,0.033999999999991815,,0.01999999999998181,0.020999999999958163,,,,,,0.035000000000081855,,0.01700000000005275,0.007999999999924512
bcsstk15,Highly sparse,cu,3948,117816,0.09800000000007003,,,,,,,0.1029999999999518,0.7119999999999891,0.1550000000000864,,,,,0.06599999999991724,0.44000000000005457
bcsstk15,Highly sparse,gust,3948,117816,0.09699999999997999,,0.020999999999958163,0.03499999999996817,0.15400000000011005,,,,,,0.6759999999999309,0.16700000000003,0.41599999999994,,0.07300000000009277,0.19499999999993634
bcsstk15,Highly sparse,merge,3948,117816,0.09600000000000364,,0.030000000000086402,0.033999999999991815,0.34199999999998454,1.3210000000000264,0.23299999999994725,,,,,,0.15599999999994907,,0.06800000000009732,0.1959999999999127
bcsstk15,Highly sparse,mrg2,3948,117816,0.09500000000002728,,0.03200000000003911,0.03300000000001546,,0.34199999999998454,0.22400000000004638,,,,,,0.03199999999992542,,0.07100000000002638,0.19499999999993634
bcsstm22,Highly sparse,cu,138,138,0.06099999999992178,,,,,,,0.047000000000025466,0.15200000000004366,0.043000000000006366,,,,,0.014999999999986358,0.024999999999977263
bcsstm22,Highly sparse,gust,138,138,0.06000000000005912,,0.014999999999986358,0.03499999999996817,0.014999999999986358,,,,,,0.04100000000005366,0.03099999999994907,0.04600000000004911,,0.012999999999919964,0.012000000000057298
bcsstm22,Highly sparse,merge,138,138,0.057999999999992724,,0.014999999999986358,0.03300000000001546,0.01599999999996271,0.019000000000005457,0.01999999999998181,,,,,,0.035000000000081855,,0.014000000000010004,0.006999999999948159
bcsstm22,Highly sparse,mrg2,138,138,0.05700000000001637,,0.014999999999986358,0.03300000000001546,,0.023000000000024556,0.01999999999998181,,,,,,0.029999999999972715,,0.01700000000005275,0.008999999999900865
bp_1600,Highly sparse,cu,822,4841,0.07100000000002638,,,,,,,0.05099999999993088,0.1690000000000964,0.05299999999999727,,,,,0.016999999999939064,0.03300000000001546
bp_1600,Highly sparse,gust,822,4841,0.06799999999998363,,0.03200000000003911,0.038000000000010914,0.053999999999973625,,,,,,0.1270000000000664,0.043000000000006366,0.05599999999992633,,0.018000000000029104,0.01599999999996271
bp_1600,Highly sparse,merge,822,4841,0.06799999999998363,,0.03200000000003911,0.03499999999996817,0.2479999999999336,16.609000000000037,0.025999999999953616,,,,,,0.04600000000004911,,0.018000000000029104,0.01599999999996271
bp_1600,Highly sparse,mrg2,822,4841,0.07000000000005002,,0.03099999999994907,0.035000000000081855,,1.2519999999999527,0.024999999999977263,,,,,,0.038000000000010914,,0.018000000000029104,0.01700000000005275
bp_1400,Highly sparse,cu,822,4790,0.08100000000001728,,,,,,,0.05200000000002092,0.15699999999992542,0.04600000000004911,,,,,0.014000000000010004,0.029999999999972715
bp_1400,Highly sparse,gust,822,4790,0.07599999999990814,,0.02900000000011005,0.032999999999901775,0.04900000000009186,,,,,,0.12199999999995725,0.03599999999994452,0.05400000000008731,,0.014000000000010004,0.013999999999896318
bp_1400,Highly sparse,merge,822,4790,0.07299999999997908,,0.028999999999996362,0.03099999999994907,0.2440000000000282,16.95799999999997,0.01999999999998181,,,,,,0.035000000000081855,,0.013000000000033651,0.013999999999896318
bp_1400,Highly sparse,mrg2,822,4790,0.07399999999995543,,0.028999999999996362,0.03099999999994907,,1.2240000000000464,0.020999999999958163,,,,,,0.03200000000003911,,0.013000000000033651,0.014000000000010004
bp_1200,Highly sparse,cu,822,4726,0.06400000000007822,,,,,,,0.05199999999990723,0.17000000000007276,0.047000000000025466,,,,,0.01999999999998181,0.03099999999994907
bp_1200,Highly sparse,gust,822,4726,0.06200000000001182,,0.02800000000002001,0.033999999999991815,0.049999999999954525,,,,,,0.1230000000000473,0.03499999999996817,0.05200000000002092,,0.01599999999996271,0.016000000000076398
bp_1200,Highly sparse,merge,822,4726,0.06000000000005912,,0.028999999999996362,0.03199999999992542,0.2440000000000282,17.206000000000017,0.02299999999991087,,,,,,0.03600000000005821,,0.014999999999986358,0.016000000000076398
bp_1200,Highly sparse,mrg2,822,4726,0.05899999999996908,,0.02800000000002001,0.03200000000003911,,1.25,0.020999999999958163,,,,,,0.03099999999994907,,0.016000000000076398,0.01599999999996271
685_bus,Highly sparse,cu,685,3249,0.06700000000000728,,,,,,,0.04899999999997817,0.14599999999995816,0.04500000000007276,,,,,0.014000000000010004,0.028999999999996362
685_bus,Highly sparse,gust,685,3249,0.05999999999994543,,0.01700000000005275,0.032999999999901775,0.019000000000005457,,,,,,0.11000000000001364,0.035000000000081855,0.045999999999935426,,0.014000000000010004,0.013000000000033651
685_bus,Highly sparse,merge,685,3249,0.05899999999996908,,0.016000000000076398,0.029999999999972715,0.02699999999992997,0.07300000000009277,0.022000000000048203,,,,,,0.03199999999992542,,0.014000000000010004,0.012999999999919964
685_bus,Highly sparse,mrg2,685,3249,0.057999999999992724,,0.016000000000076398,0.029999999999972715,,0.03999999999996362,0.01999999999998181,,,,,,0.028999999999996362,,0.013000000000033651,0.012000000000057298
bp_1000,Highly sparse,cu,822,4661,0.06200000000001182,,,,,,,0.049999999999954525,0.16200000000003456,0.04500000000007276,,,,,0.013999999999896318,0.027000000000043656
bp_1000,Highly sparse,gust,822,4661,0.06399999999996453,,0.02800000000002001,0.03300000000001546,0.053999999999973625,,,,,,0.12000000000000455,0.03499999999996817,0.04800000000000182,,0.013000000000033651,0.014999999999986358
bp_1000,Highly sparse,merge,822,4661,0.05999999999994543,,0.02800000000002001,0.029999999999972715,0.23900000000003274,16.88499999999999,0.02100000000007185,,,,,,0.04499999999995907,,0.012999999999919964,0.014000000000010004
bp_1000,Highly sparse,mrg2,822,4661,0.06700000000000728,,0.028999999999996362,0.028999999999996362,,1.219000000000051,0.019000000000005457,,,,,,0.03200000000003911,,0.012999999999919964,0.014000000000010004
494_bus,Highly sparse,cu,494,1666,0.06299999999998818,,,,,,,0.05400000000008731,0.1409999999999627,0.043000000000006366,,,,,0.013000000000033651,0.02299999999991087
494_bus,Highly sparse,gust,494,1666,0.06100000000003547,,0.016999999999939064,0.031000000000062755,0.017999999999915417,,,,,,0.10300000000006548,0.033999999999991815,0.04600000000004911,,0.011999999999943611,0.009999999999990905
494_bus,Highly sparse,merge,494,1666,0.05899999999996908,,0.023000000000024556,0.03700000000003456,0.024999999999977263,0.04499999999995907,0.020999999999958163,,,,,,0.031000000000062755,,0.013000000000033651,0.009000000000014552
