class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,merge3_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,merge3_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,merge3_compute_t,phases,cublas_ms,ocean_ms
Dense,bcsstk02,66,4356,100.0,4356,4356,4356,4356,4356,0.0,,0.057999999999992724,0.21500000000003183,0.049999999999954525,0.10000000000002274,0.3229999999999791,0.597,,,,,1.037,1.856,0.546,0.332,,0.34399999999993724,0.7990000000000919,1.6899999999999409,0.38199999999994816,0.1610000000000582,"{('cu', 'start'): 676.092, ('cu', 'h2dmalloc'): 676.155, ('cu', 'h2d'): 676.172, ('cu', 'workest'): 676.23, ('cu', 'compute'): 676.445, ('cu', 'copy'): 676.495, ('cu', 'pack'): 676.516, ('cu', 'd2h'): 676.616, ('gust', 'start'): 676.698, ('gust', 'h2d'): 676.776, ('gust', 'count'): 676.8, ('gust', 'scan'): 676.84, ('gust', 'expand'): 676.951, ('gust', 'sort'): 677.211, ('gust', 'reduce'): 677.37, ('gust', 'final'): 677.552, ('gust', 'pack'): 677.575, ('gust', 'd2h'): 677.594, ('merge', 'start'): 677.74, ('merge', 'h2d'): 677.816, ('merge', 'count'): 677.846, ('merge', 'scan'): 677.892, ('merge', 'expand'): 678.358, ('merge', 'merge'): 679.235, ('merge', 'final'): 679.344, ('merge', 'compact'): 679.482, ('merge', 'pack'): 679.506, ('merge', 'd2h'): 679.519, ('mrg2', 'start'): 679.602, ('mrg2', 'h2d'): 679.677, ('mrg2', 'count'): 679.7, ('mrg2', 'scan'): 679.737, ('mrg2', 'merge'): 679.905, ('mrg2', 'final'): 679.948, ('mrg2', 'compact'): 680.037, ('mrg2', 'pack'): 680.059, ('mrg2', 'd2h'): 680.071, ('mrg3', 'start'): 680.154, ('mrg3', 'h2d'): 680.228, ('mrg3', 'count'): 680.263, ('mrg3', 'scan'): 680.314, ('mrg3', 'merge'): 680.368, ('mrg3', 'pack'): 680.389, ('mrg3', 'd2h'): 680.402}",0.048649962991476,0.8466015990823508
Dense,can_24,24,160,27.77777777777778,336,336,336,336,336,0.0,,0.06999999999993634,0.17200000000002547,0.06299999999998818,0.026000000000067303,0.30499999999995,0.533,,,,,0.467,0.421,0.364,0.317,,0.3309999999999036,0.2760000000000673,0.2440000000000282,0.19100000000003092,0.1410000000000764,"{('cu', 'start'): 696.036, ('cu', 'h2dmalloc'): 696.111, ('cu', 'h2d'): 696.128, ('cu', 'workest'): 696.198, ('cu', 'compute'): 696.37, ('cu', 'copy'): 696.433, ('cu', 'pack'): 696.459, ('cu', 'd2h'): 696.485, ('gust', 'start'): 696.579, ('gust', 'h2d'): 696.66, ('gust', 'count'): 696.685, ('gust', 'scan'): 696.73, ('gust', 'expand'): 696.754, ('gust', 'sort'): 696.805, ('gust', 'reduce'): 696.85, ('gust', 'final'): 696.913, ('gust', 'pack'): 696.936, ('gust', 'd2h'): 696.947, ('merge', 'start'): 697.06, ('merge', 'h2d'): 697.14, ('merge', 'count'): 697.163, ('merge', 'scan'): 697.205, ('merge', 'expand'): 697.238, ('merge', 'merge'): 697.288, ('merge', 'final'): 697.337, ('merge', 'compact'): 697.363, ('merge', 'pack'): 697.384, ('merge', 'd2h'): 697.395, ('mrg2', 'start'): 697.488, ('mrg2', 'h2d'): 697.564, ('mrg2', 'count'): 697.589, ('mrg2', 'scan'): 697.629, ('mrg2', 'merge'): 697.671, ('mrg2', 'final'): 697.709, ('mrg2', 'compact'): 697.734, ('mrg2', 'pack'): 697.755, ('mrg2', 'd2h'): 697.766, ('mrg3', 'start'): 697.862, ('mrg3', 'h2d'): 697.935, ('mrg3', 'count'): 697.961, ('mrg3', 'scan'): 698.017, ('mrg3', 'merge'): 698.047, ('mrg3', 'pack'): 698.076, ('mrg3', 'd2h'): 698.087}",0.0485549680888652,0.1883935998892411
Dense,bcsstk04,132,3648,20.9366391184573,11968,11968,11968,11968,11968,0.0,,0.057999999999992724,0.2380000000000564,0.06099999999992178,0.11600000000009913,0.3569999999999709,0.639,,,,,0.799,1.265,0.462,0.352,,0.37599999999997635,0.6080000000000609,1.0850000000000364,0.28499999999996817,0.17200000000002547,"{('cu', 'start'): 668.17, ('cu', 'h2dmalloc'): 668.231, ('cu', 'h2d'): 668.246, ('cu', 'workest'): 668.304, ('cu', 'compute'): 668.542, ('cu', 'copy'): 668.603, ('cu', 'pack'): 668.622, ('cu', 'd2h'): 668.738, ('gust', 'start'): 668.818, ('gust', 'h2d'): 668.895, ('gust', 'count'): 668.919, ('gust', 'scan'): 668.96, ('gust', 'expand'): 668.998, ('gust', 'sort'): 669.25, ('gust', 'reduce'): 669.359, ('gust', 'final'): 669.48, ('gust', 'pack'): 669.503, ('gust', 'd2h'): 669.528, ('merge', 'start'): 669.625, ('merge', 'h2d'): 669.703, ('merge', 'count'): 669.727, ('merge', 'scan'): 669.764, ('merge', 'expand'): 669.937, ('merge', 'merge'): 670.638, ('merge', 'final'): 670.681, ('merge', 'compact'): 670.768, ('merge', 'pack'): 670.788, ('merge', 'd2h'): 670.806, ('mrg2', 'start'): 670.896, ('mrg2', 'h2d'): 670.971, ('mrg2', 'count'): 670.995, ('mrg2', 'scan'): 671.032, ('mrg2', 'merge'): 671.181, ('mrg2', 'final'): 671.216, ('mrg2', 'compact'): 671.239, ('mrg2', 'pack'): 671.256, ('mrg2', 'd2h'): 671.274, ('mrg3', 'start'): 671.365, ('mrg3', 'h2d'): 671.438, ('mrg3', 'count'): 671.481, ('mrg3', 'scan'): 671.538, ('mrg3', 'merge'): 671.59, ('mrg3', 'pack'): 671.61, ('mrg3', 'd2h'): 671.627}",0.032111071050167,0.5154944006586447
Dense,bcsstk01,48,400,17.36111111111111,1292,1292,1292,1292,1292,0.0,,0.056999999999902684,0.15400000000011005,0.053999999999973625,0.024999999999977263,0.26499999999998636,0.47,,,,,0.522,0.427,0.368,0.292,,0.2859999999999445,0.3210000000000264,0.2480000000000473,0.18600000000003547,0.1209999999999809,"{('cu', 'start'): 688.777, ('cu', 'h2dmalloc'): 688.841, ('cu', 'h2d'): 688.854, ('cu', 'workest'): 688.911, ('cu', 'compute'): 689.065, ('cu', 'copy'): 689.119, ('cu', 'pack'): 689.14, ('cu', 'd2h'): 689.165, ('gust', 'start'): 689.256, ('gust', 'h2d'): 689.346, ('gust', 'count'): 689.368, ('gust', 'scan'): 689.409, ('gust', 'expand'): 689.437, ('gust', 'sort'): 689.547, ('gust', 'reduce'): 689.59, ('gust', 'final'): 689.646, ('gust', 'pack'): 689.667, ('gust', 'd2h'): 689.677, ('merge', 'start'): 689.786, ('merge', 'h2d'): 689.866, ('merge', 'count'): 689.887, ('merge', 'scan'): 689.924, ('merge', 'expand'): 689.96, ('merge', 'merge'): 690.03, ('merge', 'final'): 690.07, ('merge', 'compact'): 690.096, ('merge', 'pack'): 690.114, ('merge', 'd2h'): 690.124, ('mrg2', 'start'): 690.219, ('mrg2', 'h2d'): 690.302, ('mrg2', 'count'): 690.324, ('mrg2', 'scan'): 690.36, ('mrg2', 'merge'): 690.412, ('mrg2', 'final'): 690.445, ('mrg2', 'compact'): 690.47, ('mrg2', 'pack'): 690.488, ('mrg2', 'd2h'): 690.498, ('mrg3', 'start'): 690.593, ('mrg3', 'h2d'): 690.667, ('mrg3', 'count'): 690.694, ('mrg3', 'scan'): 690.741, ('mrg3', 'merge'): 690.771, ('mrg3', 'pack'): 690.788, ('mrg3', 'd2h'): 690.799}",0.0481798779219388,0.288326398585923
Dense,can_61,61,557,14.969094329481322,1793,1793,1793,1793,1793,0.0,,0.07299999999997908,0.16999999999995907,0.06299999999998818,0.02699999999992997,0.30599999999992633,0.527,,,,,0.55,0.558,0.39,0.328,,0.33199999999999363,0.3550000000000182,0.36800000000005184,0.21199999999998909,0.15199999999992997,"{('cu', 'start'): 688.034, ('cu', 'h2dmalloc'): 688.097, ('cu', 'h2d'): 688.114, ('cu', 'workest'): 688.187, ('cu', 'compute'): 688.357, ('cu', 'copy'): 688.42, ('cu', 'pack'): 688.446, ('cu', 'd2h'): 688.473, ('gust', 'start'): 688.57, ('gust', 'h2d'): 688.653, ('gust', 'count'): 688.677, ('gust', 'scan'): 688.723, ('gust', 'expand'): 688.752, ('gust', 'sort'): 688.872, ('gust', 'reduce'): 688.921, ('gust', 'final'): 688.984, ('gust', 'pack'): 689.008, ('gust', 'd2h'): 689.02, ('merge', 'start'): 689.128, ('merge', 'h2d'): 689.218, ('merge', 'count'): 689.245, ('merge', 'scan'): 689.289, ('merge', 'expand'): 689.34, ('merge', 'merge'): 689.494, ('merge', 'final'): 689.538, ('merge', 'compact'): 689.565, ('merge', 'pack'): 689.586, ('merge', 'd2h'): 689.598, ('mrg2', 'start'): 689.693, ('mrg2', 'h2d'): 689.772, ('mrg2', 'count'): 689.795, ('mrg2', 'scan'): 689.837, ('mrg2', 'merge'): 689.896, ('mrg2', 'final'): 689.935, ('mrg2', 'compact'): 689.961, ('mrg2', 'pack'): 689.984, ('mrg2', 'd2h'): 689.996, ('mrg3', 'start'): 690.09, ('mrg3', 'h2d'): 690.167, ('mrg3', 'count'): 690.206, ('mrg3', 'scan'): 690.262, ('mrg3', 'merge'): 690.296, ('mrg3', 'pack'): 690.319, ('mrg3', 'd2h'): 690.33}",0.0485938508063554,0.3196639998583123
Dense,bcsstk05,153,2423,10.350719808620616,7245,7245,7245,7245,7245,0.0,,0.057999999999992724,0.1710000000000491,0.06399999999996453,0.029999999999972715,0.29300000000000637,0.515,,,,,0.535,0.565,0.388,0.33,,0.3170000000000073,0.3389999999999418,0.3790000000000191,0.20400000000006457,0.1490000000000009,"{('cu', 'start'): 665.552, ('cu', 'h2dmalloc'): 665.612, ('cu', 'h2d'): 665.634, ('cu', 'workest'): 665.692, ('cu', 'compute'): 665.863, ('cu', 'copy'): 665.927, ('cu', 'pack'): 665.951, ('cu', 'd2h'): 665.981, ('gust', 'start'): 666.074, ('gust', 'h2d'): 666.158, ('gust', 'count'): 666.182, ('gust', 'scan'): 666.22, ('gust', 'expand'): 666.249, ('gust', 'sort'): 666.377, ('gust', 'reduce'): 666.419, ('gust', 'final'): 666.476, ('gust', 'pack'): 666.497, ('gust', 'd2h'): 666.518, ('merge', 'start'): 666.615, ('merge', 'h2d'): 666.701, ('merge', 'count'): 666.723, ('merge', 'scan'): 666.76, ('merge', 'expand'): 666.825, ('merge', 'merge'): 666.997, ('merge', 'final'): 667.036, ('merge', 'compact'): 667.062, ('merge', 'pack'): 667.08, ('merge', 'd2h'): 667.095, ('mrg2', 'start'): 667.186, ('mrg2', 'h2d'): 667.27, ('mrg2', 'count'): 667.292, ('mrg2', 'scan'): 667.327, ('mrg2', 'merge'): 667.396, ('mrg2', 'final'): 667.43, ('mrg2', 'compact'): 667.454, ('mrg2', 'pack'): 667.474, ('mrg2', 'd2h'): 667.489, ('mrg3', 'start'): 667.58, ('mrg3', 'h2d'): 667.655, ('mrg3', 'count'): 667.691, ('mrg3', 'scan'): 667.74, ('mrg3', 'merge'): 667.784, ('mrg3', 'pack'): 667.804, ('mrg3', 'd2h'): 667.819}",0.0504700001329183,0.3361472004791721
Mildly sparse,bcspwr01,39,131,8.61275476660092,275,275,275,275,275,0.0,,0.07000000000005002,0.16399999999998727,0.06700000000000728,0.03600000000005821,0.30100000000004457,0.573,,,,,0.528,0.485,0.429,0.361,,0.33600000000001273,0.3009999999999309,0.26499999999998636,0.21699999999998454,0.15300000000002,"{('cu', 'start'): 681.538, ('cu', 'h2dmalloc'): 681.618, ('cu', 'h2d'): 681.636, ('cu', 'workest'): 681.706, ('cu', 'compute'): 681.87, ('cu', 'copy'): 681.937, ('cu', 'pack'): 681.972, ('cu', 'd2h'): 682.008, ('gust', 'start'): 682.121, ('gust', 'h2d'): 682.215, ('gust', 'count'): 682.244, ('gust', 'scan'): 682.292, ('gust', 'expand'): 682.32, ('gust', 'sort'): 682.377, ('gust', 'reduce'): 682.427, ('gust', 'final'): 682.489, ('gust', 'pack'): 682.516, ('gust', 'd2h'): 682.528, ('merge', 'start'): 682.66, ('merge', 'h2d'): 682.755, ('merge', 'count'): 682.784, ('merge', 'scan'): 682.832, ('merge', 'expand'): 682.863, ('merge', 'merge'): 682.906, ('merge', 'final'): 682.954, ('merge', 'compact'): 682.992, ('merge', 'pack'): 683.02, ('merge', 'd2h'): 683.033, ('mrg2', 'start'): 683.154, ('mrg2', 'h2d'): 683.249, ('mrg2', 'count'): 683.277, ('mrg2', 'scan'): 683.325, ('mrg2', 'merge'): 683.364, ('mrg2', 'final'): 683.408, ('mrg2', 'compact'): 683.439, ('mrg2', 'pack'): 683.466, ('mrg2', 'd2h'): 683.478, ('mrg3', 'start'): 683.592, ('mrg3', 'h2d'): 683.684, ('mrg3', 'count'): 683.715, ('mrg3', 'scan'): 683.778, ('mrg3', 'merge'): 683.811, ('mrg3', 'pack'): 683.837, ('mrg3', 'd2h'): 683.85}",0.048565911129117,0.1947904001222923
Mildly sparse,can_96,96,768,8.333333333333332,1920,1920,1920,1920,1920,0.0,,0.08199999999999363,0.20600000000001728,0.07899999999995089,0.038000000000010914,0.3669999999999618,0.678,,,,,0.723,0.594,0.54,0.445,,0.39599999999995816,0.43099999999992633,0.31799999999998363,0.2659999999999627,0.18100000000004002,"{('cu', 'start'): 663.622, ('cu', 'h2dmalloc'): 663.714, ('cu', 'h2d'): 663.736, ('cu', 'workest'): 663.818, ('cu', 'compute'): 664.024, ('cu', 'copy'): 664.103, ('cu', 'pack'): 664.132, ('cu', 'd2h'): 664.17, ('gust', 'start'): 664.312, ('gust', 'h2d'): 664.426, ('gust', 'count'): 664.455, ('gust', 'scan'): 664.51, ('gust', 'expand'): 664.547, ('gust', 'sort'): 664.679, ('gust', 'reduce'): 664.743, ('gust', 'final'): 664.823, ('gust', 'pack'): 664.857, ('gust', 'd2h'): 664.871, ('merge', 'start'): 665.046, ('merge', 'h2d'): 665.164, ('merge', 'count'): 665.193, ('merge', 'scan'): 665.246, ('merge', 'expand'): 665.288, ('merge', 'merge'): 665.351, ('merge', 'final'): 665.413, ('merge', 'compact'): 665.453, ('merge', 'pack'): 665.482, ('merge', 'd2h'): 665.5, ('mrg2', 'start'): 665.65, ('mrg2', 'h2d'): 665.758, ('mrg2', 'count'): 665.788, ('mrg2', 'scan'): 665.843, ('mrg2', 'merge'): 665.897, ('mrg2', 'final'): 665.947, ('mrg2', 'compact'): 665.994, ('mrg2', 'pack'): 666.024, ('mrg2', 'd2h'): 666.049, ('mrg3', 'start'): 666.204, ('mrg3', 'h2d'): 666.313, ('mrg3', 'count'): 666.353, ('mrg3', 'scan'): 666.426, ('mrg3', 'merge'): 666.466, ('mrg3', 'pack'): 666.494, ('mrg3', 'd2h'): 666.51}",0.0494441483169794,0.3191839980427176
Mildly sparse,arc130,130,1282,7.585798816568047,15631,15631,15631,15631,15631,0.0,,0.056999999999902684,0.17799999999999727,0.05600000000004002,0.03300000000001546,0.29099999999994,0.504,,,,,0.574,1.714,0.522,0.367,,0.3089999999999691,0.37200000000007094,1.5299999999999727,0.3390000000000555,0.18500000000005912,"{('cu', 'start'): 676.397, ('cu', 'h2dmalloc'): 676.458, ('cu', 'h2d'): 676.474, ('cu', 'workest'): 676.531, ('cu', 'compute'): 676.709, ('cu', 'copy'): 676.765, ('cu', 'pack'): 676.783, ('cu', 'd2h'): 676.816, ('gust', 'start'): 676.909, ('gust', 'h2d'): 676.991, ('gust', 'count'): 677.029, ('gust', 'scan'): 677.068, ('gust', 'expand'): 677.111, ('gust', 'sort'): 677.239, ('gust', 'reduce'): 677.283, ('gust', 'final'): 677.343, ('gust', 'pack'): 677.363, ('gust', 'd2h'): 677.39, ('merge', 'start'): 677.489, ('merge', 'h2d'): 677.567, ('merge', 'count'): 677.593, ('merge', 'scan'): 677.635, ('merge', 'expand'): 677.774, ('merge', 'merge'): 679.015, ('merge', 'final'): 679.055, ('merge', 'compact'): 679.08, ('merge', 'pack'): 679.097, ('merge', 'd2h'): 679.116, ('mrg2', 'start'): 679.213, ('mrg2', 'h2d'): 679.29, ('mrg2', 'count'): 679.315, ('mrg2', 'scan'): 679.351, ('mrg2', 'merge'): 679.55, ('mrg2', 'final'): 679.584, ('mrg2', 'compact'): 679.607, ('mrg2', 'pack'): 679.629, ('mrg2', 'd2h'): 679.648, ('mrg3', 'start'): 679.742, ('mrg3', 'h2d'): 679.818, ('mrg3', 'count'): 679.87, ('mrg3', 'scan'): 679.921, ('mrg3', 'merge'): 679.983, ('mrg3', 'pack'): 680.003, ('mrg3', 'd2h'): 680.023}",0.0415011309087276,0.3665119996061549
Mildly sparse,ash85,85,523,7.2387543252595155,1317,1317,1317,1317,1317,0.0,,0.056999999999902684,0.1650000000000773,0.05499999999994998,0.023000000000024556,0.27699999999992997,0.479,,,,,0.512,0.397,0.347,0.294,,0.2959999999999354,0.32600000000002183,0.22299999999995634,0.17200000000002547,0.1269999999999527,"{('cu', 'start'): 672.2, ('cu', 'h2dmalloc'): 672.262, ('cu', 'h2d'): 672.277, ('cu', 'workest'): 672.334, ('cu', 'compute'): 672.499, ('cu', 'copy'): 672.554, ('cu', 'pack'): 672.573, ('cu', 'd2h'): 672.596, ('gust', 'start'): 672.687, ('gust', 'h2d'): 672.763, ('gust', 'count'): 672.785, ('gust', 'scan'): 672.822, ('gust', 'expand'): 672.847, ('gust', 'sort'): 672.968, ('gust', 'reduce'): 673.01, ('gust', 'final'): 673.069, ('gust', 'pack'): 673.089, ('gust', 'd2h'): 673.1, ('merge', 'start'): 673.205, ('merge', 'h2d'): 673.284, ('merge', 'count'): 673.308, ('merge', 'scan'): 673.345, ('merge', 'expand'): 673.373, ('merge', 'merge'): 673.427, ('merge', 'final'): 673.465, ('merge', 'compact'): 673.489, ('merge', 'pack'): 673.507, ('merge', 'd2h'): 673.518, ('mrg2', 'start'): 673.607, ('mrg2', 'h2d'): 673.68, ('mrg2', 'count'): 673.701, ('mrg2', 'scan'): 673.737, ('mrg2', 'merge'): 673.776, ('mrg2', 'final'): 673.808, ('mrg2', 'compact'): 673.833, ('mrg2', 'pack'): 673.852, ('mrg2', 'd2h'): 673.862, ('mrg3', 'start'): 673.961, ('mrg3', 'h2d'): 674.034, ('mrg3', 'count'): 674.062, ('mrg3', 'scan'): 674.112, ('mrg3', 'merge'): 674.143, ('mrg3', 'pack'): 674.161, ('mrg3', 'd2h'): 674.171}",0.031420961022377,0.2045184003654867
