name,ocean_ms,status
1138_bus,0.22026240010745826,ok
494_bus,0.2132128010271117,ok
662_bus,0.2181568002793938,ok
685_bus,0.21814400099683554,ok
arc130,0.3665119996061549,ok
ash292,0.2161120009375736,ok
ash85,0.20451840036548674,ok
bcspwr01,0.19479040012229235,ok
bcspwr02,0.1974624004215002,ok
bcspwr03,0.20887039899826051,ok
bcspwr04,0.2190656003076583,ok
bcspwr05,0.21958400036673992,ok
bcspwr06,0.21789119993336498,ok
bcspwr07,0.22014719855505974,ok
bcspwr08,0.22144959950819612,ok
bcspwr09,0.22499840112868696,ok
bcspwr10,0.23476480138488115,ok
bcsstk01,0.288326398585923,ok
bcsstk02,0.8466015990823508,ok
bcsstk03,0.17557439994998278,ok
bcsstk04,0.5154944006586447,ok
bcsstk05,0.3361472004791721,ok
bcsstk06,0.3350943998200818,ok
bcsstk07,0.335200000880286,ok
bcsstk08,0.4236704006558284,ok
bcsstk09,0.3421024003298953,ok
bcsstk10,0.49766079888213427,ok
bcsstk11,0.5407615997828543,ok
bcsstk12,0.5499648011289536,ok
bcsstk13,0.7113664017757401,ok
bcsstk14,0.6165311988908797,ok
bcsstk15,0.43263359877746554,ok
bcsstk16,0.8240256001241505,ok
bcsstk17,0.8180415979819373,ok
bcsstk18,0.4177312002750113,ok
bcsstk19,0.34803840031381694,ok
bcsstk20,0.22036159988492726,ok
bcsstk21,0.2249087989795953,ok
bcsstk22,0.21305279934313148,ok
bcsstk23,0.3620128024369479,ok
bcsstk24,0.6360191995743663,ok
bcsstk25,0.47763200139161194,ok
bcsstk26,0.3785375983454287,ok
bcsstk27,0.5372032000683248,ok
bcsstk28,0.731516802427359,ok
bcsstk29,0.9716991992900148,ok
bcsstk30,2.358464012597688,ok
bcsstk31,1.284681601333432,ok
bcsstk32,1.8026047992287202,ok
bcsstk33,1.5635583950905128,ok
bcsstm01,0.16489280038513243,ok
bcsstm02,0.16735999975353477,ok
bcsstm03,0.17077759976964446,ok
bcsstm04,0.17031039947178214,ok
bcsstm05,0.17450239877216517,ok
bcsstm06,0.17020800088066607,ok
bcsstm07,0.3383584004361182,ok
bcsstm08,0.1746816001366824,ok
bcsstm09,0.17241600039415061,ok
bcsstm10,0.49638079872820523,ok
bcsstm11,0.17362560066394508,ok
bcsstm12,0.3596864013466984,ok
bcsstm13,0.4476800008211285,ok
bcsstm19,0.1719391997670755,ok
bcsstm20,0.17310720060486345,ok
bcsstm21,0.17426880025304856,ok
bcsstm22,0.17076799964997919,ok
bcsstm23,0.1709343997761607,ok
bcsstm24,0.17737919981591405,ok
bcsstm25,0.18796159927733244,ok
bcsstm26,0.17406720016151667,ok
bcsstm27,0.5377216007793322,ok
blckhole,0.23019200121052563,ok
bp_0,0.2448383996495977,ok
bp_1000,0.2574431997956708,ok
bp_1200,0.2586431997595355,ok
bp_1400,0.260387199674733,ok
bp_1600,0.26389120151288803,ok
bp_200,0.25387199826072904,ok
bp_400,0.2533056008629501,ok
bp_600,0.2547743996838107,ok
bp_800,0.4694368022494019,ok
can_1054,0.36638399942312394,ok
can_1072,0.36866560087073597,ok
can_144,0.3242880001664162,ok
can_161,0.32579840070102367,ok
can_187,0.32164479994680734,ok
can_229,0.3227551985066384,ok
can_24,0.18839359988924115,ok
can_256,0.31610559907276187,ok
can_268,0.3377888015005737,ok
can_292,0.34331520053092396,ok
can_445,0.33201919989660383,ok
can_61,0.31966399985831234,ok
can_62,0.19586239911150186,ok
can_634,0.3598720005014911,ok
can_715,0.5077920000534504,ok
can_73,0.2506688018795103,ok
can_838,0.3562015993753448,ok
can_96,0.3191839980427176,ok
